220kV Ⅰ母电压_A相_1,220kV Ⅰ母电压_B相_2,220kV Ⅰ母电压_C相_3,220kV Ⅰ母电压_3U0_4,220kV砚锦Ⅰ回线_A相_49,220kV砚锦Ⅰ回线_B相_50,220kV砚锦Ⅰ回线_C相_51,220kV砚锦Ⅰ回线_3I0_52
-25.138540267944336,-56.91868591308594,80.9966049194336,0.3573809266090393,0.038265880197286606,-0.036082349717617035,-0.003806593595072627,0.043771207332611084
-2.2653918266296387,-71.85958099365234,72.08687591552734,-1.0876810550689697,0.04400576278567314,-0.03418327867984772,-0.01332307793200016,0.043771207332611084
20.24237060546875,-82.84461975097656,59.96175765991211,-1.8956727981567383,0.04591905698180199,-0.02278885245323181,-0.02664615586400032,0.043771207332611084
40.05672073364258,-86.4889907836914,44.3619499206543,-1.3207556009292603,0.05165893957018852,-0.01709163933992386,-0.03806593641638756,0.04567430168390274
56.509517669677734,-82.73040771484375,24.333209991455078,-0.6059937477111816,0.04591905698180199,-0.0018990710377693176,-0.04567912220954895,0.0475773960351944
70.80132293701172,-73.6142807006836,1.296526551246643,0.12430641055107117,0.042092468589544296,0.0075962841510772705,-0.049485716968774796,0.0475773960351944
81.26179504394531,-61.11334991455078,-21.294151306152344,0.2952277362346649,0.030612703412771225,0.018990710377693176,-0.049485716968774796,0.04567430168390274
84.9156494140625,-39.35093307495117,-41.364383697509766,10.76804256439209,0.030612703412771225,-0.6266934275627136,-0.05138901248574257,0.6889207363128662
80.30135345458984,-13.964908599853516,-58.38518142700195,16.501676559448242,0.026786116883158684,-1.3293497562408447,-0.03235604614019394,1.36832594871521
68.64032745361328,6.260847568511963,-75.00146484375,2.097670793533325,0.02869940921664238,-1.4679819345474243,-0.022839561104774475,1.5015426874160767
56.175453186035156,14.463285446166992,-85.74707794189453,-23.46283531188965,0.017219645902514458,-1.0900667905807495,-0.01332307793200016,1.1209235191345215
42.7501335144043,23.330223083496094,-87.30290985107422,-34.49502944946289,0.003826587926596403,-0.3209429979324341,-0.00951648410409689,0.36349132657051086
27.56052589416504,37.897335052490234,-79.83491516113281,-22.825763702392578,-0.015306351706385612,0.6722711324691772,-0.017129670828580856,-0.601378321647644
5.115400791168213,51.799949645996094,-70.634765625,-21.24085807800293,-0.04017917439341545,1.965538501739502,-0.022839561104774475,-1.8631309270858765
-19.511600494384766,59.02640151977539,-60.95749282836914,-35.00779342651367,-0.07270517200231552,3.3974380493164062,-0.04567912220954895,-3.248584747314453
-39.639137268066406,57.45859146118164,-43.96780776977539,-43.28970718383789,-0.09949129074811935,4.9090986251831055,-0.06090549752116203,-4.727290153503418
-53.55511474609375,53.0458869934082,-20.153207778930664,-33.71811294555664,-0.13010399043560028,6.350493431091309,-0.07422857731580734,-6.127968788146973
-66.65680694580078,50.045249938964844,4.947545051574707,-18.257503509521484,-0.14923693239688873,7.548807144165039,-0.0913582444190979,-7.29266357421875
-78.0881576538086,43.441768646240234,24.187999725341797,-16.56382942199707,-0.16836987435817719,8.456562995910645,-0.1122945100069046,-8.171894073486328
-82.3475112915039,32.176395416259766,39.76706314086914,-15.988911628723145,-0.17984963953495026,9.03577995300293,-0.12942418456077576,-8.735210418701172
-78.5683822631836,17.650814056396484,56.70488357543945,-5.407329082489014,-0.1855895221233368,9.238980293273926,-0.14274725317955017,-8.929326057434082
-70.23758697509766,3.7066709995269775,72.09724426269531,11.793570518493652,-0.17984963953495026,8.97880744934082,-0.14845715463161469,-8.660989761352539
-60.1738166809082,-9.811776161193848,81.50484466552734,22.421768188476562,-0.17984963953495026,8.293243408203125,-0.154167041182518,-7.983487129211426
-46.95729064941406,-21.91815757751465,82.56281280517578,25.77804183959961,-0.16836987435817719,7.216469764709473,-0.15226374566555023,-6.923462867736816
-27.37261390686035,-34.41908645629883,77.80196380615234,30.01999855041504,-0.1434970498085022,5.860533237457275,-0.15226374566555023,-5.587489604949951
-3.121438503265381,-46.86810302734375,70.94593048095703,38.752525329589844,-0.11671093106269836,4.21213960647583,-0.13703736662864685,-3.9679548740386963
19.58467674255371,-54.42680358886719,58.66523361206055,43.32078552246094,-0.08227164298295975,2.3700406551361084,-0.12371429055929184,-2.169529438018799
39.02320098876953,-56.69026184082031,39.435150146484375,40.10435485839844,-0.042092468589544296,0.5412352085113525,-0.10468132048845291,-0.3844253718852997
53.544673919677734,-53.47158432006836,17.39419937133789,33.034427642822266,-0.013393058441579342,-1.12614905834198,-0.07803516834974289,1.227496862411499
66.15570068359375,-46.76427459716797,-5.113500595092773,27.067720413208008,0.021046234294772148,-2.5181682109832764,-0.05709890276193619,2.5691795349121094
76.3656234741211,-40.430747985839844,-24.187999725341797,22.918994903564453,0.04783235117793083,-3.631023645401001,-0.03996923193335533,3.646331787109375
80.5519027709961,-31.50151252746582,-41.12582015991211,16.20644760131836,0.06505199521780014,-4.426734447479248,-0.015226374380290508,4.403763771057129
79.16343688964844,-18.99020004272461,-58.198482513427734,5.702556610107422,0.07270517200231552,-4.825539588928223,-0.0019032967975363135,4.782479763031006
72.28374481201172,-4.5061492919921875,-72.60548400878906,-5.951169490814209,0.07844505459070206,-4.774264335632324,0.005709890276193619,4.719677925109863
60.36172866821289,11.452263832092285,-82.92583465576172,-16.827980041503906,0.07079187780618668,-4.288102149963379,0.007613187190145254,4.240097522735596
45.14080047607422,25.302961349487305,-86.14122009277344,-25.21866226196289,0.06122540682554245,-3.330970525741577,0.003806593595072627,3.2999682426452637
24.480846405029297,37.20168685913086,-81.51521301269531,-31.853517532348633,0.03252599760890007,-2.0623910427093506,-0.003806593595072627,2.0553436279296875
1.4719825983047485,47.56375503540039,-71.62012481689453,-36.81023406982422,0.003826587926596403,-0.5146482586860657,-0.011419780552387238,0.5461885333061218
-19.72039222717285,54.34374237060547,-57.37907791137695,-37.50946044921875,-0.034439291805028915,1.1166538000106812,-0.017129670828580856,-1.0467027425765991
-38.20891189575195,56.28533172607422,-39.621849060058594,-35.271942138671875,-0.06696528941392899,2.7099742889404297,-0.03425934165716171,-2.601531982421875
-53.544673919677734,54.125701904296875,-19.914648056030273,-31.713672637939453,-0.09566470235586166,4.210240364074707,-0.0418725311756134,-4.0650129318237305
-67.42933654785156,48.72663116455078,1.5454596281051636,-28.01555633544922,-0.11671093106269836,5.511104106903076,-0.05329231172800064,-5.338183879852295
-78.61013793945312,41.604007720947266,22.03057861328125,-23.664833068847656,-0.13584387302398682,6.561290264129639,-0.0704219788312912,-6.362049579620361
-82.31619262695312,32.60209274291992,40.16120529174805,-14.808001518249512,-0.14923693239688873,7.288634300231934,-0.09897143393754959,-7.058582782745361
-80.16563415527344,19.592403411865234,57.58652114868164,-3.216428279876709,-0.15880340337753296,7.617173671722412,-0.11039121448993683,-7.37069034576416
-73.44253540039062,4.620360374450684,71.43342590332031,6.914544105529785,-0.16262999176979065,7.480440616607666,-0.12942418456077576,-7.226055145263672
-61.823272705078125,-11.161544799804688,81.3285140991211,16.532752990722656,-0.1473236382007599,6.895526885986328,-0.13132748007774353,-6.6475138664245605
-46.86333465576172,-24.243913650512695,84.58538818359375,25.374046325683594,-0.13584387302398682,5.875725746154785,-0.1256175935268402,-5.646485328674316
-26.21381950378418,-35.903831481933594,79.28518676757812,32.39735794067383,-0.10714446753263474,4.555871486663818,-0.11990769952535629,-4.358089447021484
-3.0588009357452393,-45.73637390136719,69.32786560058594,37.75807189941406,-0.07270517200231552,2.9568536281585693,-0.10468132048845291,-2.7994539737701416
18.384122848510742,-52.76555252075195,54.68230438232422,37.46284484863281,-0.03635258600115776,1.236295223236084,-0.09706813842058182,-1.1228265762329102
37.37374496459961,-55.48585510253906,37.225868225097656,35.80024719238281,0.0019132939632982016,-0.46717146039009094,-0.08184175938367844,0.5328668355941772
53.28368377685547,-53.056270599365234,17.964672088623047,33.6714973449707,0.030612703412771225,-2.043400287628174,-0.0628087967634201,2.0667622089385986
66.69856262207031,-47.79217529296875,-3.9103240966796875,28.37293815612793,0.055485524237155914,-3.401236057281494,-0.04377582669258118,3.3932199478149414
77.31562805175781,-41.02256774902344,-24.955541610717773,22.157617568969727,0.07653176039457321,-4.510293483734131,-0.028549451380968094,4.468469142913818
81.28267669677734,-31.283472061157227,-42.899471282958984,14.40400505065918,0.08418493717908859,-5.2737202644348145,-0.005709890276193619,5.199257850646973
79.40354919433594,-18.38799476623535,-60.023990631103516,4.071034908294678,0.1014045849442482,-5.628846645355225,0.015226374380290508,5.538009166717529
72.36726379394531,-3.7170538902282715,-73.96424865722656,-6.728084564208984,0.1014045849442482,-5.53389310836792,0.03806593641638756,5.421920299530029
60.74799346923828,11.877960205078125,-83.88008117675781,-17.247514724731445,0.09566470235586166,-5.002152919769287,0.03806593641638756,4.89285945892334
45.318275451660156,24.72152328491211,-86.46276092529297,-26.07326889038086,0.0803583487868309,-4.026030540466309,0.036162640899419785,3.9356024265289307
24.606121063232422,36.46450424194336,-80.84101867675781,-31.82244110107422,0.04783235117793083,-2.7403595447540283,0.02664615586400032,2.6795589923858643
1.2527512311935425,46.97193145751953,-70.53104400634766,-36.67039108276367,0.015306351706385612,-1.1850203275680542,0.01332307793200016,1.1723071336746216
-19.803909301757812,54.97709655761719,-56.22776412963867,-34.24641418457031,-0.026786116883158684,0.4861621856689453,-0.00951648410409689,-0.43771204352378845
-38.46990203857422,58.10232925415039,-39.289939880371094,-31.91567039489746,-0.13775716722011566,2.267490863800049,-0.10848791897296906,-2.0115723609924316
