17-110kV II段母线电压Ua_17,18-110kV II段母线电压Ub_18,19-110kV II段母线电压Uc_19,20-110kV II段母线电压3Uo_20,25-110kV中金线间隔162  Ia_25,26-110kV中金线间隔162  Ib_26,27-110kV中金线间隔162  Ic_27,28-110kV中金线间隔162  3Io_28
65.91091918945312,-80.24449920654297,14.011180877685547,-0.41208508610725403,0.38843053579330444,-0.635028064250946,0.2121191918849945,0.0
69.15399932861328,-78.27880859375,8.875861167907715,-0.38038623332977295,0.45905426144599915,-0.635028064250946,0.2121191918849945,0.0
72.20631408691406,-76.0911865234375,3.7722408771514893,-0.1584942638874054,0.45905426144599915,-0.6703073978424072,0.14141279458999634,0.0
75.1314468383789,-73.61822509765625,-1.4898767471313477,0.06339770555496216,0.4943661093711853,-0.635028064250946,0.10605959594249725,0.0
77.61145782470703,-70.66969299316406,-6.815393447875977,0.22189196944236755,0.5296779870986938,-0.5997487306594849,0.07070639729499817,0.03535779193043709
79.90068817138672,-67.46752166748047,-12.204309463500977,0.34868738055229187,0.6003017425537109,-0.635028064250946,0.07070639729499817,0.03535779193043709
81.71300506591797,-63.884891510009766,-17.561525344848633,0.538880467414856,0.5649898648262024,-0.5644693970680237,-0.035353198647499084,0.03535779193043709
83.20736694335938,-60.04862976074219,-22.760244369506836,0.538880467414856,0.6356135606765747,-0.5644693970680237,-0.07070639729499817,0.03535779193043709
84.25659942626953,-56.148956298828125,-27.832164764404297,0.5071816444396973,0.6003017425537109,-0.5291900634765625,-0.10605959594249725,0.0
84.76531982421875,-51.90053176879883,-32.68218994140625,0.3169885277748108,0.6356135606765747,-0.5291900634765625,-0.10605959594249725,0.03535779193043709
84.95608520507812,-47.430171966552734,-37.373714447021484,0.22189196944236755,0.6356135606765747,-0.45863139629364014,-0.17676599323749542,0.0
84.95608520507812,-42.737884521484375,-42.09694290161133,0.1584942638874054,0.6356135606765747,-0.45863139629364014,-0.2121191918849945,0.03535779193043709
84.70172882080078,-37.88706970214844,-46.75676727294922,0.09509655833244324,0.6356135606765747,-0.42335206270217896,-0.2474723905324936,0.03535779193043709
84.25659942626953,-32.87773513793945,-51.22639846801758,0.1584942638874054,0.6709254384040833,-0.3880727291107178,-0.2828255891799927,0.0
83.65249633789062,-27.836692810058594,-55.69602966308594,0.1584942638874054,0.6356135606765747,-0.317514032125473,-0.35353198647499084,0.0
82.63505554199219,-22.637128829956055,-59.78526306152344,0.22189196944236755,0.6356135606765747,-0.317514032125473,-0.38888517022132874,0.03535779193043709
81.1724853515625,-17.500972747802734,-63.49410629272461,0.22189196944236755,0.6709254384040833,-0.28223469853401184,-0.38888517022132874,0.03535779193043709
79.36017608642578,-12.36481761932373,-66.91765594482422,-0.06339770555496216,0.6356135606765747,-0.21167603135108948,-0.424238383769989,0.03535779193043709
77.3888931274414,-7.0384345054626465,-69.8340072631836,0.8558689951896667,0.6003017425537109,-0.1763966828584671,-0.4949447810649872,0.0
74.94068145751953,-2.251030921936035,-73.28925323486328,-1.1728575229644775,0.6709254384040833,-0.10583801567554474,-0.4949447810649872,0.10607337951660156
72.30169677734375,2.980238199234009,-76.17390441894531,-1.6166414022445679,0.6003017425537109,-0.07055867463350296,-0.4949447810649872,0.0
68.23194885253906,7.577414035797119,-79.81935119628906,-7.132241725921631,0.6003017425537109,-0.03527933731675148,-0.5302979946136475,0.07071558386087418
64.13040161132812,12.74527359008789,-82.03831481933594,-9.034173011779785,0.5649898648262024,0.0,-0.5656511783599854,0.03535779193043709
61.17346954345703,18.388704299926758,-83.3062973022461,-6.815253257751465,0.5649898648262024,0.03527933731675148,-0.5656511783599854,0.07071558386087418
58.31192398071289,25.141796112060547,-83.21119689941406,0.38038623332977295,0.5296779870986938,0.07055867463350296,-0.6363575458526611,0.07071558386087418
54.24217224121094,29.738971710205078,-84.28897857666016,-0.6973747611045837,0.4943661093711853,0.10583801567554474,-0.6010043621063232,0.03535779193043709
49.2503662109375,33.923988342285156,-85.17656707763672,-3.6453678607940674,0.4943661093711853,0.14111734926700592,-0.5656511783599854,0.07071558386087418
45.11702346801758,38.83821105957031,-85.20826721191406,-2.4408116340637207,0.45905426144599915,0.21167603135108948,-0.6010043621063232,0.07071558386087418
40.47496032714844,43.657318115234375,-84.79617309570312,-1.0460621118545532,0.4237423837184906,0.24695536494255066,-0.6717107892036438,0.03535779193043709
35.92828369140625,48.41301727294922,-84.41577911376953,-0.09509655833244324,0.38843053579330444,0.24695536494255066,-0.6717107892036438,0.0
30.777503967285156,52.91508102416992,-83.9402847290039,-0.538880467414856,0.3531186580657959,0.317514032125473,-0.6363575458526611,0.07071558386087418
25.563133239746094,57.16350555419922,-83.49649047851562,-1.4264483451843262,0.31780678033828735,0.3880727291107178,-0.6363575458526611,0.07071558386087418
20.380558013916016,61.22169876098633,-82.228515625,-1.3313517570495605,0.2118711918592453,0.3527933657169342,-0.6717107892036438,0.03535779193043709
15.420547485351562,64.86773681640625,-80.73863983154297,-0.7607724666595459,0.24718305468559265,0.3880727291107178,-0.6363575458526611,0.07071558386087418
10.365151405334473,68.32354736328125,-78.6147689819336,0.0,0.2118711918592453,0.45863139629364014,-0.6010043621063232,0.07071558386087418
5.405140399932861,71.30377960205078,-76.5226058959961,0.22189196944236755,0.17655932903289795,0.4939107298851013,-0.6363575458526611,0.07071558386087418
0.06358988583087921,74.18890380859375,-74.17684173583984,0.03169885277748108,0.1412474662065506,0.5291900634765625,-0.6363575458526611,0.07071558386087418
-5.277960300445557,76.78868865966797,-71.45068359375,0.03169885277748108,0.0706237331032753,0.4939107298851013,-0.5656511783599854,0.07071558386087418
-10.555920600891113,79.26165008544922,-68.18563079833984,0.9192667007446289,0.03531186655163765,0.5644693970680237,-0.6010043621063232,0.10607337951660156
-16.088241577148438,81.25904846191406,-64.7620849609375,0.538880467414856,0.03531186655163765,0.5997487306594849,-0.5656511783599854,0.07071558386087418
-21.620561599731445,82.68575286865234,-61.053245544433594,-0.3169885277748108,0.0,0.5644693970680237,-0.4949447810649872,0.10607337951660156
-24.89543914794922,19.24472999572754,-51.7018928527832,-101.21443176269531,-0.4943661093711853,6.738353729248047,-0.9898895621299744,5.40974235534668
-45.3395881652832,74.09379577636719,-61.49703598022461,-64.41206359863281,-0.3531186580657959,2.0814809799194336,-0.6717107892036438,1.0607337951660156
-42.382659912109375,93.3385238647461,-42.065242767333984,11.094597816467285,-0.4943661093711853,5.115503787994385,-0.8131235837936401,3.853999376296997
-33.988792419433594,90.77044677734375,-36.86652374267578,36.29518508911133,-0.8474847674369812,5.750532150268555,-1.2020087242126465,3.7125682830810547
-36.88213348388672,86.5854263305664,-30.78021812438965,35.75630569458008,-1.0946677923202515,5.186062812805176,-1.4141279458999634,2.68719220161438
-42.98676300048828,66.48467254638672,-20.541278839111328,6.68845796585083,-0.7768610715866089,7.585057735443115,-0.8131235837936401,5.9401092529296875
-50.299598693847656,66.92854309082031,-28.054061889648438,-20.255565643310547,-1.3418508768081665,6.950029373168945,-1.4494811296463013,4.313650608062744
-44.16317367553711,79.5469970703125,-15.881451606750488,35.21742630004883,-2.1187119483947754,9.66653823852539,-2.2272515296936035,5.445099830627441
-51.95293426513672,61.85579299926758,-17.371328353881836,-12.235756874084473,-2.0127763748168945,9.737096786499023,-1.8030130863189697,5.9401092529296875
-52.11191177368164,67.56262969970703,-6.118004322052002,16.103015899658203,-1.8009051084518433,10.4779634475708,-1.5908939838409424,7.142273902893066
-62.1909065246582,63.78977966308594,-3.613743543624878,-4.120850563049316,-2.4718306064605713,11.78329849243164,-2.2272515296936035,7.071558475494385
-64.3211669921875,65.18478393554688,1.014384150505066,2.9162943363189697,-2.8955729007720947,11.994975090026855,-2.4747238159179688,6.682622909545898
-74.7181167602539,65.02626037597656,5.547413349151611,-7.195639610290527,-2.6483898162841797,13.088634490966797,-2.085838794708252,8.379796981811523
-75.7037582397461,57.25861740112305,11.982412338256836,-10.99950122833252,-2.824949264526367,13.194472312927246,-2.2979578971862793,8.061576843261719
