220kV I母电压_A相_1,220kV I母电压_B相_2,220kV I母电压_C相_3,220kV I母电压_3U0_4,220kV凤华Ⅱ回线_A相_9,220kV凤华Ⅱ回线_B相_10,220kV凤华Ⅱ回线_C相_11,220kV凤华Ⅱ回线_3I0_12
65.81546020507812,-82.95186614990234,17.13884735107422,0.1400299072265625,-0.030363818630576134,0.057027511298656464,0.0018966818461194634,0.005698076914995909
77.96247100830078,-73.88046264648438,-4.063850402832031,0.03111775778234005,-0.04364798963069916,0.0513247586786747,0.015173454768955708,0.0075974357314407825
84.91407775878906,-59.665489196777344,-24.89238166809082,0.56011962890625,-0.04175025224685669,0.04562200978398323,0.026553545147180557,0.005698076914995909
86.05351257324219,-39.371742248535156,-46.29255676269531,0.7157084345817566,-0.053136684000492096,0.026612838730216026,0.03603695333003998,-0.0037987178657203913
82.32159423828125,-17.186819076538086,-65.28144073486328,-0.0466766357421875,-0.04175025224685669,0.019009169191122055,0.0455203615128994,0.009496794082224369
73.78105926513672,3.8031294345855713,-77.69125366210938,-0.0777943953871727,-0.037954773753881454,-0.0019009170355275273,0.05879713594913483,0.0018993589328601956
58.64433670043945,25.5620174407959,-84.60292053222656,-0.3578542172908783,-0.026568342000246048,-0.013306419365108013,0.06069381907582283,0.0075974357314407825
38.81398010253906,46.728614807128906,-86.14115142822266,-0.7312673330307007,-0.011386431753635406,-0.02091008611023426,0.05690045282244682,0.0
7.955141067504883,-2.867933750152588,-90.20500183105469,-149.48971557617188,0.005693215876817703,0.3193540573120117,0.06069381907582283,-0.36467692255973816
-5.759898662567139,21.69654083251953,-71.52792358398438,-94.98695373535156,0.08919371664524078,0.6881319284439087,0.14604449272155762,-0.8945980668067932
-17.44695281982422,19.576765060424805,-50.98001480102539,-84.51583099365234,0.13853491842746735,1.1500548124313354,0.16501131653785706,-1.4321166276931763
-41.77233123779297,16.55296516418457,-34.20494079589844,-102.78195190429688,0.22772864997386932,1.7697536945343018,0.24087858200073242,-2.2317466735839844
-53.13532638549805,16.32436180114746,-9.613967895507812,-81.07731628417969,0.2941494882106781,2.2012619972229004,0.3186425566673279,-2.816749334335327
-71.36629486083984,16.999780654907227,8.564226150512695,-79.64590454101562,0.36626356840133667,2.6422746181488037,0.34140270948410034,-3.361865282058716
-81.9975357055664,10.00659465789795,30.52564811706543,-71.78866577148438,0.42129799723625183,2.948322296142578,0.3793363571166992,-3.758831262588501
-73.91695404052734,10.879444122314453,54.30592727661133,-14.578669548034668,0.4592527747154236,3.1270084381103516,0.40019986033439636,-4.015244483947754
-77.41889190673828,8.167376518249512,67.04833221435547,-3.640777587890625,0.4706391990184784,3.2391626834869385,0.39830318093299866,-4.131105422973633
-73.8228759765625,3.0965371131896973,78.77217864990234,14.267492294311523,0.46115049719810486,3.1213057041168213,0.39071646332740784,-4.003848552703857
-52.299041748046875,2.0574307441711426,86.66082763671875,63.63581466674805,0.4421731233596802,2.877988338470459,0.3357126712799072,-3.6942529678344727
-41.57371520996094,-2.7744140625,83.84419250488281,68.73912811279297,0.3814454674720764,2.513012170791626,0.30346909165382385,-3.2346081733703613
-19.934892654418945,-5.860559940338135,82.18123626708984,97.97425842285156,0.31312689185142517,2.0016655921936035,0.24087858200073242,-2.5907254219055176
3.982797384262085,-6.535979270935059,71.2576904296875,119.24324798583984,0.23152412474155426,1.4180840253829956,0.16880467534065247,-1.8499755859375
19.5794734954834,-9.351957321166992,54.08766555786133,111.52604675292969,0.13663718104362488,0.7850787043571472,0.0948340892791748,-1.0598422288894653
43.23582458496094,-10.287153244018555,34.828548431396484,117.42285919189453,0.04175025224685669,0.1577761173248291,0.013276772573590279,-0.26401087641716003
63.787479400634766,-12.874527931213379,11.318498611450195,107.72967529296875,-0.05123894661664963,-0.39919257164001465,-0.053107090294361115,0.4634435772895813
70.7599868774414,-12.926483154296875,-8.065340042114258,86.07171630859375,-0.129046231508255,-0.8896291851997375,-0.10052413493394852,1.0921313762664795
77.13664245605469,-9.705253601074219,-27.220521926879883,69.56375122070312,-0.1878761351108551,-1.267911672592163,-0.14794118702411652,1.5764678716659546
80.78492736816406,-8.115421295166016,-50.3148307800293,38.63269805908203,-0.23721733689308167,-1.5017244815826416,-0.16311463713645935,1.8917614221572876
77.50251770019531,-7.367264270782471,-63.8575325012207,10.564478874206543,-0.25050151348114014,-1.5967702865600586,-0.16311463713645935,2.0152196884155273
70.26866912841797,-1.059888482093811,-75.05130767822266,-9.739858627319336,-0.2523992359638214,-1.5549501180648804,-0.15363122522830963,1.9658364057540894
57.609439849853516,0.4675978720188141,-83.09586334228516,-43.580421447753906,-0.23342186212539673,-1.3743629455566406,-0.12138763815164566,1.7379133701324463
40.91514205932617,3.7407829761505127,-81.6823501586914,-64.27372741699219,-0.18597839772701263,-1.066414475440979,-0.07776395231485367,1.3447461128234863
20.154417037963867,6.858102321624756,-78.05502319335938,-88.77896118164062,-0.11955753713846207,-0.6235007643699646,-0.017070136964321136,0.7882339358329773
0.020907072350382805,9.611734390258789,-69.39725494384766,-103.82440185546875,-0.04364798963069916,-0.1026495173573494,0.043623682111501694,0.12535768747329712
-19.976707458496094,13.1550874710083,-52.3311653137207,-102.5174560546875,0.03985251113772392,0.44101274013519287,0.10811085999011993,-0.571707010269165
-38.97078323364258,14.204584121704102,-34.64146423339844,-103.17092895507812,0.13094396889209747,0.980873167514801,0.16690799593925476,-1.2725704908370972
-56.12503433227539,13.757768630981445,-14.041589736938477,-97.84979248046875,0.21444447338581085,1.4960216283798218,0.22191177308559418,-1.9335473775863647
-71.26175689697266,13.508382797241211,8.668161392211914,-85.0292739868164,0.29604724049568176,1.9522417783737183,0.2750188708305359,-2.537543535232544
-77.11573791503906,11.26391315460205,29.351184844970703,-63.15348815917969,0.3529793918132782,2.3115150928497314,0.30915912985801697,-2.99338960647583
-78.12973022460938,9.144136428833008,49.150760650634766,-34.291770935058594,0.39662739634513855,2.5320215225219727,0.3224359154701233,-3.2744946479797363
-77.83702850341797,6.515197277069092,65.49970245361328,-9.926565170288086,0.42129799723625183,2.608058214187622,0.324332594871521,-3.3770601749420166
-69.65190887451172,3.4706153869628906,76.20498657226562,17.65932846069336,0.40801382064819336,2.543426990509033,0.30726245045661926,-3.2972869873046875
-56.783607482910156,0.8416761755943298,82.80484771728516,46.78554916381836,0.39093416929244995,2.3362269401550293,0.2712255120277405,-3.033276081085205
-41.32283020019531,-2.5873749256134033,83.82341003417969,69.454833984375,0.3396952152252197,1.99786376953125,0.22380845248699188,-2.6059203147888184
-20.4680233001709,-5.174749851226807,79.76995086669922,94.11566162109375,0.2656834125518799,1.541643738746643,0.16121795773506165,-2.0190184116363525
-0.5958515405654907,-7.367264270782471,70.42621612548828,108.44538879394531,0.1821829080581665,0.9922786951065063,0.0910407230257988,-1.308658242225647
18.868633270263672,-9.279220581054688,54.62812423706055,111.33934020996094,0.09109145402908325,0.39158889651298523,0.015173454768955708,-0.5546128153800964
40.17293930053711,-11.180785179138184,33.238346099853516,107.8541488647461,-0.0018977386644110084,-0.18058711290359497,-0.053107090294361115,0.18423780798912048
59.10429382324219,-12.895310401916504,11.214563369750977,99.42123413085938,-0.09488693624734879,-0.7033392786979675,-0.11759427189826965,0.8737050890922546
70.7599868774414,-11.970505714416504,-7.025991916656494,89.71249389648438,-0.17838743329048157,-1.17666757106781,-0.16690799593925476,1.487197995185852
75.58952331542969,-10.162460327148438,-26.32668113708496,67.74336242675781,-0.24860377609729767,-1.5549501180648804,-0.20294494926929474,1.9696351289749146
79.54095458984375,-8.053074836730957,-49.036434173583984,38.71049118041992,-0.28466081619262695,-1.7944656610488892,-0.22001509368419647,2.284928798675537
77.89974975585938,-5.01888370513916,-64.52272033691406,14.53199291229248,-0.3112291395664215,-1.8971151113510132,-0.21811841428279877,2.421682596206665
68.87834930419922,-2.4522910118103027,-74.57321166992188,-14.080785751342773,-0.30933141708374023,-1.8609977960586548,-0.19915159046649933,2.3703999519348145
57.295833587646484,0.6858102083206177,-82.83602905273438,-43.17588806152344,-0.2884562909603119,-1.6766088008880615,-0.17449472844600677,2.1348793506622314
40.86287307739258,3.8550846576690674,-82.81523895263672,-66.07855987548828,-0.23911507427692413,-1.3534529209136963,-0.11949095129966736,1.7284165620803833
19.819904327392578,6.535979270935059,-78.24211120605469,-90.03923034667969,-0.16889874637126923,-0.9219447374343872,-0.06069381907582283,1.1738038063049316
0.7422010898590088,9.310393333435059,-70.19755554199219,-104.384521484375,-0.09109145402908325,-0.38968798518180847,0.009483409114181995,0.4938333034515381
-15.962550163269043,14.651400566101074,-50.62663650512695,-90.05479431152344,-0.036057036370038986,0.23381279408931732,0.0455203615128994,-0.21462754905223846
-35.3747673034668,14.838438987731934,-30.286598205566406,-88.35887145996094,-0.02467060275375843,0.8934310078620911,0.02845022641122341,-0.8851012587547302
-55.581451416015625,14.412405967712402,-12.492961883544922,-93.16656494140625,-0.020875126123428345,1.5682564973831177,0.01138009037822485,-1.5498768091201782
-67.88526153564453,13.996763229370117,11.526368141174316,-73.43791198730469,-0.007590954657644033,2.1461353302001953,-0.01138009037822485,-2.1120870113372803
-75.01457214355469,12.167936325073242,30.49446678161621,-55.949729919433594,0.009488693438470364,2.5871479511260986,-0.013276772573590279,-2.581228733062744
-78.80921173095703,9.320784568786621,47.90354537963867,-37.18572235107422,0.018977386876940727,2.8798892498016357,-0.026553545147180557,-2.873729944229126
-76.79167938232422,6.037208080291748,65.56206512451172,-8.837443351745605,0.030363818630576134,2.980637788772583,-0.0474170446395874,-2.9781947135925293
-70.31048583984375,2.6601123809814453,74.90579986572266,12.898310661315918,0.03415929526090622,2.925511360168457,-0.05690045282244682,-2.9174153804779053
-58.98930358886719,-0.5507264137268066,80.15451049804688,36.08103942871094,0.055034421384334564,2.665085554122925,-0.053107090294361115,-2.6856935024261475
-42.38908767700195,-3.69921875,81.93179321289062,62.39110565185547,0.0588298998773098,2.2487847805023193,-0.05500377342104912,-2.2754318714141846
-23.51000213623047,-6.816537857055664,75.85160827636719,79.0546646118164,0.055034421384334564,1.665203332901001,-0.0474170446395874,-1.703724980354309
-4.035065174102783,-9.300002098083496,67.4744644165039,94.05342102050781,0.0588298998773098,0.9770713448524475,-0.03414027392864227,-1.0332512855529785
15.418966293334961,-10.785923957824707,51.65559005737305,97.64752197265625,0.0588298998773098,0.23381279408931732,-0.01896681822836399,-0.307696133852005
33.074989318847656,-60.15386962890625,27.417997360229492,0.1400299072265625,0.03415929526090622,-0.10074859857559204,-0.015173454768955708,0.04558461531996727
65.71092987060547,-90.1424789428711,16.619173049926758,-13.318400382995605,0.053136684000492096,-0.09694676846265793,0.003793363692238927,0.009496794082224369
84.01506805419922,-64.00895690917969,-7.275435447692871,21.891342163085938,0.0018977386644110084,-0.09314493089914322,-0.015173454768955708,0.08737050741910934
73.4256362915039,-50.6876106262207,-24.164838790893555,-2.5516562461853027,0.022772863507270813,-0.09124401956796646,0.03414027392864227,0.0018993589328601956
75.72541809082031,-26.102352142333984,-41.7609977722168,15.263259887695312,-0.03226155787706375,-0.09124401956796646,0.013276772573590279,0.08737050741910934
77.02165222167969,6.8996663093566895,-75.4462661743164,14.360845565795898,-0.037954773753881454,-0.08744218200445175,0.0474170446395874,0.04748397320508957
