220KV I母线_A_1,220KV I母线_B_2,220KV I母线_C_3,220KV I母线_N_4,220KV 黄施II回电流_A_9,220KV 黄施II回电流_B_10,220KV 黄施II回电流_C_11,220KV 黄施II回电流_N_12
66.13512420654297,-78.25874328613281,12.11673641204834,0.5836380124092102,-0.036309000104665756,0.06309600174427032,-0.0248819999396801,0.001917000045068562
78.24955749511719,-65.7289047241211,-12.863513946533203,-0.07886999845504761,-0.051596999168395996,0.05927199870347977,0.0,0.005750999785959721
84.84308624267578,-45.83726119995117,-38.29603958129883,1.4985300302505493,-0.06115199998021126,0.05353600159287453,0.019139999523758888,0.003834000090137124
81.25713348388672,-20.71430778503418,-60.80455780029297,-0.36280199885368347,-0.06115199998021126,0.03632799908518791,0.03445199877023697,0.005750999785959721
70.66751861572266,4.5668511390686035,-75.03541564941406,0.6309599876403809,-0.06115199998021126,0.015296000055968761,0.051677998155355453,0.003834000090137124
53.28457260131836,29.784727096557617,-84.33332061767578,-1.5616259574890137,-0.049685999751091,-0.0038240000139921904,0.06316199898719788,0.003834000090137124
29.171384811401367,54.06392288208008,-83.4603271484375,0.2681579887866974,-0.03821999952197075,-0.021031999960541725,0.06890399754047394,0.001917000045068562
3.701632022857666,70.79146575927734,-75.01437377929688,-0.23660999536514282,-0.017199000343680382,-0.04015199840068817,0.06507600098848343,0.003834000090137124
-21.263351440429688,81.76034545898438,-60.341766357421875,0.7886999845504761,0.0019109999993816018,-0.05162400007247925,0.06124800071120262,0.0
-46.75413513183594,84.74514770507812,-37.78065490722656,0.8517959713935852,0.019109999760985374,-0.05927199870347977,0.047850001603364944,0.003834000090137124
-66.14563751220703,77.84740447998047,-12.11673641204834,-0.39434999227523804,0.04013099893927574,-0.057360000908374786,0.026796000078320503,0.003834000090137124
-78.51245880126953,65.73944854736328,12.916104316711426,0.5205420255661011,0.05350799858570099,-0.057360000908374786,0.007656000088900328,0.003834000090137124
-85.13753509521484,45.86890411376953,38.306556701660156,-1.151502013206482,0.06306300312280655,-0.04397600144147873,-0.011483999900519848,0.003834000090137124
-81.39383697509766,20.71430778503418,60.79404067993164,0.7886999845504761,0.06688500195741653,-0.03632799908518791,-0.028710000216960907,0.001917000045068562
-70.69906616210938,-4.651226997375488,74.81453704833984,-0.36280199885368347,0.06497400254011154,-0.013384000398218632,-0.04593599960207939,0.001917000045068562
-53.60005187988281,-29.447223663330078,83.62861633300781,1.5143040418624878,0.05733000114560127,0.009560000151395798,-0.05550599843263626,0.001917000045068562
-29.12932014465332,-54.33814239501953,83.17634582519531,0.01577400043606758,0.043953001499176025,0.026768000796437263,-0.06316199898719788,0.005750999785959721
-3.6595680713653564,-70.82310485839844,74.59365844726562,0.47321999073028564,0.019109999760985374,0.04397600144147873,-0.06316199898719788,0.003834000090137124
21.126644134521484,-81.64432525634766,60.05778121948242,-0.29970601201057434,0.0,0.05544799938797951,-0.05550599843263626,0.003834000090137124
46.8277473449707,-85.23030853271484,37.70703125,-0.5678640007972717,-0.015287999995052814,0.061184000223875046,-0.042107999324798584,0.003834000090137124
66.16667175292969,-78.31147766113281,12.148289680480957,0.6151859760284424,-0.036309000104665756,0.06309600174427032,-0.022967999801039696,0.003834000090137124
78.1654281616211,-65.70780944824219,-12.81092357635498,-0.07886999845504761,-0.05350799858570099,0.061184000223875046,-0.001914000022225082,0.007668000180274248
84.8746337890625,-45.81616973876953,-38.338111877441406,1.5300780534744263,-0.059241000562906265,0.05162400007247925,0.019139999523758888,0.001917000045068562
81.2991943359375,-20.682666778564453,-60.8676643371582,-0.36280199885368347,-0.06306300312280655,0.03632799908518791,0.03636600077152252,0.005750999785959721
70.646484375,4.651226997375488,-75.07748413085938,0.6467339992523193,-0.06115199998021126,0.015296000055968761,0.0497639998793602,0.001917000045068562
53.22147750854492,29.805822372436523,-84.29125213623047,-1.5458519458770752,-0.05350799858570099,-0.0038240000139921904,0.06124800071120262,0.003834000090137124
29.150352478027344,54.01118850708008,-83.4077377319336,0.2681579887866974,-0.03821999952197075,-0.024855999276041985,0.06890399754047394,0.001917000045068562
3.6805999279022217,70.79146575927734,-74.99333953857422,-0.2681579887866974,-0.019109999760985374,-0.04015199840068817,0.06507600098848343,0.001917000045068562
-21.29490089416504,81.78144073486328,-60.33124923706055,0.7886999845504761,0.0019109999993816018,-0.05162400007247925,0.05933399870991707,0.003834000090137124
-46.80671691894531,84.82952117919922,-37.791175842285156,0.8517959713935852,0.019109999760985374,-0.057360000908374786,0.0497639998793602,0.001917000045068562
-66.15615844726562,77.80522155761719,-12.074664115905762,-0.4258979856967926,0.03821999952197075,-0.05927199870347977,0.03062400035560131,0.005750999785959721
-78.50193786621094,65.73944854736328,12.895068168640137,0.4889940023422241,0.051596999168395996,-0.05544799938797951,0.007656000088900328,0.001917000045068562
-85.09547424316406,45.81616973876953,38.32759094238281,-1.1672760248184204,0.06497400254011154,-0.04971199855208397,-0.013398000039160252,0.001917000045068562
-81.3833236694336,20.629932403564453,60.8676643371582,0.8044739961624146,0.06497400254011154,-0.03250399976968765,-0.028710000216960907,0.001917000045068562
-70.646484375,-4.630133152008057,74.73039245605469,-0.347027987241745,0.06306300312280655,-0.013384000398218632,-0.04593599960207939,0.003834000090137124
-53.63159942626953,-29.41558265686035,83.61810302734375,1.5458519458770752,0.05541900172829628,0.005735999904572964,-0.057420000433921814,0.001917000045068562
-29.118804931640625,-54.295955657958984,83.15531158447266,0.03154800087213516,0.04586400091648102,0.024855999276041985,-0.06316199898719788,0.003834000090137124
-3.670083999633789,-70.78091430664062,74.55158233642578,0.47321999073028564,0.02293200045824051,0.04206399992108345,-0.05933399870991707,0.0
21.158191680908203,-81.61268615722656,59.96311950683594,-0.347027987241745,0.0038219999987632036,0.05544799938797951,-0.05550599843263626,0.003834000090137124
46.75413513183594,-85.17757415771484,37.70703125,-0.5678640007972717,-0.017199000343680382,0.06309600174427032,-0.04019400104880333,0.003834000090137124
66.18770599365234,-78.33256530761719,12.137771606445312,0.5994120240211487,-0.03821999952197075,0.0650079995393753,-0.0248819999396801,0.001917000045068562
78.27059173583984,-65.7289047241211,-12.874032020568848,-0.11041799932718277,-0.05350799858570099,0.061184000223875046,0.0,0.001917000045068562
84.82205963134766,-45.80562210083008,-38.306556701660156,1.5143040418624878,-0.059241000562906265,0.05162400007247925,0.019139999523758888,0.001917000045068562
81.2991943359375,-20.71430778503418,-60.84663009643555,-0.37857601046562195,-0.06306300312280655,0.03824000060558319,0.03636600077152252,0.003834000090137124
70.72010040283203,4.57739782333374,-75.09851837158203,0.6309599876403809,-0.059241000562906265,0.015296000055968761,0.053592000156641006,0.003834000090137124
53.24250793457031,29.774181365966797,-84.29125213623047,-1.5458519458770752,-0.051596999168395996,-0.005735999904572964,0.05933399870991707,0.0
29.139835357666016,54.06392288208008,-83.44981384277344,0.28393200039863586,-0.036309000104665756,-0.022943999618291855,0.06699000298976898,0.003834000090137124
3.7121479511260986,70.80200958251953,-75.02489471435547,-0.28393200039863586,-0.015287999995052814,-0.04206399992108345,0.06507600098848343,0.001917000045068562
-25.543363571166992,53.726417541503906,-65.67439270019531,-66.75556945800781,0.0,0.20840799808502197,0.06507600098848343,0.27221399545669556
-42.57928466796875,35.63831329345703,-32.56372833251953,-67.27610778808594,0.05350799858570099,0.4779999852180481,0.0746460035443306,0.6057720184326172
-60.58267593383789,41.90323257446289,-5.953187942504883,-43.14189147949219,0.07835099846124649,0.8508399724960327,0.057420000433921814,0.9910889863967896
-90.58482360839844,21.68463134765625,0.33657601475715637,-119.12525177001953,0.12421499937772751,1.1930880546569824,0.05550599843263626,1.3898249864578247
-73.7066421508789,26.251483917236328,49.88687515258789,4.684877872467041,0.150968998670578,1.3747279644012451,0.0497639998793602,1.5891929864883423
-82.68730926513672,12.761870384216309,60.21554946899414,-16.21567153930664,0.16243499517440796,1.3976720571517944,0.03445199877023697,1.6083630323410034
-68.66947937011719,7.836421012878418,75.49820709228516,26.027099609375,0.149057999253273,1.3441359996795654,0.021053999662399292,1.5297659635543823
-50.0456428527832,-1.434391975402832,87.67804718017578,63.222190856933594,0.13568100333213806,1.1510239839553833,0.0,1.2939749956130981
-30.811880111694336,-17.465831756591797,80.54684448242188,56.4078254699707,0.09363900125026703,0.8852559924125671,-0.021053999662399292,0.9565830230712891
0.28393200039863586,-18.58381462097168,78.50635528564453,104.56584930419922,0.049685999751091,0.5238879919052124,-0.03445199877023697,0.5367599725723267
18.90776824951172,-27.66478157043457,57.54397964477539,84.9587631225586,0.0,0.09177599847316742,-0.051677998155355453,0.046007998287677765
50.361122131347656,-30.744504928588867,40.58896255493164,104.58161926269531,-0.042041998356580734,-0.32312801480293274,-0.06124800071120262,-0.4294080138206482
63.138065338134766,-34.61525344848633,10.29712200164795,67.5127182006836,-0.08408399671316147,-0.69405597448349,-0.05933399870991707,-0.8396459817886353
80.2370834350586,-28.49799346923828,-10.917683601379395,71.03031921386719,-0.11848200112581253,-1.0038000345230103,-0.051677998155355453,-1.1770379543304443
82.23512268066406,-23.351057052612305,-39.68441390991211,33.425106048583984,-0.14714699983596802,-1.2102960348129272,-0.04402200132608414,-1.3994100093841553
80.40533447265625,-13.436878204345703,-62.58209991455078,7.713486194610596,-0.154790997505188,-1.2810399532318115,-0.03062400035560131,-1.4665050506591797
68.53276824951172,-4.450833797454834,-75.02489471435547,-18.913026809692383,-0.152879998087883,-1.229416012763977,-0.013398000039160252,-1.3917419910430908
50.287513732910156,5.041466236114502,-87.15214538574219,-54.79887771606445,-0.13568100333213806,-1.0382159948349,0.001914000022225082,-1.1693700551986694
28.14081573486328,14.101339340209961,-84.24918365478516,-72.48152923583984,-0.099371999502182,-0.7399439811706543,0.019139999523758888,-0.8166419863700867
4.132788181304932,21.621349334716797,-75.63494110107422,-86.23645782470703,-0.05350799858570099,-0.37857601046562195,0.03636600077152252,-0.39490199089050293
-21.67347526550293,28.708934783935547,-61.078025817871094,-93.60291290283203,-0.009554999880492687,0.024855999276041985,0.0497639998793602,0.07092899829149246
-46.70155715942383,32.389835357666016,-37.580814361572266,-89.92757415771484,0.03821999952197075,0.4321120083332062,0.05933399870991707,0.529092013835907
-65.46209716796875,31.95741081237793,-12.253470420837402,-79.24857330322266,0.08217299729585648,0.7953919768333435,0.05933399870991707,0.939329981803894
-78.47039031982422,29.584335327148438,12.495384216308594,-62.8436164855957,0.11466000229120255,1.0974880456924438,0.05550599843263626,1.274804949760437
-83.29723358154297,22.865896224975586,39.27421188354492,-36.16978073120117,0.14141400158405304,1.3001600503921509,0.047850001603364944,1.497177004814148
-80.07933807373047,14.523219108581543,61.7091064453125,-6.041441917419434,0.149057999253273,1.378551959991455,0.03062400035560131,1.5700229406356812
-69.02702331542969,5.336781978607178,75.17214965820312,20.537748336791992,0.14523600041866302,1.3250160217285156,0.013398000039160252,1.4914259910583496
-51.64407730102539,-4.819979190826416,84.6278305053711,49.40416717529297,0.1261260062456131,1.1491119861602783,-0.007656000088900328,1.2767219543457031
-27.583467483520508,-13.879852294921875,84.48057556152344,74.98959350585938,0.09555000066757202,0.8527519702911377,-0.0248819999396801,0.9297450184822083
-3.701632022857666,-21.77955436706543,75.84529876708984,87.70343780517578,0.05733000114560127,0.4779999852180481,-0.038279999047517776,0.49650299549102783
21.91534423828125,-27.358917236328125,61.004398345947266,96.66307067871094,0.013376999646425247,0.05927199870347977,-0.0497639998793602,0.019169999286532402
45.43963623046875,-31.693735122680664,37.223201751708984,88.49214172363281,-0.03821999952197075,-0.3479839861392975,-0.06124800071120262,-0.44666099548339844
65.24126434326172,-31.060914993286133,12.242952346801758,80.63668823242188,-0.08217299729585648,-0.7131760120391846,-0.06124800071120262,-0.8607329726219177
77.7237548828125,-28.276506423950195,-12.979211807250977,63.364158630371094,-0.12230399996042252,-1.0133600234985352,-0.05933399870991707,-1.2000420093536377
83.16053009033203,-22.275264739990234,-39.14799499511719,37.77872848510742,-0.14523600041866302,-1.2217680215835571,-0.047850001603364944,-1.422413945198059
80.24759674072266,-14.34391975402832,-61.109580993652344,8.344446182250977,-0.15670199692249298,-1.3058960437774658,-0.03445199877023697,-1.5010110139846802
69.03753662109375,-4.7777910232543945,-75.8137435913086,-19.891014099121094,-0.150968998670578,-1.2657439708709717,-0.013398000039160252,-1.4339159727096558
50.97105026245117,5.252406120300293,-85.19580078125,-49.84584045410156,-0.12994800508022308,-1.089840054512024,0.003828000044450164,-1.2192120552062988
27.225923538208008,14.449390411376953,-84.78559875488281,-74.3744125366211,-0.101282998919487,-0.7934799790382385,0.021053999662399292,-0.8760690093040466
