1-110kVⅠ段母线Ua_1,2-110kVⅠ段母线Ub_2,3-110kVⅠ段母线Uc_3,4-110kVⅠ段母线3Uo_4,37-110kV杨锡线线路电流Ia_37,38-110kV杨锡线线路电流Ib_38,39-110kV杨锡线线路电流Ic_39,40-110kV杨锡线线路电流3Io_40
81.95002746582031,-23.470563888549805,-58.28127670288086,0.3801669180393219,-0.07067856192588806,0.07061268389225006,0.0,0.0
80.80609130859375,-18.30767250061035,-62.4306526184082,0.1267223060131073,-0.03533928096294403,0.07061268389225006,-0.03529159724712372,0.03533986955881119
79.31262969970703,-13.208130836486816,-65.91485595703125,0.31680575013160706,-0.03533928096294403,0.03530634194612503,-0.03529159724712372,0.0
76.96121215820312,-7.855195045471191,-68.82892608642578,0.31680575013160706,-0.03533928096294403,0.03530634194612503,-0.03529159724712372,0.03533986955881119
74.80045318603516,-2.6289565563201904,-72.21810913085938,-0.06336115300655365,0.0,0.07061268389225006,-0.03529159724712372,0.0
72.0041732788086,2.8506758213043213,-74.78375244140625,0.06336115300655365,-0.03533928096294403,0.07061268389225006,0.0,0.0
68.95368957519531,8.203611373901367,-77.15934753417969,-0.19008345901966095,-0.03533928096294403,0.07061268389225006,0.0,0.0
65.99852752685547,13.303153038024902,-79.50326538085938,-0.3801669180393219,-0.03533928096294403,0.03530634194612503,0.0,0.03533986955881119
62.50318145751953,18.719436645507812,-81.46709442138672,-0.44352805614471436,-0.03533928096294403,0.07061268389225006,0.0,0.0
58.912506103515625,23.533910751342773,-82.73407745361328,-0.6652920842170715,-0.07067856192588806,0.03530634194612503,0.0,0.0
54.90874099731445,28.72847557067871,-83.71598815917969,-0.2534446120262146,-0.07067856192588806,0.07061268389225006,-0.03529159724712372,0.0
50.65077209472656,33.63797378540039,-84.38115692138672,-0.2534446120262146,-0.07067856192588806,0.03530634194612503,0.0,0.0
46.26570129394531,38.167381286621094,-84.63455200195312,-0.3484863340854645,-0.03533928096294403,0.07061268389225006,0.03529159724712372,0.03533986955881119
41.5628662109375,43.393619537353516,-85.04632568359375,-0.2534446120262146,-0.07067856192588806,0.07061268389225006,0.0,0.0
36.86003494262695,47.41624069213867,-84.38115692138672,-0.285125195980072,-0.07067856192588806,0.03530634194612503,0.0,0.03533986955881119
32.093650817871094,51.88229751586914,-84.00106048583984,-0.1267223060131073,-0.03533928096294403,0.07061268389225006,0.03529159724712372,0.0
26.914180755615234,56.411705017089844,-83.39924621582031,-0.285125195980072,-0.07067856192588806,0.0,0.07058319449424744,0.0
21.70293426513672,59.95921325683594,-81.94220733642578,-0.6019309759140015,-0.07067856192588806,0.03530634194612503,0.03529159724712372,0.03533986955881119
16.71411895751953,64.07685852050781,-80.86527252197266,-0.31680575013160706,-0.07067856192588806,0.07061268389225006,0.0,0.0
11.153338432312012,67.78273010253906,-78.96479797363281,-0.19008345901966095,-0.07067856192588806,0.03530634194612503,0.03529159724712372,0.03533986955881119
5.910315990447998,70.60173797607422,-76.5258560180664,-0.06336115300655365,-0.03533928096294403,0.07061268389225006,0.07058319449424744,0.07067973911762238
0.6355178356170654,73.67413330078125,-74.08690643310547,0.31680575013160706,-0.07067856192588806,0.07061268389225006,0.07058319449424744,0.07067973911762238
-4.798159599304199,76.20806121826172,-71.26786804199219,0.09504172950983047,-0.07067856192588806,0.03530634194612503,0.07058319449424744,0.07067973911762238
-9.532767295837402,78.20353698730469,-68.35380554199219,0.44352805614471436,-0.07067856192588806,0.03530634194612503,0.07058319449424744,0.07067973911762238
-14.87111759185791,80.54742431640625,-65.31304168701172,0.5068892240524292,-0.07067856192588806,0.03530634194612503,0.07058319449424744,0.10601960867643356
-20.08236312866211,82.06778717041016,-61.95553207397461,0.0,-0.07067856192588806,0.03530634194612503,0.10587479174137115,0.07067973911762238
-24.816972732543945,83.01801300048828,-58.43965148925781,-0.5385698080062866,-0.03533928096294403,0.03530634194612503,0.07058319449424744,0.14135947823524475
-30.50485610961914,83.93656158447266,-54.607025146484375,-2.122598648071289,0.0,0.07061268389225006,0.14116638898849487,0.3180588185787201
-25.452489852905273,35.98186111450195,-36.23575210571289,-45.27154541015625,-1.0601783990859985,7.061268329620361,-0.9881647229194641,5.018261432647705
-35.55722427368164,80.64244842529297,-42.3806266784668,10.106103897094727,0.17669640481472015,7.590863227844238,0.28233277797698975,8.057490348815918
-35.77965545654297,50.14021682739258,-34.11355209350586,-29.653018951416016,-0.6007677912712097,10.73312759399414,-0.31762436032295227,9.895163536071777
-46.170372009277344,59.1673583984375,-31.4528865814209,-36.17921829223633,0.24737496674060822,12.851508140563965,0.10587479174137115,13.28779125213623
-54.273223876953125,58.502201080322266,-33.986854553222656,-54.07874298095703,-0.5654284954071045,15.9231595993042,-0.1764579862356186,15.231483459472656
-49.69749450683594,58.217132568359375,-18.624670028686523,-16.537260055541992,0.24737496674060822,18.42991065979004,0.4234991669654846,19.18954849243164
-57.959228515625,65.34381866455078,-12.194724082946777,-8.300311088562012,-0.28271424770355225,21.501562118530273,-0.24704118072986603,21.062562942504883
-63.869544982910156,58.755592346191406,-15.172137260437012,-35.197120666503906,0.28271424770355225,23.160959243774414,0.3882075548171997,23.854412078857422
-60.024662017822266,60.68771743774414,-4.941238880157471,-7.7617411613464355,-0.3533928096294403,26.02077293395996,-0.1764579862356186,25.65674591064453
-70.44715118408203,53.40265655517578,-3.357508420944214,-35.67232894897461,0.24737496674060822,27.362415313720703,0.2117495834827423,27.88315773010254
-70.66958618164062,62.271427154541016,4.78286600112915,-6.431157112121582,-0.21203568577766418,29.6926326751709,-0.07058319449424744,29.508790969848633
-74.7686767578125,49.79180145263672,5.891477108001709,-33.454689025878906,0.07067856192588806,31.38733673095703,0.2117495834827423,31.876562118530273
-72.0677261352539,50.86872482299805,16.344097137451172,-8.046866416931152,-0.10601784288883209,33.01142883300781,-0.10587479174137115,32.90141677856445
-81.12385559082031,47.41624069213867,18.592994689941406,-26.548322677612305,-0.03533928096294403,34.423683166503906,0.1764579862356186,34.66841125488281
-77.08831787109375,44.12212371826172,26.004852294921875,-12.355424880981445,0.10601784288883209,35.447566986083984,0.07058319449424744,35.728607177734375
-78.20046997070312,44.312171936035156,29.013940811157227,-8.331991195678711,-0.21203568577766418,36.612674713134766,0.03529159724712372,36.64744567871094
-84.20611572265625,43.01353073120117,33.986854553222656,-12.29206371307373,0.10601784288883209,37.3894157409668,0.03529159724712372,37.7076416015625
-80.93319702148438,41.27145004272461,39.56158447265625,0.0,0.0,38.095542907714844,0.14116638898849487,38.34375762939453
-83.50704193115234,36.42530059814453,42.25392532348633,-8.648797035217285,-0.07067856192588806,38.731056213378906,0.0,38.83851623535156
-82.96685791015625,31.674175262451172,48.58884811401367,-4.371919631958008,0.10601784288883209,38.80167007446289,0.14116638898849487,39.19191360473633
-81.53694152832031,30.312185287475586,52.706546783447266,2.5978071689605713,-0.07067856192588806,39.04881286621094,-0.07058319449424744,39.08589553833008
-83.37994384765625,24.76920509338379,54.8287467956543,-6.367795944213867,0.0,38.942893981933594,0.10587479174137115,39.227256774902344
-79.56683349609375,20.334819793701172,60.62519836425781,2.4394044876098633,0.07067856192588806,38.66044235229492,0.0,39.01521682739258
-81.53694152832031,17.579166412353516,62.08222961425781,-3.1363770961761475,-0.14135712385177612,38.30738067626953,0.0,38.44977951049805
-79.50328063964844,15.10858154296875,66.9917984008789,4.847128391265869,0.14135712385177612,37.67186737060547,0.07058319449424744,38.131717681884766
-75.40419006347656,10.959264755249023,70.41265106201172,10.612993240356445,-0.03533928096294403,36.9304313659668,0.0,37.17754364013672
-76.45279693603516,9.914016723632812,70.66605377197266,7.349893569946289,0.0,36.01246643066406,0.0,36.258705139160156
-74.03782653808594,5.701351642608643,73.45341491699219,9.155686378479004,0.07067856192588806,34.953277587890625,0.10587479174137115,35.33987045288086
-69.36677551269531,2.4389114379882812,76.55752563476562,16.949108123779297,0.0,33.71755599975586,0.03529159724712372,33.99695587158203
-68.38172149658203,-1.5203603506088257,77.38106536865234,13.179120063781738,0.0,32.34061050415039,0.0,32.58335876464844
-64.82282257080078,-5.701351642608643,79.50326538085938,15.745246887207031,0.07067856192588806,30.78713035583496,0.07058319449424744,31.134424209594727
-61.39102554321289,-10.642522811889648,80.29512786865234,14.509703636169434,0.0,29.057119369506836,0.0,29.33209228515625
-57.45081329345703,-13.46152400970459,80.45350646972656,16.79070472717285,0.07067856192588806,27.221189498901367,0.0,27.52975845336914
-53.3199462890625,-17.26242446899414,81.97388458251953,19.927082061767578,0.0,25.314647674560547,0.0,25.62140464782715
-49.506839752197266,-20.936630249023438,81.40373992919922,19.261791229248047,0.07067856192588806,23.2315731048584,0.0,23.501012802124023
-45.21709442138672,-22.963775634765625,81.08699798583984,22.746654510498047,0.03533928096294403,21.007272720336914,0.0,21.274600982666016
-40.768470764160156,-26.764677047729492,81.27704620361328,24.172279357910156,0.07067856192588806,18.67705535888672,0.03529159724712372,19.012849807739258
-35.271240234375,-29.456981658935547,80.35848236083984,27.372018814086914,0.03533928096294403,16.3115291595459,-0.03529159724712372,16.574398040771484
-31.5534610748291,-32.6244010925293,78.48967742919922,25.059335708618164,0.03533928096294403,13.840085983276367,0.0,14.135948181152344
-25.611370086669922,-37.15380859375,77.9828872680664,26.675045013427734,0.07067856192588806,11.2274169921875,0.0,11.591477394104004
-20.463674545288086,-39.402671813964844,76.05073547363281,28.38579559326172,0.0,8.650053977966309,-0.03529159724712372,8.870306968688965
-16.491687774658203,-43.52031707763672,74.24527740478516,24.96429443359375,0.03533928096294403,5.966771602630615,0.0,6.290496826171875
-9.977630615234375,-46.30764389038086,72.62987518310547,28.639240264892578,0.03533928096294403,3.318796157836914,0.0,3.569326877593994
-5.370125770568848,-48.61985778808594,69.30403900146484,26.83344841003418,0.0,0.5649014711380005,-0.03529159724712372,0.8481568694114685
-0.38131070137023926,-51.375511169433594,67.18184661865234,27.055212020874023,0.10601784288883209,-2.0830740928649902,0.0,-1.766993522644043
5.592556953430176,-53.05424118041992,64.26777648925781,29.336214065551758,0.03533928096294403,-4.731049537658691,-0.03529159724712372,-4.488163471221924
9.882302284240723,-54.986366271972656,60.530174255371094,26.96017074584961,0.03533928096294403,-7.379025459289551,-0.03529159724712372,-7.10331392288208
15.538411140441895,-56.950164794921875,58.186256408691406,29.336214065551758,0.07067856192588806,-10.02700138092041,-0.03529159724712372,-9.753804206848145
20.400123596191406,-58.280479431152344,54.258602142333984,28.639240264892578,0.0,-12.639670372009277,-0.07058319449424744,-12.474973678588867
24.944076538085938,-59.99088668823242,49.72913360595703,25.724628448486328,0.07067856192588806,-15.287646293640137,0.0,-14.984105110168457
30.631959915161133,-61.099483489990234,46.625022888183594,28.25907325744629,0.0,-17.865009307861328,-0.03529159724712372,-17.599254608154297
