220kV I 母电压_A_1,220kV I 母电压_B_2,220kV I 母电压_C_3,220kV I 母电压_N_4,220kV凤华I回电流_A_9,220kV凤华I回电流_B_10,220kV凤华I回电流_C_11,220kV凤华I回电流_N_12
59.21018981933594,26.060516357421875,-85.38777160644531,-0.2520639896392822,-0.0611100010573864,0.26276999711990356,-0.2091600000858307,0.0
47.648250579833984,38.95926284790039,-86.61978149414062,-0.09452400356531143,-0.11349000036716461,0.2890470027923584,-0.17430000007152557,0.0
34.8332405090332,51.658111572265625,-86.43023681640625,-0.01575399935245514,-0.15714000165462494,0.2978059947490692,-0.13944000005722046,0.0
21.628620147705078,62.63151168823242,-84.39794921875,-0.29932600259780884,-0.1833299994468689,0.2978059947490692,-0.11329499632120132,0.0
8.297639846801758,71.77426147460938,-80.17542266845703,-0.204802006483078,-0.20951999723911285,0.2802880108356476,-0.06972000002861023,0.0
-4.633200168609619,78.63395690917969,-73.87847900390625,0.14178599417209625,-0.22698000073432922,0.25401100516319275,-0.026145000010728836,0.008735000155866146
-17.74304962158203,83.06329345703125,-65.17017364501953,0.18904800713062286,-0.26190000772476196,0.24525199830532074,0.026145000010728836,0.0
-30.473819732666016,85.92501068115234,-55.240379333496094,0.26781800389289856,-0.2968200147151947,0.22773399949073792,0.06972000002861023,0.0
-43.478370666503906,86.93502044677734,-43.373069763183594,0.047262001782655716,-0.3142800033092499,0.19269800186157227,0.1220100000500679,0.0
-55.935359954833984,86.52470397949219,-30.726539611816406,-0.3308340013027191,-0.32300999760627747,0.15766200423240662,0.165584996342659,0.008735000155866146
-66.4969482421875,83.67351531982422,-17.395559310913086,-0.5041279792785645,-0.2968200147151947,0.11386699974536896,0.19172999262809753,0.017470000311732292
-74.2996826171875,79.31781768798828,-4.1593499183654785,1.3705979585647583,-0.27935999631881714,0.07883100211620331,0.2004449963569641,0.0
-80.43866729736328,71.86894989013672,8.402939796447754,-0.3780960142612457,-0.26190000772476196,0.008759000338613987,0.23530499637126923,0.0
-84.3242416381836,62.4947395324707,21.249540328979492,-1.1027799844741821,-0.2357099950313568,-0.026277000084519386,0.27016499638557434,0.0
-86.45130157470703,52.18415832519531,34.454158782958984,0.29932600259780884,-0.20951999723911285,-0.061312999576330185,0.2875950038433075,0.017470000311732292
-87.11469268798828,39.93771743774414,47.395530700683594,0.3780960142612457,-0.1833299994468689,-0.11386699974536896,0.30502501130104065,0.008735000155866146
-86.26175689697266,25.54498863220215,58.883758544921875,-3.245323896408081,-0.13095000386238098,-0.11386699974536896,0.31373998522758484,0.06988000124692917
-91.30563354492188,-8.742951393127441,61.66368103027344,-67.00176239013672,-0.19205999374389648,0.5780940055847168,0.19172999262809753,0.5852450132369995
-65.24388122558594,18.70633888244629,86.95674133300781,70.05803680419922,-0.11349000036716461,0.4379499852657318,0.33988499641418457,0.6551250219345093
-73.16243743896484,-16.707347869873047,76.4793930053711,-23.88306427001953,-0.14841000735759735,0.38539600372314453,0.06972000002861023,0.27078500390052795
-66.13893127441406,-21.483882904052734,78.21684265136719,-15.738245964050293,-0.01745999976992607,-0.2802880108356476,0.2527349889278412,-0.05240999907255173
-48.353759765625,-23.19880485534668,87.72543334960938,28.341445922851562,0.16586999595165253,-0.8496230244636536,0.2091600000858307,-0.4891600012779236
-34.51734161376953,-24.724349975585938,87.9781494140625,50.318275451660156,0.33173999190330505,-1.7342820167541504,0.26144999265670776,-1.179224967956543
-20.33342933654785,-35.108577728271484,82.78685760498047,47.90791320800781,0.3492000102996826,-3.0481319427490234,0.331169992685318,-2.375920057296753
-16.39521026611328,-31.35257911682129,71.3302230834961,41.259727478027344,0.46268999576568604,-4.248115062713623,0.43575000762939453,-3.3367700576782227
-0.4317300021648407,-35.2453498840332,70.65630340576172,61.23579788208008,0.6285600066184998,-5.772181034088135,0.43575000762939453,-4.690694808959961
18.827640533447266,-31.910192489624023,64.02239990234375,89.21490478515625,0.7595099806785583,-7.348801136016846,0.5926200151443481,-5.966004848480225
30.221099853515625,-40.56897735595703,51.55487823486328,72.05879974365234,0.9428399801254272,-8.977974891662598,0.6274799704551697,-7.354869842529297
38.108070373535156,-32.099571228027344,37.51839065551758,76.20209503173828,1.152359962463379,-10.63342571258545,0.8192099928855896,-8.612709999084473
47.54294967651367,-33.09906768798828,28.473119735717773,75.06781005859375,1.3356900215148926,-12.183769226074219,0.9325050115585327,-9.826874732971191
61.4636116027832,-32.70978927612305,17.627220153808594,81.22762298583984,1.5102900266647339,-13.70783519744873,0.9935100078582764,-11.128390312194824
72.5306396484375,-32.7834358215332,3.6433799266815186,75.91852569580078,1.6237800121307373,-15.039202690124512,1.0283700227737427,-12.316349983215332
77.63768768310547,-28.690767288208008,-11.941020011901855,64.7174301147461,1.6848900318145752,-16.318016052246094,1.1765249967575073,-13.382019996643066
79.1750717163086,-25.681760787963867,-24.524370193481445,50.61760330200195,1.8594900369644165,-17.342819213867188,1.2723900079727173,-14.124494552612305
82.33406829833984,-21.36815071105957,-34.938541412353516,45.49755096435547,1.9031399488449097,-18.1048526763916,1.3159650564193726,-14.770885467529297
84.93498229980469,-18.232892990112305,-47.5534782409668,33.508758544921875,1.911870002746582,-18.560321807861328,1.34211003780365,-15.190164566040039
83.87145233154297,-12.793536186218262,-60.54750061035156,18.400672912597656,1.911870002746582,-18.770536422729492,1.3508249521255493,-15.38233470916748
80.15435791015625,-7.753976821899414,-70.9932632446289,2.4418699741363525,1.9031399488449097,-18.665428161621094,1.3682550191879272,-15.268779754638672
75.0578384399414,-2.2094099521636963,-77.20596313476562,-7.687952041625977,1.7983800172805786,-18.280033111572266,1.3682550191879272,-14.963054656982422
67.80267333984375,1.9779479503631592,-81.99710845947266,-21.441194534301758,1.7372699975967407,-17.588071823120117,1.34211003780365,-14.395279884338379
58.157188415527344,7.248969078063965,-85.5562515258789,-35.2732048034668,1.5975899696350098,-16.650859832763672,1.2898199558258057,-13.64406967163086
47.279701232910156,12.66728401184082,-87.20945739746094,-47.75037384033203,1.4404499530792236,-15.424598693847656,1.2113850116729736,-12.648280143737793
35.48609924316406,17.254440307617188,-87.33582305908203,-60.55837631225586,1.2658499479293823,-13.961846351623535,1.1242350339889526,-11.460320472717285
22.797449111938477,21.483882904052734,-84.98763275146484,-71.23958587646484,1.0825200080871582,-12.27135944366455,1.0370850563049316,-10.045249938964844
9.25586986541748,25.260921478271484,-79.9648208618164,-79.52619171142578,0.8730000257492065,-10.440728187561035,0.9325050115585327,-8.525360107421875
-4.359419822692871,27.870128631591797,-72.82547760009766,-86.33191680908203,0.6722099781036377,-8.47871208190918,0.8017799854278564,-6.8919148445129395
-17.005950927734375,29.858598709106445,-64.02239990234375,-89.56149291992188,0.45396000146865845,-6.455382823944092,0.671055018901825,-5.241000175476074
-29.705129623413086,31.478832244873047,-54.12419891357422,-91.60951232910156,0.2357099950313568,-4.414535999298096,0.5403299927711487,-3.528939962387085
-42.6780891418457,31.920713424682617,-41.70933151245117,-91.861572265625,0.01745999976992607,-2.4174840450286865,0.42703500390052795,-1.8780250549316406
-54.0294303894043,29.006397247314453,-27.514890670776367,-92.06637573242188,-0.10475999861955643,-0.23649300634860992,0.3660300076007843,-0.17470000684261322
-64.30670928955078,29.048480987548828,-14.13125991821289,-86.45795440673828,-0.3142800033092499,1.2963320016860962,0.11329499632120132,1.1966949701309204
-73.08872985839844,31.520915985107422,-2.221829891204834,-76.45416259765625,-0.46268999576568604,2.9517829418182373,-0.034860000014305115,2.5506200790405273
-79.33302307128906,27.238868713378906,8.276579856872559,-76.69047546386719,-0.6372900009155273,4.37074089050293,-0.11329499632120132,3.6861701011657715
-81.92340087890625,23.7774600982666,21.944520950317383,-63.39409637451172,-0.7333199977874756,5.561964988708496,-0.17430000007152557,4.725635051727295
-83.77667999267578,19.253429412841797,35.64405059814453,-50.47581481933594,-0.8555399775505066,6.525454998016357,-0.27016499638557434,5.468110084533691
-85.40882873535156,16.759952545166016,47.29022979736328,-37.36848831176758,-0.8904600143432617,7.182380199432373,-0.34860000014305115,6.009679794311523
-83.5450210571289,11.183822631835938,58.0518913269043,-24.970090866088867,-0.8991900086402893,7.550258159637451,-0.3747450113296509,6.3241400718688965
-80.4070816040039,6.06009578704834,66.71807861328125,-13.280621528625488,-0.8991900086402893,7.629088878631592,-0.39217498898506165,6.394020080566406
-74.36286163330078,1.462419033050537,75.06836700439453,3.875483989715576,-0.846809983253479,7.41011381149292,-0.38345998525619507,6.219319820404053
-67.20246124267578,-2.840670108795166,79.55415344238281,16.746501922607422,-0.7682399749755859,6.919610023498535,-0.3573150038719177,5.834980010986328
-58.71527862548828,-8.574614524841309,82.23930358886719,26.167394638061523,-0.6722099781036377,6.157577037811279,-0.31373998522758484,5.214795112609863
-47.72195816040039,-12.835619926452637,83.89250946044922,40.881629943847656,-0.5238000154495239,5.150291919708252,-0.2527349889278412,4.419909954071045
-36.45486068725586,-18.169767379760742,84.02940368652344,51.42105484008789,-0.3753899931907654,3.888995885848999,-0.165584996342659,3.3891799449920654
-23.797800064086914,-21.810033798217773,82.23930358886719,64.07151794433594,-0.21825000643730164,2.4087250232696533,-0.08715000003576279,2.1750149726867676
-10.814310073852539,-26.355104446411133,77.52185821533203,70.57791900634766,-0.03491999953985214,0.7883099913597107,0.008715000003576279,0.8210899829864502
2.5693199634552,-29.23785972595215,70.40357971191406,76.48567199707031,0.15714000165462494,-0.9459720253944397,0.1220100000500679,-0.5939800143241882
16.342559814453125,-32.40467834472656,61.67420959472656,79.80976104736328,0.33173999190330505,-2.715290069580078,0.23530499637126923,-2.08766508102417
28.915380477905273,-33.446258544921875,51.765480041503906,82.89754486083984,0.4888800084590912,-4.528402805328369,0.34860000014305115,-3.56387996673584
39.48749923706055,-32.55197525024414,40.40361022949219,82.91329956054688,0.6984000205993652,-6.253925800323486,0.47932499647140503,-4.987685203552246
49.51205825805664,-32.90968704223633,28.978559494018555,79.66797637939453,0.9428399801254272,-7.97068977355957,0.5577600002288818,-6.394020080566406
60.58961868286133,-33.05698013305664,16.079309463500977,76.29662322998047,1.1610900163650513,-9.626140594482422,0.6536250114440918,-7.730474948883057
70.60365295410156,-31.226327896118164,2.3797800540924072,73.08280944824219,1.2920399904251099,-11.080135345458984,0.758204996585846,-8.953374862670898
76.61627960205078,-28.17523765563965,-11.193389892578125,65.17430114746094,1.3793400526046753,-12.385226249694824,0.8453549742698669,-10.053984642028809
80.2070083618164,-25.57655143737793,-24.07158088684082,53.45332336425781,1.4928300380706787,-13.480100631713867,0.9499350190162659,-10.944954872131348
81.9444580078125,-21.494403839111328,-36.11790084838867,42.53580093383789,1.5626699924468994,-14.303446769714355,1.0022250413894653,-11.6262845993042
