220kVⅠ母线电压_1,220kVⅠ母线电压_2,220kVⅠ母线电压_3,220kVⅠ母线电压_4,祥紫线_9,祥紫线_10,祥紫线_11,祥紫线_12
-73.52565002441406,4.174817085266113,69.0382308959961,-0.35013100504875183,0.00864499993622303,-0.16427400708198547,0.0778139978647232,0.008646000176668167
-71.32698059082031,-1.0807989835739136,72.16934967041016,-0.08557700365781784,0.02161400020122528,-0.16427400708198547,0.07349099963903427,0.0
-68.5985107421875,-6.410586833953857,74.97199249267578,0.3812829852104187,0.03458299860358238,-0.207504004240036,0.11239799857139587,0.0
-65.59983825683594,-11.607925415039062,77.39317321777344,0.7547709941864014,0.025937000289559364,-0.142658993601799,0.09942899644374847,0.0
-62.01309585571289,-16.87943458557129,79.14681243896484,1.0348869562149048,0.012968000024557114,-0.17292000353336334,0.06052200123667717,0.0
-58.283302307128906,-22.076772689819336,80.72032165527344,1.2138500213623047,0.04755200073122978,-0.15995100140571594,0.030261000618338585,0.030261000618338585
-54.2568244934082,-27.21583366394043,81.61568450927734,1.0815730094909668,0.04755200073122978,-0.15130500495433807,0.0,-0.008646000176668167
-50.18265914916992,-32.01581954956055,82.0978012084961,0.7158660292625427,0.06916700303554535,-0.142658993601799,0.01296900026500225,0.01296900026500225
-45.68465805053711,-36.757530212402344,82.08720397949219,0.2567870020866394,0.07349000126123428,-0.13833600282669067,-0.01296900026500225,0.0
-41.202552795410156,-41.271427154541016,82.05011749267578,0.14007200300693512,0.08213599771261215,-0.1556279957294464,0.008646000176668167,0.0043230000883340836
-36.577396392822266,-45.642276763916016,81.73223876953125,0.21788200736045837,0.08645900338888168,-0.142658993601799,-0.008646000176668167,0.01296900026500225
-32.05290603637695,-49.80650329589844,81.4090576171875,0.28791099786758423,0.09510499984025955,-0.13401299715042114,0.0043230000883340836,0.0
-27.290002822875977,-54.039608001708984,80.94813537597656,0.46687400341033936,0.1253660023212433,-0.1296900063753128,-0.008646000176668167,0.01296900026500225
-22.38405418395996,-58.01310729980469,80.10045623779297,0.7236469984054565,0.08213599771261215,-0.13833600282669067,-0.0259380005300045,0.0
-17.271484375,-61.55216979980469,78.6064224243164,0.9103909730911255,0.08645900338888168,-0.12104400247335434,-0.03458400070667267,0.0
-12.328451156616211,-64.73097229003906,76.75741577148438,0.6925230026245117,0.07349000126123428,-0.12104400247335434,-0.05619899928569794,0.0
-13.573480606079102,-75.17333221435547,45.76411819458008,-74.355224609375,0.07781299948692322,-0.13401299715042114,1.422266960144043,-1.4049750566482544
-8.264884948730469,-75.29518127441406,54.90846633911133,-48.88800811767578,0.051874998956918716,-0.19885799288749695,2.3646810054779053,-2.2998359203338623
9.00659465789795,-68.95347595214844,47.7084846496582,-20.207242965698242,-0.12104500085115433,-0.4020389914512634,3.008807897567749,-2.5851540565490723
2.203963041305542,-80.45013427734375,39.37472915649414,-67.04108428955078,0.03458299860358238,-0.20318099856376648,3.799916982650757,-3.652935028076172
9.23440933227539,-83.71370697021484,40.99591827392578,-57.86728286743164,0.04755200073122978,-0.0648450031876564,4.448367118835449,-4.452690124511719
11.682085037231445,-86.46866607666016,39.0992317199707,-61.43876266479492,0.2291180044412613,0.17724299430847168,4.993064880371094,-5.485887050628662
23.019805908203125,-83.27926635742188,39.078041076660156,-35.6680908203125,0.2291180044412613,0.13401299715042114,5.511825084686279,-5.935479164123535
28.137672424316406,-81.54682159423828,41.49393081665039,-19.250179290771484,0.06484399735927582,-0.0259380005300045,6.168920993804932,-6.255381107330322
33.57872009277344,-81.89118957519531,36.64625930786133,-18.759977340698242,0.12968899309635162,-0.01296900026500225,6.622836112976074,-6.795755863189697
40.07936477661133,-80.16404724121094,32.8687858581543,-11.064567565917969,0.09078200161457062,-0.05619899928569794,6.947061061859131,-7.0508131980896
40.889957427978516,-85.9653549194336,30.293956756591797,-24.307830810546875,0.04322899878025055,-0.03458400070667267,7.301547050476074,-7.388007164001465
46.45815658569336,-82.62761688232422,22.029077529907227,-23.27295684814453,0.09078200161457062,0.008646000176668167,7.612802982330322,-7.850567817687988
52.76277542114258,-79.9786148071289,21.51517105102539,-8.395685195922852,-0.004323999863117933,-0.06052200123667717,7.902443885803223,-7.919735908508301
56.4501838684082,-80.40245819091797,15.539027214050293,-13.352182388305664,-0.004323999863117933,-0.06052200123667717,8.075364112854004,-8.062395095825195
56.21177673339844,-84.67264556884766,9.40924072265625,-32.11995315551758,0.07781299948692322,0.103752002120018,8.174793243408203,-8.356358528137207
60.036930084228516,-81.76934051513672,12.286054611206055,-15.040658950805664,0.12104299664497375,0.1556279957294464,8.135886192321777,-8.499017715454102
65.01174926757812,-77.54682922363281,11.003938674926758,-1.0348589420318604,0.11671999841928482,0.21182699501514435,8.092656135559082,-8.51630973815918
69.99187469482422,-74.12962341308594,8.434409141540527,9.236061096191406,0.06484399735927582,0.1296900063753128,8.10562515258789,-8.360681533813477
75.59185791015625,-69.5256576538086,4.476802825927734,20.059431076049805,-9.999999974752427e-07,0.030261000618338585,8.02348804473877,-8.140209197998047
75.97331237792969,-68.87400817871094,-1.1072889566421509,11.943848609924316,-9.999999974752427e-07,0.008646000176668167,7.859213829040527,-7.8765058517456055
78.5057601928711,-65.55216217041016,-6.760254859924316,12.14615535736084,0.04322899878025055,0.0389069989323616,7.552280902862549,-7.694940090179443
80.3547592163086,-62.76011657714844,-9.886075019836426,14.892848014831543,0.012968000024557114,0.08646000176668167,7.24967098236084,-7.465820789337158
82.1083984375,-58.44224548339844,-12.746994972229004,20.456262588500977,0.00864499993622303,0.11672099679708481,6.9038310050964355,-7.072428226470947
82.48455810546875,-55.08331298828125,-18.903270721435547,15.834348678588867,-0.012969999574124813,0.12536700069904327,6.48017692565918,-6.6660661697387695
82.39978790283203,-52.35484313964844,-19.899295806884766,18.892282485961914,-0.047554001212120056,0.13833600282669067,6.082460880279541,-6.212151050567627
83.16799926757812,-47.51247024536133,-19.67677879333496,29.085391998291016,0.00864499993622303,0.21615000069141388,5.520471096038818,-5.823081016540527
83.55475616455078,-43.02506637573242,-22.68604278564453,32.27560043334961,-0.004323999863117933,0.24641099572181702,4.93254280090332,-5.261091232299805
85.24481201171875,-35.75621032714844,-24.153589248657227,45.39436721801758,-0.04323099926114082,0.17724299430847168,4.409460067749023,-4.595348834991455
84.91633605957031,-30.304567337036133,-27.342985153198242,48.62348175048828,-0.103753000497818,0.0778139978647232,3.899346113204956,-3.9425759315490723
84.50839233398438,-25.345638275146484,-33.65290451049805,45.277652740478516,-0.12536799907684326,0.06052200123667717,3.2638649940490723,-3.276834011077881
83.16270446777344,-20.900617599487305,-35.973426818847656,46.740482330322266,-0.1167220026254654,0.10807500034570694,2.5116629600524902,-2.6197381019592285
81.1070785522461,-16.57215118408203,-40.50321578979492,42.51539611816406,-0.08213800191879272,0.21615000069141388,1.7724299430847168,-1.941027045249939
78.56403350830078,-12.757591247558594,-42.4263916015625,41.34824752807617,-0.08213800191879272,0.21615000069141388,1.033197045326233,-1.2407009601593018
77.43556213378906,-7.2635650634765625,-42.81314468383789,48.26555633544922,-0.12104500085115433,0.18588900566101074,0.285317987203598,-0.4236539900302887
75.50179290771484,-1.8384130001068115,-46.11909866333008,48.52233123779297,-0.12536799907684326,0.20318099856376648,-0.49282199144363403,0.3588089942932129
73.46736145019531,2.9986610412597656,-47.01445770263672,51.868160247802734,-0.12536799907684326,0.13833600282669067,-1.3098690509796143,1.1801789999008179
71.02498626708984,9.05957317352295,-48.174720764160156,56.07768249511719,-0.11239899694919586,0.17292000353336334,-2.135561943054199,1.962641954421997
69.0753173828125,15.290020942687988,-50.57471466064453,59.35348129272461,-0.14698299765586853,0.1556279957294464,-2.9699010848999023,2.8315649032592773
66.54817199707031,22.27808380126953,-51.01445007324219,66.32525634765625,-0.18589000403881073,0.11672099679708481,-3.7955939769744873,3.7653329372406006
62.21970748901367,26.993303298950195,-53.36676025390625,62.88605499267578,-0.207505002617836,0.10807500034570694,-4.556441783905029,4.569410800933838
57.615745544433594,31.75090789794922,-56.51377487182617,57.36154556274414,-0.21182799339294434,0.13401299715042114,-5.41239595413208,5.4080729484558105
53.244895935058594,35.713809967041016,-55.952186584472656,57.43935775756836,-0.19885900616645813,0.18588900566101074,-6.320226192474365,6.229443073272705
48.10053634643555,40.29658126831055,-56.100528717041016,56.24108123779297,-0.1945360004901886,0.19021199643611908,-7.184825897216797,7.068105220794678
44.084651947021484,44.91643524169922,-55.50715255737305,58.36529541015625,-0.18589000403881073,0.1556279957294464,-8.01484203338623,7.919735908508301
