220kVⅠ母线电压_1,220kVⅠ母线电压_2,220kVⅠ母线电压_3,220kVⅠ母线电压_4,祥紫线_9,祥紫线_10,祥紫线_11,祥紫线_12
45.568092346191406,36.921756744384766,-82.19847869873047,-0.35013100504875183,-0.2204740047454834,0.13401299715042114,0.0,0.008646000176668167
41.06479263305664,41.483333587646484,-82.17728424072266,-0.3034450113773346,-0.21182799339294434,0.13833600282669067,-0.017292000353336334,0.0
36.45553207397461,45.87007522583008,-81.8011245727539,-0.20229199528694153,-0.23776599764823914,0.12104400247335434,0.01296900026500225,-0.01296900026500225
31.89395523071289,50.113773345947266,-81.52033233642578,-0.24119700491428375,-0.22479699552059174,0.12536700069904327,0.0,0.0
27.04628562927246,54.34157943725586,-80.95344543457031,-0.35791200399398804,-0.20318199694156647,0.13401299715042114,0.030261000618338585,0.0043230000883340836
22.166826248168945,58.24090576171875,-80.07398223876953,-0.6535900235176086,-0.207505002617836,0.11672099679708481,0.021615000441670418,0.01296900026500225
17.080747604370117,61.7216911315918,-78.56934356689453,-0.7936480045318604,-0.22479699552059174,0.06916800141334534,0.05619899928569794,0.0043230000883340836
12.201289176940918,64.8369140625,-76.69915008544922,-0.7547429800033569,-0.22912000119686127,0.06916800141334534,0.0778139978647232,0.008646000176668167
7.210573196411133,67.92565155029297,-74.6700210571289,-0.5524370074272156,-0.23776599764823914,0.0648450031876564,0.10807500034570694,0.0
2.1721749305725098,70.94021606445312,-72.45015716552734,-0.21007299423217773,-0.25073501467704773,0.06916800141334534,0.103752002120018,0.0
-3.0463550090789795,73.86470794677734,-70.01307678222656,-0.031109999865293503,-0.2204740047454834,0.06916800141334534,0.103752002120018,0.01296900026500225
-8.143031120300293,76.41304779052734,-67.39586639404297,0.08560500293970108,-0.26370400190353394,0.07349099963903427,0.11239799857139587,0.008646000176668167
-13.356263160705566,78.67529296875,-64.35481262207031,0.17897699773311615,-0.26370400190353394,0.06916800141334534,0.12104400247335434,0.008646000176668167
-18.60658073425293,80.43952941894531,-60.74687576293945,0.19453899562358856,-0.22479699552059174,0.05619899928569794,0.10807500034570694,0.0
-23.777429580688477,81.83819580078125,-57.06476593017578,0.14785300195217133,-0.24208900332450867,0.021615000441670418,0.12104400247335434,0.008646000176668167
-28.821125030517578,82.82362365722656,-53.03298568725586,0.09338600188493729,-0.207505002617836,0.01296900026500225,0.142658993601799,0.01296900026500225
-33.69528579711914,83.33753204345703,-48.62504959106445,0.21010099351406097,-0.207505002617836,-0.017292000353336334,0.15995100140571594,0.008646000176668167
-38.320438385009766,83.45938873291016,-44.010494232177734,0.28791099786758423,-0.22912000119686127,-0.0043230000883340836,0.13833600282669067,0.0
-42.72307586669922,83.27395629882812,-39.47010803222656,0.34237799048423767,-0.207505002617836,0.0,0.142658993601799,0.01296900026500225
-46.876708984375,82.86071014404297,-34.86084747314453,0.3657209873199463,-0.207505002617836,-0.008646000176668167,0.15130500495433807,0.008646000176668167
-50.88729476928711,82.37329864501953,-30.405229568481445,0.30347299575805664,-0.21182799339294434,0.008646000176668167,0.13833600282669067,0.008646000176668167
-54.919071197509766,81.66866302490234,-25.79067039489746,0.08560500293970108,-0.19885900616645813,-0.030261000618338585,0.15130500495433807,-0.008646000176668167
-58.781314849853516,80.63555145263672,-20.980087280273438,-0.07779599726200104,-0.18589000403881073,-0.0259380005300045,0.18588900566101074,0.0043230000883340836
-62.25680160522461,79.10972595214844,-16.010562896728516,-0.10892000049352646,-0.15130600333213806,-0.06052200123667717,0.142658993601799,0.0043230000883340836
-65.42501068115234,77.29781341552734,-11.152297019958496,-0.21785399317741394,-0.15995199978351593,-0.06916800141334534,0.1815659999847412,0.01296900026500225
-68.51903533935547,75.23689270019531,-5.939064979553223,-0.14004400372505188,-0.1426600068807602,-0.07349099963903427,0.16427400708198547,0.0043230000883340836
-71.57598876953125,72.94815826416016,-0.5774890184402466,-0.07779599726200104,-0.11239899694919586,-0.10807500034570694,0.1815659999847412,0.0043230000883340836
-74.30975341796875,70.34153747558594,4.6675310134887695,-0.09335800260305405,-0.1296910047531128,-0.10807500034570694,0.17292000353336334,0.01296900026500225
-76.63557434082031,67.4223403930664,9.684737205505371,-0.38903599977493286,-0.15995199978351593,-0.12104400247335434,0.20318099856376648,0.0043230000883340836
-78.57464599609375,64.12698364257812,14.797307014465332,-0.49797001481056213,-0.15130600333213806,-0.09510599821805954,0.19021199643611908,0.01296900026500225
-80.0580825805664,60.492557525634766,19.830406188964844,-0.5757799744606018,-0.1167220026254654,-0.103752002120018,0.16427400708198547,0.0043230000883340836
-81.29781341552734,56.577335357666016,24.789335250854492,-0.7314000129699707,-0.12536799907684326,-0.13401299715042114,0.1815659999847412,-0.01296900026500225
-82.18788146972656,52.503173828125,29.610515594482422,-0.85589599609375,-0.07349199801683426,-0.1556279957294464,0.13833600282669067,0.0043230000883340836
-82.65410614013672,48.23298645019531,34.36811828613281,-0.8325530290603638,-0.05620000138878822,-0.14698199927806854,0.1296900063753128,0.0
-82.56403350830078,43.66081237792969,38.91910171508789,-0.544655978679657,-0.05187699943780899,-0.15995100140571594,0.12536700069904327,0.0043230000883340836
-82.25145721435547,38.908504486083984,43.49657440185547,-0.20229199528694153,-0.05620000138878822,-0.14698199927806854,0.142658993601799,0.0043230000883340836
-81.6845703125,34.12970733642578,47.71377944946289,-0.11670099943876266,-0.04323099926114082,-0.1556279957294464,0.12536700069904327,0.0
-81.01172637939453,29.335018157958984,51.78794479370117,-0.10892000049352646,-0.012969999574124813,-0.142658993601799,0.14698199927806854,0.0043230000883340836
-80.1110610961914,24.344303131103516,55.77733612060547,-0.1556060016155243,-0.05620000138878822,-0.1685969978570938,0.13401299715042114,0.01296900026500225
-78.97728729248047,19.332395553588867,59.491233825683594,-0.319007009267807,-0.012969999574124813,-0.142658993601799,0.12104400247335434,0.008646000176668167
-77.2978286743164,14.341678619384766,62.63294982910156,-0.5368750095367432,0.00864499993622303,-0.15130500495433807,0.10807500034570694,0.008646000176668167
-75.54948425292969,9.32447338104248,65.7216796875,-0.6146849989891052,0.017291000112891197,-0.1815659999847412,0.103752002120018,-0.017292000353336334
-73.52565002441406,4.174817085266113,69.0382308959961,-0.35013100504875183,0.00864499993622303,-0.16427400708198547,0.0778139978647232,0.008646000176668167
-71.32698059082031,-1.0807989835739136,72.16934967041016,-0.08557700365781784,0.02161400020122528,-0.16427400708198547,0.07349099963903427,0.0
-68.5985107421875,-6.410586833953857,74.97199249267578,0.3812829852104187,0.03458299860358238,-0.207504004240036,0.11239799857139587,0.0
-65.59983825683594,-11.607925415039062,77.39317321777344,0.7547709941864014,0.025937000289559364,-0.142658993601799,0.09942899644374847,0.0
-62.01309585571289,-16.87943458557129,79.14681243896484,1.0348869562149048,0.012968000024557114,-0.17292000353336334,0.06052200123667717,0.0
-58.283302307128906,-22.076772689819336,80.72032165527344,1.2138500213623047,0.04755200073122978,-0.15995100140571594,0.030261000618338585,0.030261000618338585
-54.2568244934082,-27.21583366394043,81.61568450927734,1.0815730094909668,0.04755200073122978,-0.15130500495433807,0.0,-0.008646000176668167
-50.18265914916992,-32.01581954956055,82.0978012084961,0.7158660292625427,0.06916700303554535,-0.142658993601799,0.01296900026500225,0.01296900026500225
-45.68465805053711,-36.757530212402344,82.08720397949219,0.2567870020866394,0.07349000126123428,-0.13833600282669067,-0.01296900026500225,0.0
-41.202552795410156,-41.271427154541016,82.05011749267578,0.14007200300693512,0.08213599771261215,-0.1556279957294464,0.008646000176668167,0.0043230000883340836
-36.577396392822266,-45.642276763916016,81.73223876953125,0.21788200736045837,0.08645900338888168,-0.142658993601799,-0.008646000176668167,0.01296900026500225
-32.05290603637695,-49.80650329589844,81.4090576171875,0.28791099786758423,0.09510499984025955,-0.13401299715042114,0.0043230000883340836,0.0
-27.290002822875977,-54.039608001708984,80.94813537597656,0.46687400341033936,0.1253660023212433,-0.1296900063753128,-0.008646000176668167,0.01296900026500225
-22.38405418395996,-58.01310729980469,80.10045623779297,0.7236469984054565,0.08213599771261215,-0.13833600282669067,-0.0259380005300045,0.0
-17.271484375,-61.55216979980469,78.6064224243164,0.9103909730911255,0.08645900338888168,-0.12104400247335434,-0.03458400070667267,0.0
-12.328451156616211,-64.73097229003906,76.75741577148438,0.6925230026245117,0.07349000126123428,-0.12104400247335434,-0.05619899928569794,0.0
-13.573480606079102,-75.17333221435547,45.76411819458008,-74.355224609375,0.07781299948692322,-0.13401299715042114,1.422266960144043,-1.4049750566482544
-8.264884948730469,-75.29518127441406,54.90846633911133,-48.88800811767578,0.051874998956918716,-0.19885799288749695,2.3646810054779053,-2.2998359203338623
9.00659465789795,-68.95347595214844,47.7084846496582,-20.207242965698242,-0.12104500085115433,-0.4020389914512634,3.008807897567749,-2.5851540565490723
2.203963041305542,-80.45013427734375,39.37472915649414,-67.04108428955078,0.03458299860358238,-0.20318099856376648,3.799916982650757,-3.652935028076172
9.23440933227539,-83.71370697021484,40.99591827392578,-57.86728286743164,0.04755200073122978,-0.0648450031876564,4.448367118835449,-4.452690124511719
