龙厂甲线电压_A相_1,龙厂甲线电压_B相_2,龙厂甲线电压_C相_3,龙厂甲线电压_3U0_4,龙厂甲线电流_A相_9,龙厂甲线电流_B相_10,龙厂甲线电流_C相_11,龙厂甲线电流_3I0_12
-63.283843994140625,-20.232755661010742,83.8280029296875,0.43622317910194397,-0.18039481341838837,-0.06090519577264786,0.27755382657051086,0.011403876356780529
-45.21171951293945,-41.663021087646484,87.14740753173828,0.48296138644218445,-0.11393357068300247,-0.1389399766921997,0.27755382657051086,0.013304522261023521
-23.98796844482422,-60.344215393066406,84.57720947265625,0.5452789664268494,-0.04177564010024071,-0.19413530826568604,0.27755382657051086,0.017105814069509506
-1.6752837896347046,-75.26626586914062,76.79377746582031,0.10905579477548599,0.024685606360435486,-0.24171750247478485,0.25093910098075867,0.0057019381783902645
20.75257682800293,-84.54438018798828,63.41209411621094,-0.4050644040107727,0.09304574877023697,-0.262653648853302,0.2015116959810257,0.011403876356780529
41.91350555419922,-87.79328918457031,45.69125747680664,-0.2804291844367981,0.16330477595329285,-0.2683635354042053,0.13497480750083923,0.007602584548294544
60.58245086669922,-85.08586883544922,24.526142120361328,-0.09347639977931976,0.22027155756950378,-0.2683635354042053,0.06843793392181396,0.007602584548294544
75.2202377319336,-77.07815551757812,2.133160352706909,0.26484978199005127,0.2601483166217804,-0.24362078309059143,-0.0038021074142307043,0.007602584548294544
84.21442413330078,-63.37444305419922,-20.322256088256836,0.669914186000824,0.2791372537612915,-0.19032874703407288,-0.05513055622577667,0.007602584548294544
87.27181243896484,-45.43258285522461,-41.72669982910156,0.26484978199005127,0.2848339080810547,-0.12942354381084442,-0.13497480750083923,0.0
84.51806640625,-24.25223159790039,-60.165531158447266,0.2804291844367981,0.2829350233078003,-0.05519533529877663,-0.1920064240694046,0.0057019381783902645
76.57093811035156,-1.874367356300354,-74.81669616699219,0.06231759861111641,0.25255274772644043,0.007613149471580982,-0.24143381416797638,0.001900646137073636
63.158199310302734,20.472257614135742,-84.00489807128906,-0.3271673917770386,0.1974848508834839,0.07993806898593903,-0.26424646377563477,0.001900646137073636
45.08607482910156,41.808807373046875,-87.32430267333984,-0.42064380645751953,0.1310236006975174,0.1560695618391037,-0.26614752411842346,0.0057019381783902645
23.841381072998047,60.469173431396484,-84.66045379638672,-0.4050644040107727,0.055067889392375946,0.21697476506233215,-0.25664225220680237,0.0057019381783902645
1.4868143796920776,75.27667999267578,-76.87702178955078,0.0,-0.009494463913142681,0.25884708762168884,-0.23382960259914398,0.0057019381783902645
-20.878223419189453,84.50273132324219,-63.38087844848633,0.6387553811073303,-0.07405681908130646,0.28358981013298035,-0.1920064240694046,0.007602584548294544
-42.028682708740234,87.63709259033203,-45.51435852050781,0.2960085868835449,-0.1519114226102829,0.2931062579154968,-0.12166743725538254,0.007602584548294544
-60.739505767822266,84.97132110595703,-24.33884048461914,0.12463519722223282,-0.20887820422649384,0.28358981013298035,-0.05703161284327507,0.0057019381783902645
-75.28306579589844,76.86988830566406,-1.8001792430877686,-0.09347639977931976,-0.25255274772644043,0.2607503831386566,0.013307375833392143,0.013304522261023521
-84.21442413330078,63.20783233642578,20.53036880493164,-0.6075965762138367,-0.2639460861682892,0.20936161279678345,0.08174531161785126,0.013304522261023521
-87.32416534423828,45.34927749633789,41.91400146484375,-0.06231759861111641,-0.27154168486595154,0.14464984834194183,0.15018324553966522,0.013304522261023521
-84.39241790771484,24.085620880126953,60.227962493896484,-0.20253220200538635,-0.2601483166217804,0.07993806898593903,0.2129180133342743,0.011403876356780529
-76.49764251708984,1.8118884563446045,74.81669616699219,0.12463519722223282,-0.23356381058692932,0.007613149471580982,0.25474119186401367,0.015205169096589088
-63.04302215576172,-20.607627868652344,84.00489807128906,0.43622317910194397,-0.17849592864513397,-0.06090519577264786,0.28135594725608826,0.017105814069509506
-44.91854476928711,-41.944175720214844,87.12659454345703,0.4518025815486908,-0.11393357068300247,-0.1389399766921997,0.27945488691329956,0.013304522261023521
-23.684324264526367,-60.614959716796875,84.53558349609375,0.5296995639801025,-0.039876747876405716,-0.1979418843984604,0.27565279603004456,0.013304522261023521
-1.2669333219528198,-75.4224624633789,76.60647583007812,0.07789699733257294,0.020887820050120354,-0.24171750247478485,0.25093910098075867,0.011403876356780529
21.056222915649414,-84.59645080566406,63.183170318603516,-0.4518025815486908,0.09114685654640198,-0.26646023988723755,0.1977095901966095,0.007602584548294544
42.23809051513672,-87.82452392578125,45.410301208496094,-0.2960085868835449,0.16710256040096283,-0.27597668766975403,0.13307376205921173,0.0057019381783902645
60.812801361083984,-84.98173522949219,24.213972091674805,-0.06231759861111641,0.22786714136600494,-0.26646023988723755,0.06463582813739777,0.009503230452537537
75.38777160644531,-76.91154479980469,1.7897735834121704,0.2804291844367981,0.2639460861682892,-0.24171750247478485,-0.0019010537071153522,0.007602584548294544
84.2772445678711,-63.145355224609375,-20.655237197875977,0.6854935884475708,0.2791372537612915,-0.1960386037826538,-0.06463582813739777,0.0057019381783902645
87.29275512695312,-45.12018966674805,-41.986839294433594,0.24927039444446564,0.2848339080810547,-0.12752026319503784,-0.13497480750083923,0.001900646137073636
84.4343032836914,-23.898183822631836,-60.46729278564453,0.26484978199005127,0.2772383391857147,-0.0570986233651638,-0.1958085298538208,0.003801292274147272
76.34058380126953,-1.530733346939087,-74.94156646728516,0.06231759861111641,0.2544516324996948,0.01141972467303276,-0.24333487451076508,0.003801292274147272
62.99066925048828,20.77423858642578,-84.15057373046875,-0.2804291844367981,0.19938375055789948,0.07993806898593903,-0.26424646377563477,0.0057019381783902645
44.73007583618164,42.10037612915039,-87.24105834960938,-0.37390559911727905,0.1310236006975174,0.16177943348884583,-0.26424646377563477,0.003801292274147272
23.516796112060547,60.66702651977539,-84.56680297851562,-0.3894850015640259,0.055067889392375946,0.21887804567813873,-0.25664225220680237,0.0057019381783902645
1.1831691265106201,75.47452545166016,-76.75215148925781,0.04673819988965988,-0.009494463913142681,0.2645569443702698,-0.23192855715751648,0.0057019381783902645
-21.192338943481445,84.5652084350586,-63.14154815673828,0.6543347835540771,-0.07975349575281143,0.2854931056499481,-0.1882043182849884,0.007602584548294544
-42.290443420410156,87.68915557861328,-45.30624771118164,0.3894850015640259,-0.14621473848819733,0.2969128489494324,-0.11216216534376144,0.013304522261023521
-61.00127029418945,84.8671875,-23.985048294067383,0.18695279955863953,-0.21077710390090942,0.2854931056499481,-0.05322950333356857,0.009503230452537537
-75.44012451171875,76.71369171142578,-1.4984151124954224,-0.07789699733257294,-0.25065386295318604,0.25884708762168884,0.02091159112751484,0.015205169096589088
-84.32959747314453,62.947505950927734,20.89456558227539,-0.5920171737670898,-0.2639460861682892,0.21507146954536438,0.07984425872564316,0.013304522261023521
-55.29483413696289,16.25493049621582,40.58207702636719,2.11879825592041,-1.4944286346435547,1.3684636354446411,0.16349062323570251,0.017105814069509506
-58.938575744628906,-1.8014752864837646,59.499568939208984,-1.7448927164077759,-2.478055000305176,2.3467533588409424,0.1882043182849884,0.022807752713561058
-57.6297607421875,-17.22335433959961,75.08724975585938,0.4050644040107727,-2.918598175048828,2.672215461730957,0.26424646377563477,0.003801292274147272
-36.416481018066406,-47.56727981567383,82.94351959228516,-1.8227897882461548,-2.979362726211548,2.763573408126831,0.25093910098075867,0.015205169096589088
-47.34770584106445,-40.798728942871094,88.29203033447266,0.37390559911727905,-2.795170307159424,2.5218558311462402,0.28515806794166565,0.0057019381783902645
-27.600299835205078,-56.16854476928711,84.00489807128906,0.37390559911727905,-2.403998374938965,2.1545212268829346,0.27185067534446716,0.007602584548294544
-26.553247451782227,-51.52427673339844,77.3660888671875,-1.0905579328536987,-1.7982515096664429,1.593051552772522,0.2186211794614792,0.007602584548294544
-11.172048568725586,-51.066097259521484,63.79710388183594,2.570600986480713,-1.0500876903533936,0.8450596332550049,0.214819073677063,0.011403876356780529
8.638181686401367,-54.10673904418945,45.12934875488281,-0.6854935884475708,-0.12342803180217743,0.013323011808097363,0.12737059593200684,0.013304522261023521
19.71599578857422,-43.776893615722656,24.775876998901367,1.1061373949050903,0.943749725818634,-1.0106456279754639,0.07794319838285446,0.017105814069509506
46.19594955444336,-45.98448181152344,1.2798962593078613,2.3213305473327637,2.1153666973114014,-2.110745668411255,0.02091159112751484,0.013304522261023521
44.26937484741211,-24.45008087158203,-19.885217666625977,-0.37390559911727905,3.288882255554199,-3.2127492427825928,-0.06653688102960587,0.011403876356780529
56.95964813232422,-14.276432037353516,-40.98789596557617,2.7108154296875,4.321879863739014,-4.192942142486572,-0.10645900666713715,0.013304522261023521
56.06965255737305,2.978161573410034,-58.85441589355469,0.3271673917770386,5.117516040802002,-4.925707817077637,-0.1825011521577835,0.015205169096589088
52.593441009521484,20.982501983642578,-72.99571228027344,1.043819785118103,5.643509387969971,-5.393916606903076,-0.2243243306875229,0.015205169096589088
52.509674072265625,29.875333786010742,-82.44404602050781,0.09347639977931976,5.837196350097656,-5.586148738861084,-0.22812645137310028,0.013304522261023521
39.149288177490234,45.91158676147461,-85.91954040527344,-1.2151931524276733,5.740353107452393,-5.452918529510498,-0.25664225220680237,0.011403876356780529
36.081424713134766,47.546451568603516,-82.9227066040039,1.4177253246307373,5.373866558074951,-5.1179399490356445,-0.22242328524589539,0.015205169096589088
21.66351318359375,53.700626373291016,-76.0757827758789,-1.0282403230667114,4.779513359069824,-4.5374369621276855,-0.2034127414226532,0.013304522261023521
7.989009380340576,55.37714385986328,-63.43290710449219,0.0,3.947798013687134,-3.7437663078308105,-0.1672927290201187,0.015205169096589088
-8.50206470489502,53.6485595703125,-45.84733963012695,-1.152875542640686,2.8046646118164062,-2.6607956886291504,-0.09885479509830475,0.013304522261023521
-26.364778518676758,51.43055725097656,-25.701982498168945,-0.9347639679908752,1.526709794998169,-1.4293688535690308,-0.06273477524518967,0.011403876356780529
-34.678375244140625,37.35197830200195,-2.9448020458221436,-0.37390559911727905,0.17849592864513397,-0.15035970509052277,0.009505268186330795,0.013304522261023521
-45.71430587768555,25.46015739440918,19.052764892578125,-2.0409014225006104,-1.0481888055801392,1.0201621055603027,0.05893266573548317,0.007602584548294544
-50.40510177612305,9.694644927978516,40.21787643432617,-0.9036051630973816,-2.0565009117126465,1.969902515411377,0.11976638436317444,0.007602584548294544
-54.15354919433594,-6.050041198730469,59.22901916503906,-1.5579400062561035,-2.827451467514038,2.6588923931121826,0.1977095901966095,0.009503230452537537
-53.54625701904297,-19.920360565185547,73.24544525146484,-0.37390559911727905,-3.3553435802459717,3.1480374336242676,0.23573066294193268,0.007602584548294544
-49.46275329589844,-33.11382293701172,82.6729736328125,0.2336909919977188,-3.630682945251465,3.399271249771118,0.26614752411842346,0.009503230452537537
-45.29548645019531,-40.92368698120117,85.98197174072266,-0.2960085868835449,-3.6401774883270264,3.393561363220215,0.27185067534446716,0.007602584548294544
-32.668033599853516,-50.52461624145508,83.37015533447266,0.3583261966705322,-3.351545810699463,3.136617660522461,0.24713698029518127,0.011403876356780529
-20.79446029663086,-54.91896438598633,75.61793518066406,-0.06231759861111641,-2.795170307159424,2.588470935821533,0.2243243306875229,0.0
-5.758788108825684,-56.08523941040039,62.465179443359375,1.0749785900115967,-1.9368706941604614,1.7852835655212402,0.17299588024616241,0.007602584548294544
9.727116584777832,-54.25252151489258,45.07732009887695,0.8880257606506348,-0.8848840594291687,0.7822511196136475,0.11406322568655014,0.0057019381783902645
24.02985191345215,-47.75471496582031,24.245189666748047,0.6075965762138367,0.2848339080810547,-0.34449502825737,0.07033898681402206,0.007602584548294544
37.90329360961914,-39.50749969482422,2.486952781677246,1.339828372001648,1.4925297498703003,-1.4826608896255493,-0.0019010537071153522,0.0057019381783902645
47.01264953613281,-26.60560417175293,-19.521018981933594,1.3865665197372437,2.6356632709503174,-2.56563138961792,-0.04562528803944588,0.013304522261023521
52.98085021972656,-11.6419038772583,-40.21787643432617,1.8383691310882568,3.6382787227630615,-3.500145435333252,-0.11596427857875824,0.009503230452537537
54.78178024291992,4.050716400146484,-58.344539642333984,0.8257082104682922,4.439611434936523,-4.231008052825928,-0.1863032579421997,0.007602584548294544
54.195430755615234,18.951936721801758,-72.72515869140625,0.8880257606506348,4.971301555633545,-4.733475685119629,-0.22242328524589539,0.009503230452537537
