17-220kV七花Ⅰ回线电压Ua_17,18-220kV七花Ⅰ回线电压Ub_18,19-220kV七花Ⅰ回线电压Uc_19,20-220kV七花Ⅰ回线电压3Uo_20,29-220kV七花Ⅰ回线路电流Ia_29,30-220kV七花Ⅰ回线路电流Ib_30,31-220kV七花Ⅰ回线路电流Ic_31,32-220kV七花Ⅰ回线路电流3Io_32
38.03131866455078,47.4377326965332,-84.225830078125,2.1260592937469482,-0.06474865227937698,0.03590337932109833,0.021595565602183342,-0.007195130456238985
33.098384857177734,52.41948699951172,-84.194091796875,2.348184823989868,-0.07194294780492783,0.03590337932109833,0.02879408560693264,-0.007195130456238985
27.497119903564453,56.86181640625,-83.21029663085938,1.999130368232727,-0.07913724333047867,0.03590337932109833,0.02879408560693264,-0.007195130456238985
21.641250610351562,61.494529724121094,-82.44864654541016,1.1106280088424683,-0.07194294780492783,0.04308405891060829,0.043191131204366684,0.0
15.976335525512695,65.55609130859375,-81.46484375,0.0951966866850853,-0.07194294780492783,0.02872270531952381,0.043191131204366684,-0.007195130456238985
10.088642120361328,68.95130157470703,-79.52898406982422,-0.8567701578140259,-0.06474865227937698,0.021542029455304146,0.043191131204366684,-0.007195130456238985
4.391901016235352,72.09265899658203,-77.4344482421875,-1.7452725172042847,-0.07194294780492783,0.014361352659761906,0.05038965120911598,0.0
-0.9865864515304565,74.91670989990234,-75.37164306640625,-2.5068459510803223,-0.07194294780492783,0.007180676329880953,0.05758817121386528,-0.007195130456238985
-6.396899223327637,76.94749450683594,-72.42024993896484,-3.1414906978607178,-0.07194294780492783,0.014361352659761906,0.05038965120911598,-0.007195130456238985
-11.520783424377441,78.56576538085938,-69.18323516845703,-3.61747407913208,-0.07194294780492783,0.007180676329880953,0.05758817121386528,0.0
-16.167287826538086,80.18404388427734,-66.04142761230469,-3.61747407913208,-0.07194294780492783,0.0,0.06478669494390488,-0.007195130456238985
-20.781967163085938,81.29462432861328,-62.074501037597656,-2.7607038021087646,-0.06474865227937698,-0.007180676329880953,0.07198521494865417,-0.007195130456238985
-25.30116844177246,82.6590576171875,-57.94889450073242,-1.0788958072662354,-0.06474865227937698,-0.007180676329880953,0.07198521494865417,0.0
-29.53394317626953,84.11868286132812,-53.95022964477539,1.0788958072662354,-0.06474865227937698,-0.014361352659761906,0.06478669494390488,0.0
-34.05314636230469,85.35618591308594,-49.539005279541016,3.078026056289673,-0.05755435675382614,-0.021542029455304146,0.07918373495340347,0.0
-38.60417175292969,86.33984375,-45.064308166503906,4.664637565612793,-0.05755435675382614,-0.02872270531952381,0.07918373495340347,-0.007195130456238985
-43.346153259277344,86.9744644165039,-40.494407653808594,5.394478797912598,-0.05755435675382614,-0.02872270531952381,0.07918373495340347,0.0
-48.24726104736328,87.19657897949219,-35.70235824584961,5.584872245788574,-0.0503600649535656,-0.02872270531952381,0.08638226240873337,0.0
-53.084716796875,86.7840805053711,-30.783367156982422,5.0136919021606445,-0.0503600649535656,-0.04308405891060829,0.07918373495340347,-0.007195130456238985
-57.8585205078125,85.73695373535156,-25.57875633239746,3.9665284156799316,-0.043165769428014755,-0.04308405891060829,0.08638226240873337,0.0
-62.250423431396484,84.02348327636719,-20.342409133911133,2.475113868713379,-0.043165769428014755,-0.04308405891060829,0.08638226240873337,0.0
-66.35589599609375,81.73886108398438,-14.947386741638184,0.6981090307235718,-0.02877717837691307,-0.04308405891060829,0.07198521494865417,0.0
-69.9839859008789,78.78788757324219,-9.520628929138184,-1.1423602104187012,-0.03597147390246391,-0.05026473477482796,0.07918373495340347,0.0
-73.10287475585938,75.80517578125,-4.316018581390381,-2.7289717197418213,-0.03597147390246391,-0.05026473477482796,0.07918373495340347,0.0
-75.80802917480469,72.663818359375,1.0472691059112549,-3.680938482284546,-0.021582884714007378,-0.05026473477482796,0.07918373495340347,0.0
-78.03580474853516,69.45899200439453,6.315350532531738,-3.998260736465454,-0.021582884714007378,-0.05744541063904762,0.07918373495340347,-0.007195130456238985
-79.94532775878906,66.31763458251953,11.583431243896484,-3.522277355194092,-0.014388589188456535,-0.06462608277797699,0.07918373495340347,0.0
-81.25016784667969,63.20800018310547,16.59762954711914,-2.4433815479278564,-0.021582884714007378,-0.06462608277797699,0.07198521494865417,0.0
-82.36405944824219,59.93971633911133,21.833974838256836,-1.01543128490448,-0.007194294594228268,-0.06462608277797699,0.07198521494865417,0.0
-82.96874237060547,56.67142868041992,26.56255340576172,0.50771564245224,0.007194294594228268,-0.06462608277797699,0.06478669494390488,0.007195130456238985
-83.41429138183594,53.339683532714844,31.132455825805664,1.840469241142273,0.007194294594228268,-0.06462608277797699,0.06478669494390488,0.0
-83.8280258178711,49.5319709777832,35.79756546020508,2.633774995803833,0.014388589188456535,-0.06462608277797699,0.05758817121386528,0.0
-84.11444854736328,45.375221252441406,40.335731506347656,2.7607038021087646,0.014388589188456535,-0.07180675864219666,0.05758817121386528,0.0
-84.24175262451172,40.74250793457031,44.74695587158203,2.316452741622925,0.021582884714007378,-0.07898743450641632,0.05758817121386528,0.007195130456238985
-84.11444854736328,35.50690460205078,49.34859085083008,1.3644858598709106,0.021582884714007378,-0.07898743450641632,0.05758817121386528,0.0
-83.76437377929688,29.731876373291016,53.981964111328125,0.031732227653265,0.02877717837691307,-0.07180675864219666,0.043191131204366684,0.0
-82.77778625488281,23.95684814453125,57.980628967285156,-1.4596824645996094,0.03597147390246391,-0.07180675864219666,0.043191131204366684,0.007195130456238985
-81.47294616699219,17.737586975097656,62.233177185058594,-2.6655070781707764,0.02877717837691307,-0.07898743450641632,0.043191131204366684,0.0
-79.91350555419922,11.708710670471191,66.23184204101562,-3.4270806312561035,0.03597147390246391,-0.07180675864219666,0.03599260747432709,0.0
-77.74937438964844,6.028875350952148,69.65926361083984,-3.6492061614990234,0.043165769428014755,-0.07180675864219666,0.03599260747432709,0.0
-75.39430236816406,0.6028875708580017,72.83280944824219,-3.300151824951172,0.043165769428014755,-0.07180675864219666,0.02879408560693264,0.0
-72.68914794921875,-4.505791187286377,75.68899536132812,-2.5068459510803223,0.0503600649535656,-0.07180675864219666,0.021595565602183342,0.0
-69.7612075805664,-9.32889175415039,77.91047668457031,-1.80873703956604,0.05755435675382614,-0.06462608277797699,0.01439704280346632,0.0
-66.3240737915039,-13.80295181274414,79.33856964111328,-1.205824613571167,0.0503600649535656,-0.06462608277797699,0.01439704280346632,0.0
-62.664154052734375,-18.530858993530273,80.83013916015625,-0.6346445679664612,0.05755435675382614,-0.07180675864219666,0.00719852140173316,0.0
-58.90876007080078,-23.100112915039062,81.84567260742188,-0.1903933733701706,0.0503600649535656,-0.06462608277797699,0.0,-0.007195130456238985
-54.803287506103516,-27.478981018066406,82.67079162597656,0.6981090307235718,0.06474865227937698,-0.05744541063904762,0.0,0.0
-50.57051086425781,-32.365543365478516,83.81327056884766,1.5231469869613647,0.05755435675382614,-0.05744541063904762,-0.00719852140173316,0.0
-46.528690338134766,-37.15691375732422,84.79706573486328,2.03086256980896,0.06474865227937698,-0.04308405891060829,-0.00719852140173316,0.0
-41.88218688964844,-42.1703987121582,85.20962524414062,2.094326972961426,0.06474865227937698,-0.04308405891060829,-0.021595565602183342,-0.007195130456238985
-37.203857421875,-47.31080627441406,85.46350860595703,1.7135403156280518,0.06474865227937698,-0.05026473477482796,-0.02879408560693264,0.0
-32.39822769165039,-52.7050666809082,85.62218475341797,0.9519668221473694,0.07194294780492783,-0.04308405891060829,-0.02879408560693264,0.007195130456238985
-27.210691452026367,-57.4329719543457,84.76532745361328,0.2221256047487259,0.07194294780492783,-0.03590337932109833,-0.02879408560693264,0.0
-21.70490264892578,-62.256072998046875,83.62285614013672,-0.4442512094974518,0.07194294780492783,-0.03590337932109833,-0.03599260747432709,-0.007195130456238985
-16.517366409301758,-66.38109588623047,82.22649383544922,-1.1106280088424683,0.07913724333047867,-0.02872270531952381,-0.043191131204366684,0.0
-11.075228691101074,-69.80803680419922,79.8780746459961,-1.7770048379898071,0.06474865227937698,-0.021542029455304146,-0.043191131204366684,-0.007195130456238985
-5.473963737487793,-72.82247161865234,77.02188873291016,-2.189523696899414,0.06474865227937698,-0.021542029455304146,-0.043191131204366684,0.0
-0.2864283323287964,-75.48786926269531,74.35610961914062,-2.475113868713379,0.07194294780492783,-0.014361352659761906,-0.05038965120911598,0.0
5.028408527374268,-77.8359603881836,71.24604034423828,-2.6020426750183105,0.06474865227937698,-0.007180676329880953,-0.05758817121386528,-0.007195130456238985
10.279594421386719,-79.5811538696289,67.75514221191406,-2.6655070781707764,0.05755435675382614,-0.007180676329880953,-0.05758817121386528,0.0
15.339828491210938,-81.38982391357422,64.58159637451172,-2.5385782718658447,0.07194294780492783,-0.007180676329880953,-0.05758817121386528,0.0
20.240934371948242,-82.69078826904297,60.96376037597656,-2.5068459510803223,0.06474865227937698,0.007180676329880953,-0.06478669494390488,0.0
25.14204216003418,-83.64271545410156,57.12377166748047,-2.316452741622925,0.05755435675382614,0.007180676329880953,-0.06478669494390488,0.0
29.820371627807617,-84.68983459472656,53.50593185424805,-2.2847204208374023,0.05755435675382614,0.007180676329880953,-0.07198521494865417,-0.007195130456238985
34.27592468261719,-85.32445526123047,49.85635757446289,-1.9673981666564941,0.05755435675382614,0.021542029455304146,-0.07198521494865417,0.0
38.8587760925293,-85.9273452758789,45.88943099975586,-1.9673981666564941,0.0503600649535656,0.021542029455304146,-0.07198521494865417,-0.007195130456238985
43.40980529785156,-86.08599853515625,41.63688278198242,-1.7770048379898071,0.05755435675382614,0.02872270531952381,-0.07918373495340347,0.0
48.088134765625,-86.18119049072266,37.03524398803711,-1.80873703956604,0.0503600649535656,0.02872270531952381,-0.07918373495340347,0.0
52.70281219482422,-85.7052230834961,31.92584228515625,-1.7770048379898071,0.043165769428014755,0.03590337932109833,-0.07198521494865417,0.0
57.222015380859375,-84.59464263916016,26.40387725830078,-1.7135403156280518,0.043165769428014755,0.04308405891060829,-0.08638226240873337,0.007195130456238985
61.582088470458984,-83.32540893554688,20.723236083984375,-1.7135403156280518,0.043165769428014755,0.03590337932109833,-0.08638226240873337,-0.007195130456238985
65.33748626708984,-81.38982391357422,15.042593002319336,-1.7452725172042847,0.02877717837691307,0.05026473477482796,-0.08638226240873337,0.0
55.85352325439453,-63.715694427490234,9.679306030273438,2.855900526046753,0.4892120361328125,-0.42365989089012146,-0.07198521494865417,0.007195130456238985
