5-220kV七屯Ⅱ回线电压Ua_5,6-220kV七屯Ⅱ回线电压Ub_6,7-220kV七屯Ⅱ回线电压Uc_7,8-220kV七屯Ⅱ回线电压3Uo_8,9-220kV七屯Ⅰ回线路电流Ia_9,10-220kV七屯Ⅰ回线路电流Ib_10,11-220kV七屯Ⅰ回线路电流Ic_11,12-220kV七屯Ⅰ回线路电流3Io_12
-3.6546852588653564,-72.65958404541016,76.38801574707031,0.0,0.0,0.0,0.0,0.0
1.5572136640548706,-75.48841094970703,74.63964080810547,1.176126480102539,-0.007188638672232628,-0.007179274223744869,0.0,0.0
6.514873504638672,-78.0629653930664,72.7005386352539,1.9390194416046143,-0.007188638672232628,0.0,-0.007196622435003519,0.0
11.536093711853027,-80.54216003417969,70.34818267822266,2.352252960205078,0.0,0.0,0.0,0.0
16.74799156188965,-82.7035140991211,67.26468658447266,2.2886786460876465,0.0,0.0,0.007196622435003519,0.0
21.83277130126953,-84.48345184326172,63.640785217285156,1.7165089845657349,0.0,0.007179274223744869,0.0,0.0
26.85399055480957,-85.81840515136719,59.412899017333984,0.7311056852340698,0.0,0.0,-0.007196622435003519,0.0
31.875211715698242,-86.74015808105469,54.581031799316406,-0.4768080413341522,-0.007188638672232628,0.0,-0.007196622435003519,-0.007182457484304905
36.57863235473633,-87.08979034423828,49.558433532714844,-1.684721827507019,-0.007188638672232628,-0.007179274223744869,0.0,-0.007182457484304905
41.599853515625,-87.18514251708984,44.09079360961914,-2.7019121646881104,0.0,-0.007179274223744869,0.0,0.0
46.493953704833984,-86.86730194091797,38.55957794189453,-3.2422947883605957,0.0,-0.007179274223744869,0.0,0.0
51.2927131652832,-86.1362533569336,33.028358459472656,-3.2422947883605957,0.0,0.0,0.0,0.0
55.996131896972656,-85.05557250976562,27.46535301208496,-2.6383378505706787,0.0,0.0,0.0,0.0
60.38175582885742,-83.56169891357422,22.188446044921875,-1.6211473941802979,0.0,0.0,-0.007196622435003519,0.0
64.22711944580078,-81.71819305419922,17.32478904724121,-0.317872017621994,-0.007188638672232628,0.0,-0.007196622435003519,0.0
67.69112396240234,-79.6839828491211,12.524709701538086,1.0489777326583862,0.0,0.0,-0.007196622435003519,0.0
70.77377319335938,-77.64976501464844,8.169671058654785,2.2568914890289307,0.0,0.0,-0.007196622435003519,0.0
73.53861999511719,-75.5519790649414,3.623900890350342,2.8290610313415527,0.0,0.0,0.0,0.0
76.30347442626953,-73.39063262939453,-1.1443897485733032,3.0833587646484375,0.0,-0.007179274223744869,0.0,0.0
78.30560302734375,-70.59358215332031,-6.0080461502075195,3.146933078765869,0.050320472568273544,-0.0646134689450264,-0.007196622435003519,-0.007182457484304905
77.35220336914062,-65.0948486328125,-11.38032054901123,1.271488070487976,0.2587909996509552,-0.22255750000476837,0.0,0.03591229021549225
69.75682067871094,-52.063167572021484,-16.56186294555664,2.1297426223754883,0.9129571318626404,-0.947664201259613,0.0,-0.02872982993721962
64.57669830322266,-41.51068115234375,-22.951372146606445,0.3814464509487152,1.6246323585510254,-1.600978136062622,-0.007196622435003519,0.02872982993721962
57.71224594116211,-29.114688873291016,-28.069337844848633,1.3032753467559814,2.170969009399414,-2.1537821292877197,0.0,0.01436491496860981
53.930442810058594,-21.613525390625,-34.07738494873047,-3.369443655014038,2.645419120788574,-2.6491520404815674,-0.007196622435003519,-0.007182457484304905
55.13807678222656,-17.86294174194336,-39.51323318481445,-3.6555283069610596,3.0983033180236816,-3.05837082862854,0.0,0.02154737338423729
54.24824142456055,-11.156393051147461,-43.8682746887207,-1.080764889717102,3.522433042526245,-3.5250236988067627,0.0,-0.01436491496860981
55.07451629638672,-7.246887683868408,-48.0325813293457,-0.3496592342853546,3.9968831539154053,-3.9629592895507812,0.0,0.02872982993721962
52.1507682800293,1.4303067922592163,-52.7372932434082,1.684721827507019,4.399446964263916,-4.37935733795166,0.007196622435003519,-0.007182457484304905
50.371097564697266,5.880149841308594,-56.933387756347656,-0.8264672756195068,4.780445098876953,-4.75985860824585,0.0,0.0
51.38805389404297,9.376455307006836,-58.01420211791992,4.6727190017700195,5.111122131347656,-5.025491714477539,-0.16552230715751648,-0.08618949353694916
52.05542755126953,15.44731330871582,-66.50176239013672,1.3032753467559814,5.369913101196289,-5.384455680847168,0.05037635564804077,0.01436491496860981
52.75458526611328,11.029254913330078,-65.89777374267578,-2.956209897994995,5.671835899353027,-5.628551006317139,0.007196622435003519,0.05027720332145691
52.6910285949707,16.464420318603516,-69.0766372680664,0.4132336378097534,5.880306720733643,-5.858287811279297,-0.1151459589600563,-0.11491931974887848
54.629600524902344,20.056079864501953,-74.13102722167969,1.1443393230438232,6.067211151123047,-6.073666095733643,0.1151459589600563,0.08618949353694916
56.4410514831543,17.54509735107422,-73.7177734375,0.4768080413341522,6.2613043785095215,-6.188534259796143,-0.10794933140277863,-0.0718245804309845
54.915618896484375,21.263893127441406,-80.5841064453125,-7.724290370941162,6.383511543273926,-6.403912544250488,0.06476960331201553,0.02872982993721962
55.29697799682617,23.99736976623535,-80.10728454589844,-1.2397009134292603,6.548850059509277,-6.446988105773926,-0.06476960331201553,0.01436491496860981
53.42196273803711,29.337181091308594,-83.28614044189453,-1.1125521659851074,6.56322717666626,-6.597753047943115,0.007196622435003519,-0.06464211642742157
50.02151870727539,35.185546875,-86.33784484863281,-1.9072321653366089,6.685434341430664,-6.6049323081970215,0.014393244870007038,0.0718245804309845
47.8604850769043,38.36400604248047,-86.36963653564453,-0.317872017621994,6.656679630279541,-6.6336493492126465,-0.05757297948002815,-0.05745965987443924
43.5702018737793,43.894527435302734,-88.62662506103516,-1.97080659866333,6.642302513122559,-6.640828609466553,0.06476960331201553,0.04309474676847458
40.99603271484375,47.32726287841797,-87.67296600341797,1.2079137563705444,6.620736598968506,-6.547497749328613,-0.05037635564804077,-0.007182457484304905
38.93034362792969,50.41036605834961,-88.49947357177734,1.2079137563705444,6.505718231201172,-6.540318489074707,0.021589867770671844,-0.02872982993721962
33.68666458129883,53.302764892578125,-86.62394714355469,0.6993184685707092,6.469775199890137,-6.375195503234863,-0.007196622435003519,0.05745965987443924
30.127317428588867,55.97267150878906,-84.90736389160156,2.0343809127807617,6.254116058349609,-6.274685382843018,-0.007196622435003519,-0.05745965987443924
26.82221221923828,58.197593688964844,-84.71662902832031,0.5085952281951904,6.09596586227417,-6.052127838134766,0.021589867770671844,0.04309474676847458
24.94719886779785,57.49833297729492,-81.76029205322266,1.1125521659851074,5.8515520095825195,-5.829570770263672,-0.021589867770671844,-0.02872982993721962
22.97684669494629,56.41765594482422,-80.80663299560547,-2.574763536453247,5.592761039733887,-5.592654705047607,0.028786489740014076,0.0
21.578533172607422,57.180484771728516,-79.53508758544922,-1.3986369371414185,5.362724781036377,-5.283945560455322,-0.021589867770671844,0.03591229021549225
