220kV I母电压_A相_1,220kV I母电压_B相_2,220kV I母电压_C相_3,220kV I母电压_3U0_4,220kV玉元II回线_A相_17,220kV玉元II回线_B相_18,220kV玉元II回线_C相_19,220kV玉元II回线_3I0_20
18.13370132446289,-82.13534545898438,63.85142517089844,0.031163934618234634,-0.2894335389137268,0.20410993695259094,0.12991183996200562,-0.01854865252971649
38.296199798583984,-86.17819213867188,47.366939544677734,-0.6388606429100037,-0.3081066608428955,0.15772132575511932,0.18558834493160248,-0.01854865252971649
57.182857513427734,-83.7254638671875,26.616004943847656,0.3272213041782379,-0.26142382621765137,0.07422179728746414,0.2505442500114441,-0.009274326264858246
71.85504913330078,-76.73101806640625,4.837386131286621,0.10907377302646637,-0.24275070428848267,0.009277724660933018,0.25982367992401123,-0.01854865252971649
81.86309814453125,-63.92692565917969,-17.543310165405273,0.7635164260864258,-0.19606788456439972,-0.08349952101707458,0.296941339969635,0.0
86.23442840576172,-47.55805587768555,-38.01396560668945,1.15306556224823,-0.14938504993915558,-0.15772132575511932,0.30622076988220215,0.009274326264858246
83.67227935791016,-26.49158477783203,-57.052093505859375,0.2337295114994049,-0.07469252496957779,-0.21338766813278198,0.296941339969635,0.0
76.77017974853516,-4.718391418457031,-71.94833374023438,0.2804754078388214,-0.018673131242394447,-0.2412208467721939,0.269103080034256,0.0
63.499324798583984,17.865449905395508,-81.7476806640625,-0.49862295389175415,0.08402909338474274,-0.26905402541160583,0.20414717495441437,-0.009274326264858246
47.080692291259766,38.27716827392578,-86.16983795166016,-1.1374835968017578,0.14004848897457123,-0.2783317267894745,0.12063241750001907,0.009274326264858246
26.51034164428711,57.22348403930664,-84.08332824707031,-0.3272213041782379,0.18673130869865417,-0.2783317267894745,0.0835147500038147,0.027822978794574738
4.674604415893555,72.1165542602539,-77.06600189208984,-0.1869836002588272,0.22407756745815277,-0.22266539931297302,0.0,0.009274326264858246
-17.95591926574707,81.95866394042969,-64.03827667236328,0.1869836002588272,0.26142382621765137,-0.18555448949337006,-0.06495591998100281,0.0
-38.233455657958984,86.00151062011719,-47.460365295410156,0.6544426083564758,0.28009697794914246,-0.11133269965648651,-0.13919125497341156,0.0
-57.015533447265625,83.54878234863281,-26.709430694580078,-0.2337295114994049,0.2707604169845581,-0.0649440735578537,-0.2134265899658203,0.01854865252971649
-71.6145248413086,76.65826416015625,-5.003477096557617,0.15581966936588287,0.24275070428848267,0.03711089864373207,-0.22270600497722626,0.01854865252971649
-81.74806213378906,63.822998046875,17.49140739440918,-0.7323524355888367,0.18673130869865417,0.10205496847629547,-0.25982367992401123,-0.009274326264858246
-86.19259643554688,47.59962844848633,37.94130325317383,-1.0907377004623413,0.13071191310882568,0.18555448949337006,-0.269103080034256,-0.009274326264858246
-83.64090728759766,26.67865753173828,56.86524200439453,-0.12465573847293854,0.06535595655441284,0.2412208467721939,-0.2505442500114441,-0.009274326264858246
-76.82247161865234,4.915856838226318,71.73033905029297,-0.24931147694587708,-0.028009695932269096,0.2597762942314148,-0.2319854199886322,-0.009274326264858246
-63.530696868896484,-17.63680648803711,81.4881591796875,0.6856065392494202,-0.07469252496957779,0.3061649203300476,-0.1670295000076294,-0.009274326264858246
-47.18526840209961,-38.173240661621094,85.95184326171875,1.1686475276947021,-0.15872161090373993,0.3061649203300476,-0.11135300248861313,-0.01854865252971649
-26.688121795654297,-57.21309280395508,83.917236328125,0.2804754078388214,-0.21474100649356842,0.2783317267894745,-0.04639708623290062,-0.009274326264858246
-4.841928005218506,-72.07498168945312,77.02447509765625,0.35838523507118225,-0.23341414332389832,0.26905402541160583,0.027838250622153282,0.0
17.830427169799805,-82.04180908203125,64.06941986083984,0.031163934618234634,-0.2894335389137268,0.20410993695259094,0.13919125497341156,-0.01854865252971649
38.03475570678711,-86.14701843261719,47.61607360839844,-0.7011885046958923,-0.2894335389137268,0.1298881471157074,0.18558834493160248,0.0
56.94232940673828,-83.75663757324219,26.90666389465332,0.3428032696247101,-0.2894335389137268,0.09277724474668503,0.24126483500003815,-0.01854865252971649
71.63543701171875,-76.8453369140625,5.190328598022461,0.07790983468294144,-0.24275070428848267,0.009277724660933018,0.2783825099468231,-0.009274326264858246
81.77943420410156,-64.11399841308594,-17.263032913208008,0.7635164260864258,-0.18673130869865417,-0.08349952101707458,0.28766191005706787,0.0
86.25534057617188,-47.84906005859375,-37.73368835449219,1.15306556224823,-0.16805818676948547,-0.16699904203414917,0.30622076988220215,0.0
83.73503112792969,-26.7825870513916,-56.77181625366211,0.24931147694587708,-0.09336565434932709,-0.21338766813278198,0.296941339969635,-0.009274326264858246
76.93750762939453,-5.071751117706299,-71.74072265625,0.26489344239234924,-0.009336565621197224,-0.2412208467721939,0.25982367992401123,0.0
63.687564849853516,17.522483825683594,-81.61273193359375,-0.45187705755233765,0.06535595655441284,-0.2597762942314148,0.20414717495441437,0.01854865252971649
47.310760498046875,37.986167907714844,-86.12831115722656,-1.0907377004623413,0.15872161090373993,-0.2876094579696655,0.1484706699848175,0.01854865252971649
26.813615798950195,56.953269958496094,-84.1456069946289,-0.3428032696247101,0.18673130869865417,-0.2597762942314148,0.0835147500038147,0.027822978794574738
5.051082611083984,71.87751770019531,-77.19056701660156,-0.15581966936588287,0.23341414332389832,-0.22266539931297302,0.009279416874051094,0.01854865252971649
-17.663103103637695,81.82355499267578,-64.22512817382812,0.12465573847293854,0.26142382621765137,-0.1948322206735611,-0.07423533499240875,0.009274326264858246
-37.940635681152344,85.98072814941406,-47.68873977661133,0.6856065392494202,0.28009697794914246,-0.12061042338609695,-0.1484706699848175,-0.009274326264858246
-56.75408935546875,83.62153625488281,-27.01047134399414,-0.21814754605293274,0.2707604169845581,-0.055666349828243256,-0.19486775994300842,-0.009274326264858246
-71.43673706054688,76.79337310791016,-5.325277328491211,0.12465573847293854,0.24275070428848267,0.027833174914121628,-0.2134265899658203,0.01854865252971649
-81.63302612304688,64.0620346069336,17.148845672607422,-0.7167704701423645,0.20540444552898407,0.11133269965648651,-0.25982367992401123,0.0
-86.14030456542969,47.8178825378418,37.640262603759766,-1.0907377004623413,0.13071191310882568,0.18555448949337006,-0.269103080034256,-0.009274326264858246
-83.70365905761719,26.92808723449707,56.626487731933594,-0.17140163481235504,0.07469252496957779,0.23194311559200287,-0.25982367992401123,-0.009274326264858246
-76.98979187011719,5.279609680175781,71.5123519897461,-0.24931147694587708,0.0,0.26905402541160583,-0.22270600497722626,0.0
-63.72939682006836,-17.335411071777344,81.38435363769531,0.6388606429100037,-0.09336565434932709,0.2876094579696655,-0.17630891501903534,0.009274326264858246
-47.415340423583984,-37.90302276611328,85.91032409667969,1.1686475276947021,-0.15872161090373993,0.31544265151023865,-0.11135300248861313,-0.009274326264858246
-26.980937957763672,-56.963661193847656,84.01065826416016,0.26489344239234924,-0.19606788456439972,0.29688718914985657,-0.06495591998100281,0.0
-5.176575183868408,-71.87751770019531,77.13866424560547,0.3272213041782379,-0.252087265253067,0.26905402541160583,0.037117667496204376,0.0
17.495779037475586,-81.87551879882812,64.25627136230469,0.031163934618234634,-0.2707604169845581,0.1948322206735611,0.10207358747720718,-0.009274326264858246
37.72102355957031,-86.08465576171875,47.81330871582031,-0.7167704701423645,-0.28009697794914246,0.15772132575511932,0.1670295000076294,-0.01854865252971649
56.618141174316406,-83.91253662109375,27.197322845458984,0.0,-0.2894335389137268,0.08349952101707458,0.24126483500003815,-0.009274326264858246
71.40536499023438,-76.9804458618164,5.501748561859131,0.10907377302646637,-0.24275070428848267,0.0,0.25982367992401123,-0.01854865252971649
81.83172607421875,-64.14517974853516,-16.75438117980957,1.6049426794052124,-0.20540444552898407,-0.0649440735578537,0.28766191005706787,-0.009274326264858246
86.26580047607422,-48.07770538330078,-37.3807487487793,1.3867950439453125,-0.14938504993915558,-0.13916586339473724,0.296941339969635,0.009274326264858246
83.52587127685547,-27.312625885009766,-56.69915008544922,-0.7946803569793701,-0.08402909338474274,-0.1948322206735611,0.296941339969635,-0.009274326264858246
75.89173126220703,-6.298116683959961,-72.63346099853516,-5.142049312591553,0.009336565621197224,-0.22266539931297302,0.2783825099468231,-0.055645957589149475
20.842252731323242,28.892351150512695,-75.44661712646484,-40.606605529785156,4.416195392608643,0.027833174914121628,0.40829434990882874,-4.850472450256348
11.712655067443848,32.12455368041992,-94.89997100830078,-90.04818725585938,6.610288619995117,-0.09277724474668503,0.8165886998176575,-7.317443370819092
19.63961410522461,58.38749313354492,-78.93451690673828,-0.49862295389175415,8.076128959655762,0.42677533626556396,0.7052356600761414,-9.237229347229004
-0.3346472978591919,64.09321594238281,-79.05908966064453,-25.133712768554688,8.720352172851562,0.26905402541160583,0.8629857897758484,-9.895706176757812
-1.0666882991790771,86.12622833251953,-58.68185806274414,44.87606430053711,7.6093010902404785,0.5009971261024475,0.6495591998100281,-8.85698127746582
-12.852547645568848,91.70723724365234,-41.48110580444336,64.75865936279297,5.471227645874023,0.29688718914985657,0.5474855899810791,-6.454931259155273
