漫昆II回电压_A相_17,漫昆II回电压_B相_18,漫昆II回电压_C相_19,漫昆II回电压_3U0_20,漫昆II回电流_A相_49,漫昆II回电流_B相_50,漫昆II回电流_C相_51,漫昆II回电流_3I0_52
-67.10507202148438,-13.993728637695312,81.011474609375,0.2640446722507477,0.045770179480314255,-0.04730667173862457,0.00946787279099226,0.007574601098895073
-49.85902786254883,-36.03722381591797,85.7939453125,0.29510876536369324,0.04767727106809616,-0.0491989366710186,0.015148596838116646,0.005680950824171305
-29.648164749145508,-55.94379425048828,85.43085479736328,0.2640446722507477,0.030513452365994453,-0.034060802310705185,0.015148596838116646,0.009468251839280128
-8.06972885131836,-71.23419952392578,79.1130142211914,0.2485126405954361,0.034327633678913116,-0.009461333975195885,-0.015148596838116646,0.013255552388727665
14.42738151550293,-81.9603042602539,67.13091278076172,-0.20191651582717896,0.04767727106809616,-0.003784533590078354,-0.03787149116396904,0.013255552388727665
36.40251922607422,-86.68020629882812,50.01361846923828,-0.18638448417186737,0.04767727106809616,-0.003784533590078354,-0.03219076991081238,0.007574601098895073
56.300193786621094,-86.16153717041016,29.825586318969727,-0.04659612104296684,0.034327633678913116,0.003784533590078354,-0.017042171210050583,0.0037873005494475365
71.31218719482422,-79.58479309082031,8.610516548156738,0.29510876536369324,0.013349635526537895,0.03027626872062683,-0.01893574558198452,0.0
81.90827178955078,-67.05371856689453,-14.067302703857422,0.9319223761558533,0.0019070907728746533,0.05676800385117531,-0.03787149116396904,-0.0037873005494475365
86.43901824951172,-49.87535095214844,-35.81145095825195,0.8387301564216614,0.0019070907728746533,0.05109120532870293,-0.03787149116396904,0.005680950824171305
85.84396362304688,-29.491601943969727,-55.667510986328125,0.7610699534416199,0.0019070907728746533,0.03595307096838951,-0.01893574558198452,0.015149202197790146
79.45499420166016,-8.277979850769043,-70.8240966796875,0.3883010149002075,-0.02097799815237522,0.03784533590078354,0.0018935746047645807,0.005680950824171305
66.97979736328125,14.09746265411377,-81.19821166992188,-0.21744856238365173,-0.04958436265587807,0.05487573891878128,0.0056807235814630985,0.005680950824171305
49.72331237792969,36.20319747924805,-86.06367492675781,-0.18638448417186737,-0.04958436265587807,0.06244480609893799,-0.0018935746047645807,0.009468251839280128
29.54376983642578,55.92304611206055,-85.60720825195312,-0.18638448417186737,-0.028606362640857697,0.04162986949086189,0.00946787279099226,0.009468251839280128
8.007092475891113,71.15121459960938,-79.23750305175781,-0.10872428119182587,-0.03623472526669502,0.022707201540470123,0.03029719367623329,0.005680950824171305
-14.521336555480957,81.84619903564453,-67.11016082763672,0.3883010149002075,-0.051491450518369675,0.017030401155352592,0.05491366237401962,0.0
-36.51735305786133,86.45198822021484,-49.920249938964844,0.29510876536369324,-0.04195599630475044,0.015138134360313416,0.05112651363015175,0.0018936502747237682
-56.362831115722656,85.97481536865234,-29.680347442626953,0.155320405960083,-0.034327633678913116,0.009461333975195885,0.03597791865468025,0.009468251839280128
-71.33306884765625,79.36695098876953,-8.423782348632812,-0.23298059403896332,-0.013349635526537895,-0.015138134360313416,0.03597791865468025,0.015149202197790146
-81.89783477783203,66.92923736572266,14.212539672851562,-0.8387301564216614,-0.0038141815457493067,-0.04352213814854622,0.05112651363015175,0.0170428529381752
-86.45989227294922,49.73012161254883,36.00856018066406,-0.6523456573486328,-0.007628363091498613,-0.039737604558467865,0.05491366237401962,0.009468251839280128
-85.83352661132812,29.42936134338379,55.71937942504883,-0.6834097504615784,0.0,-0.020814934745430946,0.039765067398548126,0.0037873005494475365
-79.43411254882812,8.184619903564453,70.86559295654297,-0.27957671880722046,0.022885089740157127,-0.026491735130548477,0.017042171210050583,0.007574601098895073
-66.90672302246094,-14.221943855285645,81.09446716308594,0.2640446722507477,0.045770179480314255,-0.04352213814854622,0.00946787279099226,0.009468251839280128
-49.63979721069336,-36.265438079833984,85.82506561279297,0.27957671880722046,0.04958436265587807,-0.05109120532870293,0.017042171210050583,0.005680950824171305
-29.439374923706055,-56.099395751953125,85.41010284423828,0.2485126405954361,0.02669927105307579,-0.034060802310705185,0.013255022466182709,0.005680950824171305
-7.819181442260742,-71.37942504882812,79.01964569091797,0.23298059403896332,0.034327633678913116,-0.011353600770235062,-0.011361447162926197,0.009468251839280128
14.657050132751465,-82.05366516113281,66.98567199707031,-0.23298059403896332,0.04958436265587807,-0.001892266795039177,-0.03597791865468025,0.01136190164834261
36.63218688964844,-86.65945434570312,49.80613327026367,-0.21744856238365173,0.04767727106809616,-0.007569067180156708,-0.034084342420101166,0.01136190164834261
56.477664947509766,-86.13041687011719,29.607728958129883,-0.0776602029800415,0.034327633678913116,0.005676800385117531,-0.017042171210050583,0.0037873005494475365
71.4478988647461,-79.47068786621094,8.392660140991211,0.2485126405954361,0.015256726182997227,0.03027626872062683,-0.01893574558198452,0.0
81.97090911865234,-66.89811706542969,-14.31628131866455,0.978518545627594,0.0038141815457493067,0.058660272508859634,-0.03597791865468025,0.0018936502747237682
86.44945526123047,-49.66788101196289,-36.0189323425293,0.8542621731758118,0.005721272435039282,0.05109120532870293,-0.03787149116396904,0.0037873005494475365
85.77088928222656,-29.273759841918945,-55.8438720703125,0.7610699534416199,0.0,0.03216853737831116,-0.01893574558198452,0.013255552388727665
79.35060119628906,-8.02901840209961,-70.97970581054688,0.3883010149002075,-0.022885089740157127,0.034060802310705185,0.0018935746047645807,0.005680950824171305
66.8336410522461,14.346424102783203,-81.30195617675781,-0.2640446722507477,-0.04767727106809616,0.058660272508859634,0.0018935746047645807,0.005680950824171305
49.545841217041016,36.41066360473633,-86.09479522705078,-0.1708524376153946,-0.04767727106809616,0.06244480609893799,0.0018935746047645807,0.009468251839280128
29.34541893005371,56.07864761352539,-85.58646392822266,-0.23298059403896332,-0.02669927105307579,0.039737604558467865,0.0056807235814630985,0.007574601098895073
7.77742338180542,71.28606414794922,-79.1233901977539,-0.09319224208593369,-0.03242054209113121,0.022707201540470123,0.03219076991081238,0.0037873005494475365
-14.78232479095459,81.91880798339844,-66.96492004394531,0.3883010149002075,-0.04958436265587807,0.017030401155352592,0.05491366237401962,0.0037873005494475365
-36.72614288330078,86.47274017333984,-49.681644439697266,0.2640446722507477,-0.04958436265587807,0.015138134360313416,0.047339364886283875,0.0018936502747237682
-56.561180114746094,85.94369506835938,-29.47286605834961,0.12425632029771805,-0.03242054209113121,0.007569067180156708,0.034084342420101166,0.009468251839280128
-71.48966217041016,79.24246978759766,-8.195551872253418,-0.2485126405954361,-0.015256726182997227,-0.017030401155352592,0.03597791865468025,0.013255552388727665
-82.00222778320312,66.77363586425781,14.451144218444824,-0.8076660633087158,-0.005721272435039282,-0.04541440308094025,0.05112651363015175,0.01136190164834261
-86.45989227294922,49.543399810791016,36.23678970336914,-0.667877733707428,-0.0038141815457493067,-0.039737604558467865,0.0587008111178875,0.005680950824171305
-85.80220794677734,29.20114517211914,55.91648864746094,-0.7144738435745239,0.0,-0.0245994683355093,0.039765067398548126,0.009468251839280128
-79.31928253173828,7.956404685974121,70.96932983398438,-0.27957671880722046,0.02097799815237522,-0.026491735130548477,0.015148596838116646,0.007574601098895073
-66.78144836425781,-14.470905303955078,81.1567153930664,0.2485126405954361,0.04767727106809616,-0.04541440308094025,0.00946787279099226,0.009468251839280128
-49.431007385253906,-36.472904205322266,85.85619354248047,0.310640811920166,0.04767727106809616,-0.0491989366710186,0.013255022466182709,0.005680950824171305
-29.2305850982666,-56.317237854003906,85.36860656738281,0.2640446722507477,0.03242054209113121,-0.034060802310705185,0.011361447162926197,0.005680950824171305
-7.589512348175049,-71.48316192626953,78.90553283691406,0.23298059403896332,0.03242054209113121,-0.007569067180156708,-0.013255022466182709,0.007574601098895073
14.907598495483398,-82.14702606201172,66.8404312133789,-0.21744856238365173,0.04767727106809616,-0.003784533590078354,-0.03787149116396904,0.013255552388727665
36.851417541503906,-86.68020629882812,49.59865188598633,-0.18638448417186737,0.051491450518369675,-0.003784533590078354,-0.034084342420101166,0.01136190164834261
56.65513610839844,-86.13041687011719,29.389873504638672,-0.09319224208593369,0.030513452365994453,0.005676800385117531,-0.015148596838116646,0.0037873005494475365
71.56273651123047,-79.3876953125,8.133307456970215,0.2640446722507477,0.011442544870078564,0.03216853737831116,-0.01893574558198452,0.0
82.04399108886719,-66.71139526367188,-14.554885864257812,0.9163903594017029,0.007628363091498613,0.05487573891878128,-0.03597791865468025,0.0
86.45989227294922,-49.45003890991211,-36.257537841796875,0.8697942495346069,0.0019070907728746533,0.04730667173862457,-0.03787149116396904,0.0037873005494475365
71.28086853027344,-29.927284240722656,-55.53264617919922,-26.435531616210938,1.580978274345398,-0.05676800385117531,-0.17042171955108643,-1.3293424844741821
70.41439056396484,-9.118226051330566,-72.36983489990234,-22.071029663085938,2.111149549484253,-0.011353600770235062,-0.02461647056043148,-2.0356740951538086
63.93146514892578,14.533145904541016,-82.15263366699219,-10.70157527923584,2.9941325187683105,0.08893653750419617,0.07763656228780746,-3.133991241455078
40.8079833984375,38.464599609375,-83.77099609375,-12.254779815673828,3.640636444091797,0.181657612323761,0.09846588224172592,-3.902813196182251
30.107501983642578,59.792327880859375,-82.83731842041016,8.899858474731445,3.850416421890259,0.08704427629709244,0.02461647056043148,-3.936898946762085
