220kVⅢ母电压_Ua_9,220kVⅢ母电压_Ub_10,220kVⅢ母电压_Uc_11,220kVⅢ母电压_3U0_12,博南Ⅱ回电流_Ia_17,博南Ⅱ回电流_Ib_18,博南Ⅱ回电流_Ic_19,博南Ⅱ回电流_3I0_20
-82.62309265136719,29.30984115600586,53.429962158203125,-0.2178591787815094,0.14783240854740143,-0.06829684227705002,-0.06138070672750473,-0.007780654821544886
-81.7438735961914,24.49359703063965,57.4058952331543,-0.22563986480236053,0.1417807936668396,-0.06743232905864716,-0.06916136294603348,0.0017290320247411728
-80.24220275878906,19.350563049316406,60.907203674316406,-0.389034241437912,0.14264529943466187,-0.05446457490324974,-0.08126460015773773,0.0008645150228403509
-78.75609588623047,14.223092079162598,64.40850830078125,-0.6380161643028259,0.1417807936668396,-0.04668392241001129,-0.0864517018198967,-0.006051620934158564
-77.02877807617188,9.18898868560791,67.6530532836914,-0.7547264695167542,0.14005175232887268,-0.038903266191482544,-0.08904524892568588,0.005187099799513817
-74.74125671386719,4.162666320800781,70.31404876708984,-0.8636560440063477,0.13140659034252167,-0.02680003084242344,-0.09423235058784485,-1.999999943436137e-09
-72.03358459472656,-0.9803662896156311,72.85055541992188,-0.6847003102302551,0.13140659034252167,-0.020748410373926163,-0.10979365557432175,-0.000864518980961293
-69.06136322021484,-6.061153411865234,75.15363311767578,-0.33456945419311523,0.12967754900455475,-0.0077806562185287476,-0.10979365557432175,0.003458065912127495
-65.9101791381836,-11.048572540283203,77.31666564941406,0.1089295893907547,0.12708400189876556,0.0017290309770032763,-0.11498076468706131,0.004322582855820656
-62.63451385498047,-16.090456008911133,79.30852508544922,0.552428662776947,0.1175743117928505,0.008645166642963886,-0.11498076468706131,0.0017290320247411728
-58.82975769042969,-21.007848739624023,80.56121063232422,0.9492435455322266,0.11498075723648071,0.015561303123831749,-0.12449044734239578,0.004322582855820656
-54.81492614746094,-26.03417205810547,81.68163299560547,1.0970765352249146,0.11152268946170807,0.027664540335536003,-0.13140659034252167,-1.999999943436137e-09
-50.82343292236328,-31.216108322143555,82.94210052490234,1.1593220233917236,0.10547107458114624,0.03630971163511276,-0.12967754900455475,-1.999999943436137e-09
-46.50515365600586,-36.211307525634766,83.4400634765625,0.9492435455322266,0.10114848613739014,0.04149681329727173,-0.13659368455410004,0.0008645150228403509
-41.72003173828125,-41.05089569091797,83.54121398925781,0.7858492136001587,0.08990976959466934,0.05014198273420334,-0.13572916388511658,0.003458065912127495
-36.942691802978516,-45.89826202392578,83.4400634765625,0.5757706761360168,0.08818073570728302,0.05792263522744179,-0.13659368455410004,-0.002593552926555276
-32.196475982666016,-50.38771438598633,83.08993530273438,0.5290865898132324,0.07607749849557877,0.06743232160806656,-0.1374582052230835,0.002593548968434334
-27.356887817382812,-54.62040710449219,82.56085205078125,0.6457968354225159,0.0708903893828392,0.0708903893828392,-0.1374582052230835,0.005187099799513817
-22.416152954101562,-58.394039154052734,81.54158020019531,0.8014105558395386,0.05965167284011841,0.08385814726352692,-0.13659368455410004,-0.001729035982862115
-17.24199867248535,-61.840885162353516,79.93875885009766,1.042611837387085,0.05014198645949364,0.09509686380624771,-0.13832272589206696,0.0008645150228403509
-12.262359619140625,-65.14767456054688,78.41374206542969,1.252690315246582,0.04668391868472099,0.09423235058784485,-0.13832272589206696,-0.0034580701030790806
-7.274940490722656,-68.22882843017578,76.60084533691406,1.2760323286056519,0.04409036785364151,0.09769041836261749,-0.13572916388511658,-0.000864518980961293
-2.170811176300049,-70.83535766601562,74.01765441894531,1.1281993389129639,0.030258094891905785,0.10892914235591888,-0.1288130283355713,0.010374202392995358
2.871072769165039,-73.24736785888672,71.12324523925781,0.7391650676727295,0.019883889704942703,0.1175743117928505,-0.1288130283355713,0.005187099799513817
7.858491897583008,-75.51155090332031,67.99540710449219,0.1711750626564026,0.006916135083884001,0.11843882501125336,-0.11670979857444763,0.0008645150228403509
12.884814262390137,-77.69792175292969,64.76641845703125,-0.4590604305267334,0.0017290329560637474,0.12103237956762314,-0.11584527790546417,-0.0034580701030790806
17.864452362060547,-79.54972076416016,61.41294860839844,-0.9492435455322266,-0.005187103059142828,0.1262194812297821,-0.11498076468706131,0.004322582855820656
22.867433547973633,-80.79463195800781,57.6470947265625,-1.198225498199463,-0.00950968824326992,0.14005175232887268,-0.10806462168693542,0.004322582855820656
28.018247604370117,-82.0084228515625,53.60892105102539,-1.2060061693191528,-0.01815485768020153,0.14005175232887268,-0.1106581762433052,-1.999999943436137e-09
33.03678894042969,-83.0821533203125,49.749698638916016,-0.9492435455322266,-0.02766454592347145,0.13832271099090576,-0.10028397291898727,0.0008645150228403509
38.03976821899414,-83.53343200683594,45.47032165527344,-0.6146740913391113,-0.031987130641937256,0.14005175232887268,-0.09509687125682831,-0.0034580701030790806
42.863792419433594,-83.40116119384766,40.73188781738281,-0.21007849276065826,-0.04581940174102783,0.15129047632217407,-0.08904524892568588,0.003458065912127495
47.47774124145508,-83.15218353271484,36.0634765625,0.10114890336990356,-0.0553290881216526,0.15129047632217407,-0.0752129778265953,0.006916134152561426
51.936073303222656,-82.73980712890625,31.223888397216797,0.17895574867725372,-0.06138070672750473,0.13832271099090576,-0.07002587616443634,0.0017290320247411728
56.07539749145508,-82.00064086914062,26.290935516357422,0.1556137055158615,-0.06483877450227737,0.14783240854740143,-0.06138070672750473,0.002593548968434334
59.77900314331055,-80.68570709228516,21.24905014038086,-0.007780686020851135,-0.0752129778265953,0.14523884654045105,-0.06138070672750473,-0.001729035982862115
63.28809356689453,-79.03620147705078,15.919281959533691,-0.21007849276065826,-0.0864517018198967,0.14523884654045105,-0.05187102034687996,-1.999999943436137e-09
66.64934539794922,-77.41781616210938,10.885178565979004,-0.22563986480236053,-0.08990976959466934,0.13832271099090576,-0.03371616452932358,0.0017290320247411728
69.57488250732422,-75.48042297363281,5.998908042907715,-0.2412012368440628,-0.09682590514421463,0.13918723165988922,-0.02680002711713314,-1.999999943436137e-09
72.126953125,-72.67160034179688,0.8636560440063477,0.1089295893907547,-0.10374204069375992,0.13659368455410004,-0.023341959342360497,0.0008645150228403509
74.41447448730469,-69.72271728515625,-4.1471052169799805,0.5135251879692078,-0.10892914235591888,0.13572916388511658,-0.006051619071513414,-0.002593552926555276
76.72533416748047,-66.62600708007812,-9.118963241577148,1.0270503759384155,-0.11498076468706131,0.12708400189876556,0.0017290340038016438,0.002593548968434334
78.72496795654297,-63.41258239746094,-14.106382369995117,1.478330135345459,-0.1175743117928505,0.12103237956762314,0.0008645170019008219,0.004322582855820656
80.14883422851562,-59.8568115234375,-19.06267738342285,1.7739962339401245,-0.1218969002366066,0.11843882501125336,0.010374204255640507,-0.004322587046772242
81.36262512207031,-55.87310028076172,-24.135684967041016,1.8907064199447632,-0.1218969002366066,0.11498075723648071,0.020748408511281013,0.005187099799513817
82.5997543334961,-52.006099700927734,-29.481016159057617,1.6728472709655762,-0.12967754900455475,0.10547107458114624,0.021612925454974174,-0.001729035982862115
83.4400634765625,-47.975704193115234,-34.46843338012695,1.2760323286056519,-0.12967754900455475,0.09682589769363403,0.03803874924778938,-0.000864518980961293
