220kVI母电压_Ua_1,220kVI母电压_Ub_2,220kVI母电压_Uc_3,220kVI母电压_3U0_4,220kV花青I回线（281）_Ia_9,220kV花青I回线（281）_Ib_10,220kV花青I回线（281）_Ic_11,220kV花青I回线（281）_3I0_12
67.88922882080078,13.570068359375,-80.93795776367188,0.015561000443994999,0.025932999327778816,0.15560799837112427,-0.12967899441719055,0.07780099660158157
64.5356216430664,18.92339515686035,-83.39675903320312,-0.630262017250061,-1.9999999949504854e-06,0.15560799837112427,-0.09509900212287903,0.01728600077331066
60.63733673095703,24.30784797668457,-85.20195007324219,-1.0737789869308472,0.025932999327778816,0.19018800556659698,-0.09509900212287903,0.07780099660158157
56.17882537841797,29.738985061645508,-86.540283203125,-1.5328580141067505,-0.051872000098228455,0.1383180022239685,-0.12967899441719055,0.01728600077331066
51.331260681152344,34.84332275390625,-87.0460433959961,-1.7585070133209229,-0.008647000417113304,0.1383180022239685,-0.20748400688171387,0.008640999905765057
46.21136474609375,39.737571716308594,-86.87486267089844,-1.7740689516067505,-0.025937000289559364,0.28528299927711487,-0.05187400057911873,0.02593100070953369
40.881378173828125,44.46841812133789,-86.1123275756836,-1.4083620309829712,-0.06916200369596481,0.25070300698280334,-0.13832400739192963,0.01728600077331066
35.54361343383789,48.86468505859375,-84.92182922363281,-0.9726259708404541,-0.051872000098228455,0.2593480050563812,-0.09509900212287903,0.05186599865555763
30.50930404663086,53.15979766845703,-83.67687225341797,-0.33458399772644043,-0.0778070017695427,0.2593480050563812,-0.12967899441719055,-3.999999989900971e-06
25.366064071655273,57.089202880859375,-82.30741882324219,0.22564800083637238,-0.1210319995880127,0.2334129959344864,-0.12967899441719055,0.03457599878311157
20.40956687927246,60.87854766845703,-80.7200927734375,0.778099000453949,-0.12967699766159058,0.2247679978609085,-0.06051899865269661,0.02593100070953369
15.499755859375,64.3722152709961,-79.17945861816406,1.143805980682373,-0.1210319995880127,0.19883300364017487,-0.11238899827003479,0.01728600077331066
10.434325218200684,67.81141662597656,-77.4987564086914,1.3072069883346558,-0.0778070017695427,0.25070300698280334,-0.11238899827003479,-0.008648999966681004
5.462265968322754,71.1572494506836,-75.84918975830078,1.2293970584869385,-0.17290200293064117,0.2679930031299591,-0.11238899827003479,0.04322100058197975
0.29568201303482056,74.37858581542969,-74.08290100097656,1.0037480592727661,-0.17290200293064117,0.21612299978733063,-0.08645399659872055,0.03457599878311157
-4.925368785858154,77.58435821533203,-72.16099548339844,0.7236319780349731,-0.060516998171806335,0.28528299927711487,-0.06051899865269661,0.03457599878311157
-10.270915985107422,80.4555435180664,-69.8889389038086,0.5291069746017456,-0.1556120067834854,0.29392799735069275,0.008640999905765057,0.02593100070953369
-15.670929908752441,83.08552551269531,-67.05665588378906,0.48242101073265076,-0.17290200293064117,0.24205799400806427,-0.09509900212287903,0.008640999905765057
-21.008695602416992,85.16304779052734,-63.811981201171875,0.44351598620414734,-0.1556120067834854,0.2679930031299591,-0.01729400083422661,0.03457599878311157
-26.362024307250977,86.71147155761719,-59.913700103759766,0.6302599906921387,-0.1556120067834854,0.29392799735069275,-0.008648999966681004,0.06915599852800369
-31.43523597717285,87.46622467041016,-55.54855728149414,0.7858800292015076,-0.1210319995880127,0.30257299542427063,-3.999999989900971e-06,0.03457599878311157
-36.243892669677734,87.52069091796875,-50.62318420410156,1.0115289688110352,-0.17290200293064117,0.2247679978609085,-0.06051899865269661,0.04322100058197975
-41.01364517211914,87.0771713256836,-45.32432556152344,1.1593680381774902,-0.14696699380874634,0.21612299978733063,0.01728600077331066,-3.999999989900971e-06
-45.441036224365234,86.22904968261719,-39.862060546875,1.2138350009918213,-0.1556120067834854,0.276638001203537,-3.999999989900971e-06,0.06051100045442581
-49.557186126708984,84.83625030517578,-34.27530288696289,1.4083600044250488,-0.1642570048570633,0.25070300698280334,0.01728600077331066,-3.999999989900971e-06
-53.7044563293457,83.4356689453125,-28.92975616455078,1.2916450500488281,-0.17290200293064117,0.1469630002975464,0.008640999905765057,0.04322100058197975
-57.750579833984375,82.12068176269531,-23.70870590209961,1.0971200466156006,-0.17290200293064117,0.10373800247907639,0.03457599878311157,0.06915599852800369
-61.33761978149414,80.71231842041016,-18.767770767211914,0.7236319780349731,-0.14696699380874634,0.16425299644470215,0.06051100045442581,-3.999999989900971e-06
-64.66788482666016,79.10164642333984,-14.005799293518066,0.03890400007367134,-0.14696699380874634,0.1383180022239685,0.09509100019931793,0.06915599852800369
-68.10708618164062,77.4598617553711,-9.243826866149902,-0.49798500537872314,-0.1642570048570633,0.11238300055265427,0.02593100070953369,-0.008648999966681004
-71.55406951904297,75.72469329833984,-4.512979030609131,-0.8636919856071472,-0.1556120067834854,0.12102799862623215,0.09509100019931793,0.03457599878311157
-74.8143081665039,73.81835174560547,0.4123939871788025,-1.159369945526123,-0.11238700151443481,0.1469630002975464,0.10373599827289581,0.05186599865555763
-77.86446380615234,71.60076904296875,5.4467010498046875,-1.4083620309829712,-0.14696699380874634,0.1383180022239685,0.09509100019931793,0.01728600077331066
-80.68118286132812,69.1186294555664,10.722219467163086,-1.5873249769210815,-0.1642570048570633,0.11238300055265427,0.1123809963464737,-0.008648999966681004
-83.24891662597656,66.10738372802734,16.16891860961914,-1.7040400505065918,-0.14696699380874634,0.12102799862623215,0.07780099660158157,0.06915599852800369
-85.20194244384766,62.613712310791016,21.584495544433594,-1.7118209600448608,-0.17290200293064117,0.07780300080776215,0.07780099660158157,0.02593100070953369
-86.40800476074219,58.38862609863281,26.88335609436035,-1.6884779930114746,-0.12967699766159058,0.08644799888134003,0.1556060016155243,0.05186599865555763
-86.96823120117188,53.71224594116211,32.28337097167969,-1.5017340183258057,-0.12967699766159058,0.07780300080776215,0.20747600495815277,0.01728600077331066
-86.78926849365234,48.553443908691406,37.3332405090332,-1.2371799945831299,-0.13832199573516846,0.08644799888134003,0.1469610035419464,0.03457599878311157
-86.33019256591797,43.27792739868164,42.0640869140625,-1.1282459497451782,-0.14696699380874634,-1.9999999949504854e-06,0.1469610035419464,-0.05187400057911873
-85.26419067382812,37.77676010131836,46.60041046142578,-0.9804069995880127,-0.17290200293064117,0.00864300038665533,0.13831600546836853,0.04322100058197975
-84.22154235839844,32.43899154663086,50.87217712402344,-0.9648450016975403,-0.1210319995880127,-0.008647000417113304,0.18154099583625793,0.02593100070953369
-82.84429931640625,27.07010269165039,54.87939453125,-0.9804069995880127,-0.043226998299360275,-0.025937000289559364,0.17289599776268005,0.008640999905765057
-81.61490631103516,21.95798683166504,58.723209381103516,-1.0893410444259644,-0.09509699791669846,-0.034582000225782394,0.1556060016155243,-0.008648999966681004
-80.05870819091797,16.869211196899414,62.162410736083984,-1.4706100225448608,-0.025937000289559364,-0.051872000098228455,0.13831600546836853,-0.01729400083422661
-78.54141235351562,11.881590843200684,65.41487121582031,-1.7507259845733643,-0.06916200369596481,-0.060516998171806335,0.22476600110530853,0.01728600077331066
-76.82180786132812,6.909532070159912,68.6828842163086,-1.7040400505065918,-0.060516998171806335,-0.051872000098228455,0.19018599390983582,-3.999999989900971e-06
-75.14111328125,1.9763779640197754,71.88865661621094,-1.439486026763916,-0.025937000289559364,-0.13832199573516846,0.1556060016155243,-0.05187400057911873
-73.07136535644531,-3.0501480102539062,75.03996276855469,-1.050436019897461,-0.0778070017695427,-0.1210319995880127,0.09509100019931793,-0.06916400045156479
-70.68260192871094,-8.170045852661133,78.16793060302734,-0.5368899703025818,0.017287999391555786,-0.13832199573516846,0.07780099660158157,-0.01729400083422661
-67.78807067871094,-13.468907356262207,80.91461944580078,0.07780899852514267,0.017287999391555786,-0.11238700151443481,0.1556060016155243,0.04322100058197975
-64.4967041015625,-18.759986877441406,83.4278793334961,0.7469750046730042,0.07780300080776215,-0.11238700151443481,0.21612100303173065,0.02593100070953369
-60.50505065917969,-24.230030059814453,85.39647674560547,1.330549955368042,0.08644799888134003,-0.13832199573516846,0.1556060016155243,-0.01729400083422661
-56.16325378417969,-29.583358764648438,86.6258773803711,1.618446946144104,0.06915800273418427,-0.13832199573516846,0.10373599827289581,0.02593100070953369
-51.409061431884766,-34.70325469970703,87.14720153808594,1.8907819986343384,0.09509299695491791,-0.1210319995880127,0.12967100739479065,-0.01729400083422661
-46.320289611816406,-39.64419174194336,86.95267486572266,1.7740670442581177,0.07780300080776215,-0.14696699380874634,0.19018599390983582,-0.008648999966681004
-41.021427154541016,-44.3516960144043,86.25238800048828,1.478389024734497,0.08644799888134003,-0.1556120067834854,0.20747600495815277,0.008640999905765057
-35.714786529541016,-48.779083251953125,85.10858154296875,0.9025949835777283,0.06915800273418427,-0.1642570048570633,0.1123809963464737,0.02593100070953369
-30.571544647216797,-53.00416946411133,83.77803039550781,0.2956770062446594,0.11238300055265427,-0.1556120067834854,0.08644600212574005,0.008640999905765057
-25.49055290222168,-56.964698791503906,82.47081756591797,-0.35014599561691284,0.12102799862623215,-0.1642570048570633,0.1556060016155243,-0.01729400083422661
-20.58074188232422,-60.74626159667969,80.82902526855469,-0.9570639729499817,0.1469630002975464,-0.14696699380874634,0.06051100045442581,-3.999999989900971e-06
-15.554215431213379,-64.2010269165039,79.16389465332031,-1.3227709531784058,0.12967300415039062,-0.14696699380874634,0.07780099660158157,0.008640999905765057
-10.543251037597656,-67.6869125366211,77.60769653320312,-1.439486026763916,0.16425299644470215,-0.14696699380874634,0.04322100058197975,-0.05187400057911873
-5.571191787719727,-71.03274536132812,75.91921997070312,-1.283866047859192,0.15560799837112427,-0.19883699715137482,0.03457599878311157,-0.01729400083422661
