33-110kV 母线电压Ua_33,34-110kV 母线电压Ub_34,35-110kV 母线电压Uc_35,36-110kV 母线电压3Uo_36,41-110kV小小线路电流Ia_41,42-110kV小小线路电流Ib_42,43-110kV小小线路电流Ic_43,44-110kV小小线路电流3Io_44
53.43562316894531,27.175853729248047,-80.95237731933594,-0.4451644718647003,0.49370765686035156,0.10579191148281097,-0.5644484162330627,0.03527015075087547
47.31412124633789,35.69413375854492,-83.27347564697266,-0.3815695345401764,0.49370765686035156,0.17631985247135162,-0.5997264385223389,0.03527015075087547
41.86215591430664,41.7014274597168,-83.81401062011719,-0.41336700320243835,0.4584428071975708,0.1410558819770813,-0.635004460811615,0.03527015075087547
37.68550491333008,45.038814544677734,-83.0509033203125,-0.4451644718647003,0.4231779873371124,0.24684779345989227,-0.6702824831008911,0.0
31.882829666137695,50.887184143066406,-83.08270263671875,-0.41336700320243835,0.4231779873371124,0.2821117639541626,-0.6702824831008911,0.0
26.207687377929688,56.48127746582031,-82.92372131347656,-0.3815695345401764,0.4231779873371124,0.2821117639541626,-0.6702824831008911,0.0
21.58467674255371,60.00937271118164,-81.87445831298828,-0.41336700320243835,0.38791313767433167,0.31737571954727173,-0.6702824831008911,0.0
16.260244369506836,64.10958862304688,-80.63441467285156,-0.34977206587791443,0.3526483178138733,0.31737571954727173,-0.6702824831008911,0.0
11.158990859985352,67.95552825927734,-79.36257934570312,-0.34977206587791443,0.3173834979534149,0.35263970494270325,-0.6702824831008911,0.03527015075087547
6.599745750427246,70.37116241455078,-77.16866302490234,-0.1907847672700882,0.3173834979534149,0.31737571954727173,-0.635004460811615,0.03527015075087547
1.7535556554794312,72.97750091552734,-74.84756469726562,-0.1907847672700882,0.24685382843017578,0.35263970494270325,-0.5997264385223389,0.03527015075087547
-3.538994312286377,75.39312744140625,-72.39927673339844,-0.4769619107246399,0.2115889936685562,0.3879036605358124,-0.5644484162330627,0.0
-7.301168441772461,77.4273452758789,-70.04637908935547,0.0,0.17632415890693665,0.4231676459312439,-0.5644484162330627,0.0
-13.358905792236328,79.20728302001953,-66.00830078125,-0.12718984484672546,0.07052966207265854,0.458431601524353,-0.5291703939437866,0.0
-17.567440032958984,80.73294830322266,-63.14666748046875,0.12718984484672546,0.03526483103632927,0.49369558691978455,-0.5291703939437866,0.0
-23.62517738342285,82.29039001464844,-58.66344451904297,0.06359492242336273,0.0,0.49369558691978455,-0.458614319562912,0.03527015075087547
-27.96124267578125,83.21215057373047,-55.32487487792969,0.12718984484672546,-0.07052966207265854,0.5289595723152161,-0.42333629727363586,0.0
-33.73203659057617,84.16568756103516,-50.39651107788086,0.15898731350898743,-0.14105932414531708,0.5642235279083252,-0.38805827498435974,0.0
-38.16374969482422,84.35639190673828,-46.390228271484375,-0.06359492242336273,-0.2115889936685562,0.5994874835014343,-0.3527802526950836,0.03527015075087547
-43.07370376586914,84.2928237915039,-40.98492431640625,0.34977206587791443,-0.28211864829063416,0.5994874835014343,-0.3175022304058075,0.0
-48.14307403564453,83.720703125,-35.70680236816406,0.031797461211681366,-0.3173834979534149,0.6347514390945435,-0.3175022304058075,0.0
-52.89361572265625,83.05322265625,-29.951744079589844,0.34977206587791443,-0.3526483178138733,0.6347514390945435,-0.3175022304058075,0.03527015075087547
-57.54850769042969,82.19503784179688,-24.641826629638672,0.12718984484672546,-0.3526483178138733,0.6700154542922974,-0.3175022304058075,0.0
