冯大#1线电压_9,冯大#1线电压_10,冯大#1线电压_11,冯大#1线电压_12,冯大#1线_41,冯大#1线_42,冯大#1线_43,冯大#1线_44
-11.121162414550781,81.30042266845703,-70.20196533203125,0.225832998752594,-0.013829999603331089,0.21964499354362488,-0.20491400361061096,-0.0025730000343173742
-16.554933547973633,83.32429504394531,-66.52729034423828,0.654118001461029,-0.030264999717473984,0.22565099596977234,-0.1937209963798523,9.999999747378752e-06
-21.86459732055664,84.61957550048828,-62.34539031982422,0.9811720252037048,-0.04410500079393387,0.23251500725746155,-0.18424999713897705,0.0017320000333711505
-26.839710235595703,85.79072570800781,-58.379329681396484,1.0123200416564941,-0.05621499940752983,0.24023699760437012,-0.17133499681949615,0.005175999831408262
-31.760862350463867,86.68122863769531,-54.100303649902344,1.3393739461898804,-0.07005500048398972,0.24109500646591187,-0.16014200448989868,0.0034539999905973673
-36.67661666870117,87.35585021972656,-49.64320755004883,1.5807709693908691,-0.07957000285387039,0.24538500607013702,-0.1480879932641983,0.002592999953776598
-41.95930099487305,88.10603332519531,-44.819183349609375,1.9779080152511597,-0.09946499764919281,0.24795900285243988,-0.13947799801826477,0.0017320000333711505
-46.83189010620117,87.97110748291016,-39.83867645263672,1.8922510147094727,-0.11590000241994858,0.24710099399089813,-0.13000699877738953,-0.0008510000188834965
-51.736854553222656,87.40442657470703,-34.57757568359375,1.51847505569458,-0.12714500725269318,0.24624300003051758,-0.11364799737930298,-0.004294999875128269
-56.091426849365234,86.308837890625,-29.359643936157227,0.9578109979629517,-0.1401199996471405,0.24710099399089813,-0.10073299705982208,-0.0008510000188834965
-59.83085250854492,84.70592498779297,-24.395322799682617,0.31927698850631714,-0.15482500195503235,0.24281099438667297,-0.08006899803876877,-0.0025730000343173742
-63.224937438964844,83.1515884399414,-19.425607681274414,0.24140700697898865,-0.15915000438690186,0.23251500725746155,-0.06198799982666969,0.002592999953776598
-66.32763671875,81.48931121826172,-14.601582527160645,0.24140700697898865,-0.16866500675678253,0.23594699800014496,-0.056821998208761215,-0.004294999875128269
-70.09944152832031,79.7784652709961,-9.04909896850586,0.3659990131855011,-0.18163999915122986,0.2350890040397644,-0.03874099999666214,0.006037000101059675
-73.72555541992188,77.80316162109375,-3.5613670349121094,0.225832998752594,-0.19548000395298004,0.2265090048313141,-0.020659999921917915,0.0008709999965503812
-76.747314453125,75.37991333007812,1.7051290273666382,-0.11679500341415405,-0.20239999890327454,0.21535499393939972,-0.006883999798446894,0.004315000027418137
-79.61258697509766,72.3683853149414,7.51122522354126,-0.3270440101623535,-0.20845499634742737,0.2136390060186386,0.01033599954098463,0.0017320000333711505
-81.43104553222656,68.89810943603516,12.772324562072754,-0.33483099937438965,-0.22662000358104706,0.20763300359249115,0.0232510007917881,0.004315000027418137
-83.09300994873047,65.41165161132812,17.957881927490234,-0.4360620081424713,-0.22662000358104706,0.19218899309635162,0.041331999003887177,0.0034539999905973673
-84.38265228271484,61.35850524902344,23.208189010620117,-0.5995889902114868,-0.22921499609947205,0.18961499631404877,0.05252499878406525,0.006037000101059675
-85.51581573486328,57.42409133911133,28.059192657470703,-0.879921019077301,-0.23094500601291656,0.1784610003232956,0.06543999910354614,0.002592999953776598
-86.57343292236328,52.98236083984375,33.34187698364258,-1.206974983215332,-0.23786500096321106,0.16559100151062012,0.08179900050163269,0.011203000321984291
-87.06446838378906,48.48126220703125,38.28461456298828,-1.2614840269088745,-0.24045999348163605,0.15014700591564178,0.09213099628686905,0.005175999831408262
-87.46916961669922,43.76968002319336,43.67521667480469,-0.8487730026245117,-0.24651500582695007,0.13899299502372742,0.11193399876356125,0.002592999953776598
-87.35045623779297,38.88539505004883,48.817604064941406,-0.23360000550746918,-0.2482450008392334,0.13127100467681885,0.12312699854373932,0.008620000444352627
-86.63818359375,33.806819915771484,53.26930618286133,-0.16351699829101562,-0.2482450008392334,0.10982099920511246,0.1412079930305481,0.006037000101059675
-85.96368408203125,28.814594268798828,57.40803527832031,-0.33483099937438965,-0.2508400082588196,0.10209900140762329,0.154122993350029,0.007759000174701214
-84.60388946533203,23.746810913085938,60.81291198730469,-0.8487730026245117,-0.2439199984073639,0.0823649987578392,0.16015000641345978,0.006037000101059675
-83.06603240966797,18.73299789428711,64.08828735351562,-1.1836140155792236,-0.22921499609947205,0.06777899712324142,0.17306500673294067,0.010342000052332878
-81.0263442993164,13.551877975463867,67.36365509033203,-0.965578019618988,-0.22402499616146088,0.054051000624895096,0.17909200489521027,0.0034539999905973673
-79.19709777832031,8.33837604522705,71.2271957397461,-0.24917399883270264,-0.2214300036430359,0.04203899949789047,0.19286799430847168,0.006897999905049801
-76.97394561767578,2.612159013748169,75.06914520263672,0.2881290018558502,-0.21796999871730804,0.01372500043362379,0.21008799970149994,0.007759000174701214
-74.2921371459961,-2.693092107772827,78.0153579711914,0.903302013874054,-0.21710500121116638,0.004286999814212322,0.21525399386882782,0.0034539999905973673
-71.13008117675781,-8.327560424804688,80.67019653320312,1.2225689888000488,-0.20153500139713287,-0.012873000465333462,0.21869799494743347,0.011203000321984291
-67.57411193847656,-13.584238052368164,82.42929077148438,1.316012978553772,-0.20239999890327454,-0.02488500066101551,0.23763999342918396,0.004315000027418137
-63.629638671875,-18.511699676513672,83.42755126953125,1.4172439575195312,-0.1894250065088272,-0.03947100043296814,0.24194499850273132,0.008620000444352627
-59.60422134399414,-23.8817138671875,84.83590698242188,1.4561790227890015,-0.1738550066947937,-0.05577300116419792,0.23936200141906738,0.009480999782681465
-55.42771911621094,-29.057437896728516,85.81797790527344,1.4717530012130737,-0.16866500675678253,-0.061778999865055084,0.2410839945077896,0.007759000174701214
-51.008392333984375,-34.848419189453125,87.16158294677734,1.3315869569778442,-0.155689999461174,-0.08322899788618088,0.24538899958133698,0.006037000101059675
-46.47575378417969,-40.450504302978516,88.1220703125,1.2147819995880127,-0.14184999465942383,-0.0952410027384758,0.25055500864982605,0.006897999905049801
-41.74346160888672,-45.38336181640625,88.3648910522461,1.2926520109176636,-0.12714500725269318,-0.11068499833345413,0.2548600137233734,0.0017320000333711505
-36.870872497558594,-50.25685119628906,88.21920013427734,1.144698977470398,-0.11416999995708466,-0.12355499714612961,0.2522769868373871,0.002592999953776598
-31.663734436035156,-54.33158874511719,86.89717864990234,0.9188759922981262,-0.10292500257492065,-0.1398569941520691,0.2548600137233734,0.008620000444352627
-26.688621520996094,-58.379337310791016,85.79639434814453,0.5762479901313782,-0.08735500276088715,-0.151868999004364,0.24797199666500092,0.005175999831408262
-21.56781768798828,-62.302955627441406,84.46357727050781,0.3582119941711426,-0.06919000297784805,-0.15787500143051147,0.24194499850273132,0.005175999831408262
-16.39845085144043,-66.04847717285156,82.90413665771484,0.26476800441741943,-0.06400000303983688,-0.1664550006389618,0.2410839945077896,0.005175999831408262
-10.845966339111328,-69.83716583251953,81.04791259765625,0.15575000643730164,-0.042374998331069946,-0.18189899623394012,0.23075200617313385,9.999999747378752e-06
-5.433777809143066,-73.25886535644531,79.18090057373047,0.3659990131855011,-0.03285999968647957,-0.18704700469970703,0.22902999818325043,-0.0008510000188834965
-6.000000212225132e-06,-76.48087310791016,77.01709747314453,0.5373129844665527,-0.009504999965429306,-0.1982010006904602,0.2212810069322586,0.0008709999965503812
5.514706134796143,-79.10921478271484,73.98455047607422,0.1479630023241043,-0.0008549999911338091,-0.20763899385929108,0.21611499786376953,-0.0008510000188834965
10.975458145141602,-81.30579376220703,70.41239929199219,-0.12458200007677078,0.012985000386834145,-0.22050899267196655,0.207505002617836,-0.0034340000711381435
16.409229278564453,-83.28649139404297,66.76470184326172,-0.4594230055809021,0.025960000231862068,-0.2230830043554306,0.1937289983034134,-0.0025730000343173742
21.654142379760742,-84.533203125,62.539634704589844,-0.708607017993927,0.039799999445676804,-0.22565700113773346,0.1877020001411438,-0.0025730000343173742
26.629253387451172,-85.65577697753906,58.589759826660156,-0.8331990242004395,0.05536999925971031,-0.23252099752426147,0.1739259958267212,-0.0025730000343173742
31.464069366455078,-86.52469635009766,54.36469268798828,-1.284844994544983,0.07613000273704529,-0.23337900638580322,0.1610109955072403,-0.0008510000188834965
36.42839050292969,-87.23169708251953,49.859031677246094,-1.6196860074996948,0.07959000021219254,-0.2428169995546341,0.1549839973449707,-0.0034340000711381435
41.70028305053711,-88.04664611816406,45.05119705200195,-1.9856749773025513,0.10121499747037888,-0.24539099633693695,0.13862499594688416,-0.0025730000343173742
46.63762283325195,-87.9117202758789,40.10845947265625,-1.9078049659729004,0.11765000224113464,-0.2479649931192398,0.13173699378967285,-0.004294999875128269
51.54258728027344,-87.43138885498047,34.8851318359375,-1.4405850172042847,0.1323550045490265,-0.24710699915885925,0.11796099692583084,-0.004294999875128269
55.80542755126953,-86.22785949707031,29.66180419921875,-0.8954949975013733,0.14446499943733215,-0.2513970136642456,0.10074099898338318,-0.0025730000343173742
59.55564498901367,-84.65733337402344,24.665109634399414,-0.3504050076007843,0.15744000673294067,-0.23852699995040894,0.08524300158023834,-0.004294999875128269
62.998294830322266,-83.24871063232422,19.700788497924805,-0.404913991689682,0.1660899966955185,-0.23766900599002838,0.07146699726581573,-0.0034340000711381435
66.1495590209961,-81.60802459716797,14.844388961791992,-0.42048799991607666,0.16955000162124634,-0.23766900599002838,0.05424699932336807,-0.001711999997496605
70.00230407714844,-79.83241271972656,9.275716781616211,-0.4282749891281128,0.18512000143527985,-0.226514995098114,0.04735900089144707,-0.006016999948769808
