17-110kVⅡ段母线电压Ua_17,18-110kVⅡ段母线电压Ub_18,19-110kVⅡ段母线电压Uc_19,20-110kVⅡ段母线电压3Uo_20,37-110kV樟兴II回线路电流Ia_37,38-110kV樟兴II回线路电流Ib_38,39-110kV樟兴II回线路电流Ic_39,40-110kV樟兴II回线路电流3Io_40
83.0862045288086,-27.82589340209961,-55.23097610473633,-0.12663628160953522,-0.035301849246025085,0.1411464959383011,-0.10591994971036911,0.0
81.94368743896484,-22.634258270263672,-59.21900177001953,-0.06331814080476761,-0.035301849246025085,0.1411464959383011,-0.10591994971036911,0.0
80.67423248291016,-17.221031188964844,-63.175376892089844,0.31659069657325745,-0.07060369849205017,0.1411464959383011,-0.0706133022904396,0.0
78.99219512939453,-11.776145935058594,-66.72028350830078,0.6648404598236084,-0.07060369849205017,0.10585986822843552,-0.10591994971036911,-0.0352664589881897
76.9610595703125,-6.711136817932129,-69.82208251953125,0.5698632597923279,-0.07060369849205017,0.1411464959383011,-0.0706133022904396,0.0
74.51734161376953,-1.3295648097991943,-72.70232391357422,0.5698632597923279,-0.07060369849205017,0.17643311619758606,-0.0706133022904396,0.0
71.72453308105469,4.083663463592529,-75.42430877685547,0.37990882992744446,-0.07060369849205017,0.1411464959383011,-0.0706133022904396,-0.0352664589881897
68.67782592773438,9.180329322814941,-77.82978820800781,-0.25327256321907043,-0.10590554773807526,0.1411464959383011,-0.10591994971036911,0.0
65.44070434570312,14.24533748626709,-79.82379913330078,-0.5698632597923279,-0.07060369849205017,0.17643311619758606,-0.0353066511452198,0.0
61.917945861816406,19.373659133911133,-81.53295135498047,-0.7598176598548889,-0.14120739698410034,0.17643311619758606,-0.0353066511452198,0.0
58.141300201416016,24.407012939453125,-82.98889923095703,-1.108067512512207,-0.10590554773807526,0.1411464959383011,-0.0353066511452198,0.0
54.20597457885742,29.503677368164062,-84.06503295898438,-0.9181130528450012,-0.10590554773807526,0.1411464959383011,-0.0353066511452198,-0.0352664589881897
50.016754150390625,34.410404205322266,-84.57144927978516,-0.5698632597923279,-0.10590554773807526,0.1411464959383011,-0.0353066511452198,-0.0352664589881897
45.605377197265625,39.158851623535156,-84.7613525390625,-0.25327256321907043,-0.10590554773807526,0.10585986822843552,-0.0353066511452198,0.0
40.94010925292969,44.09723663330078,-84.85630798339844,0.031659070402383804,-0.10590554773807526,0.1411464959383011,0.0,-0.0352664589881897
36.179630279541016,48.687400817871094,-84.50814056396484,0.34824976325035095,-0.10590554773807526,0.1411464959383011,-0.0353066511452198,0.0
31.196996688842773,52.929344177246094,-83.7801742553711,0.34824976325035095,-0.10590554773807526,0.10585986822843552,0.0,0.0
26.055681228637695,57.04466247558594,-82.83064270019531,0.22161349654197693,-0.14120739698410034,0.10585986822843552,0.0,-0.0352664589881897
20.819156646728516,61.03335952758789,-81.72285461425781,0.0,-0.14120739698410034,0.10585986822843552,0.0,0.0
15.487421035766602,64.80046081542969,-80.2985610961914,-0.28493162989616394,-0.10590554773807526,0.10585986822843552,0.0353066511452198,0.0
10.028739929199219,68.2509994506836,-78.49445343017578,-0.5698632597923279,-0.14120739698410034,0.07057324796915054,0.0353066511452198,-0.0352664589881897
4.63353157043457,71.38497161865234,-76.27888488769531,-0.6015223264694214,-0.14120739698410034,0.10585986822843552,0.0706133022904396,0.0
-0.7616764307022095,74.17072296142578,-73.65185546875,-0.47488605976104736,-0.14120739698410034,0.07057324796915054,0.0353066511452198,-0.0352664589881897
-5.902992248535156,76.76654052734375,-70.92987060546875,-0.22161349654197693,-0.17650924623012543,0.07057324796915054,0.0353066511452198,-0.0352664589881897
-10.853889465332031,78.98248291015625,-68.01797485351562,0.12663628160953522,-0.14120739698410034,0.07057324796915054,0.0706133022904396,0.0
-15.80478572845459,80.85020446777344,-64.6313247680664,0.5698632597923279,-0.14120739698410034,0.07057324796915054,0.10591994971036911,0.0
-20.850893020629883,82.43302154541016,-61.05475997924805,0.8231358528137207,-0.14120739698410034,0.03528662398457527,0.0706133022904396,-0.0352664589881897
-25.928735733032227,83.66761779785156,-57.25664138793945,0.8231358528137207,-0.14120739698410034,0.07057324796915054,0.0706133022904396,0.0
-30.847896575927734,84.45902252197266,-53.17366409301758,0.7281585931777954,-0.17650924623012543,0.03528662398457527,0.10591994971036911,0.0
-35.67184829711914,84.87055969238281,-48.900779724121094,0.5698632597923279,-0.14120739698410034,0.0,0.10591994971036911,0.0
-40.559268951416016,84.93386840820312,-44.216434478759766,0.15829534828662872,-0.14120739698410034,0.0,0.10591994971036911,0.0
-45.38322067260742,84.71227264404297,-39.34218215942383,-0.06331814080476761,-0.14120739698410034,0.03528662398457527,0.10591994971036911,0.0
-49.92154312133789,84.4273681640625,-34.49958038330078,-0.18995441496372223,-0.10590554773807526,0.03528662398457527,0.10591994971036911,0.0
-54.20597457885742,83.69927215576172,-29.59367561340332,-0.15829534828662872,-0.10590554773807526,-0.03528662398457527,0.10591994971036911,-0.0352664589881897
-58.268245697021484,82.71792602539062,-24.466215133666992,0.031659070402383804,-0.10590554773807526,0.0,0.0706133022904396,0.0
-62.14010238647461,81.54664611816406,-19.148849487304688,0.31659069657325745,-0.10590554773807526,-0.07057324796915054,0.10591994971036911,0.0
-65.980224609375,79.83720397949219,-13.704878807067871,0.28493162989616394,-0.10590554773807526,-0.03528662398457527,0.1412266045808792,-0.0352664589881897
-69.18560791015625,77.90617370605469,-8.35586166381836,0.5382041931152344,-0.07060369849205017,-0.03528662398457527,0.10591994971036911,0.0
-72.23231506347656,75.72188568115234,-3.1334481239318848,0.5065451264381409,-0.035301849246025085,-0.03528662398457527,0.1412266045808792,0.0
-74.99339294433594,72.90447235107422,2.247220277786255,0.25327256321907043,-0.07060369849205017,-0.07057324796915054,0.10591994971036911,0.0
-77.3736343383789,69.96043395996094,7.374680519104004,-0.12663628160953522,-0.07060369849205017,-0.07057324796915054,0.10591994971036911,-0.0352664589881897
-79.34129333496094,66.85811614990234,12.375536918640137,-0.31659069657325745,-0.07060369849205017,-0.07057324796915054,0.1412266045808792,-0.0352664589881897
-81.15027618408203,63.4075813293457,17.344741821289062,-0.6964995265007019,-0.035301849246025085,-0.10585986822843552,0.1412266045808792,-0.0352664589881897
-82.73710632324219,59.798763275146484,22.503854751586914,-0.7281585931777954,-0.07060369849205017,-0.10585986822843552,0.10591994971036911,0.0
-83.9748306274414,55.8100700378418,27.694616317749023,-0.8231358528137207,-0.035301849246025085,-0.10585986822843552,0.1412266045808792,0.0
-84.48261260986328,51.59978103637695,32.50556564331055,-0.6331813931465149,-0.035301849246025085,-0.10585986822843552,0.1412266045808792,0.0
-84.60955810546875,47.421146392822266,37.03165817260742,-0.25327256321907043,-0.035301849246025085,-0.1411464959383011,0.1412266045808792,0.0
-84.67302703857422,42.73601531982422,41.87425994873047,-0.031659070402383804,-0.035301849246025085,-0.10585986822843552,0.10591994971036911,0.0
-84.60955810546875,37.89259719848633,46.7801628112793,0.18995441496372223,0.035301849246025085,-0.10585986822843552,0.10591994971036911,0.0
-84.16524505615234,33.080841064453125,51.179649353027344,0.31659069657325745,0.0,-0.1411464959383011,0.10591994971036911,0.0
-83.24488830566406,28.015830993652344,55.294281005859375,0.18995441496372223,0.035301849246025085,-0.10585986822843552,0.10591994971036911,0.0
-82.10237121582031,22.76088523864746,59.25065231323242,-0.031659070402383804,0.0,-0.1411464959383011,0.10591994971036911,0.0
-80.80117797851562,17.474281311035156,63.14372634887695,-0.12663628160953522,0.035301849246025085,-0.1411464959383011,0.0706133022904396,0.0
-79.21434783935547,12.12436580657959,66.656982421875,-0.5065451264381409,0.035301849246025085,-0.1411464959383011,0.10591994971036911,-0.0352664589881897
-77.18321228027344,6.9327311515808105,69.79043579101562,-0.5698632597923279,0.035301849246025085,-0.1411464959383011,0.0706133022904396,0.0
-74.676025390625,1.5828152894973755,72.67066955566406,-0.47488605976104736,0.07060369849205017,-0.1411464959383011,0.0706133022904396,0.0
-71.94668579101562,-3.7987568378448486,75.42430877685547,-0.25327256321907043,0.07060369849205017,-0.1411464959383011,0.0706133022904396,0.0352664589881897
-68.99519348144531,-8.927078247070312,77.7664794921875,0.031659070402383804,0.07060369849205017,-0.1411464959383011,0.0353066511452198,0.0
-65.72632598876953,-13.992087364196777,79.79214477539062,0.47488605976104736,0.10590554773807526,-0.10585986822843552,0.0353066511452198,0.0
-62.203575134277344,-19.1837215423584,81.6279067993164,0.7598176598548889,0.10590554773807526,-0.1411464959383011,0.0353066511452198,0.0
-58.45866775512695,-24.343700408935547,83.08384704589844,0.7914767265319824,0.10590554773807526,-0.1411464959383011,0.0353066511452198,0.0
-54.45986557006836,-29.345396041870117,84.12833404541016,0.8547949194908142,0.10590554773807526,-0.1411464959383011,0.0353066511452198,0.0
-50.3341178894043,-34.1254997253418,84.72969818115234,0.7598176598548889,0.10590554773807526,-0.1411464959383011,0.0,0.0
-45.89100646972656,-38.87394332885742,84.85630798339844,0.31659069657325745,0.14120739698410034,-0.1411464959383011,0.0353066511452198,0.0
-41.16226577758789,-43.780670166015625,84.85630798339844,0.09497720748186111,0.10590554773807526,-0.10585986822843552,0.0,0.0
-36.338314056396484,-48.49746322631836,84.72969818115234,0.0,0.10590554773807526,-0.10585986822843552,0.0,0.0
-31.419153213500977,-52.89768981933594,84.03337860107422,-0.34824976325035095,0.14120739698410034,-0.10585986822843552,0.0,0.0
-26.373046875,-56.8547248840332,82.95724487304688,-0.22161349654197693,0.14120739698410034,-0.10585986822843552,-0.0353066511452198,0.0
-21.10478401184082,-60.78010940551758,81.81781005859375,0.06331814080476761,0.14120739698410034,-0.10585986822843552,-0.0353066511452198,0.0
-15.709576606750488,-64.70549011230469,80.42516326904297,0.18995441496372223,0.14120739698410034,-0.10585986822843552,-0.0353066511452198,0.0
-10.219159126281738,-68.18768310546875,78.55775451660156,0.37990882992744446,0.14120739698410034,-0.07057324796915054,-0.0706133022904396,-0.0352664589881897
