1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,21-220kV砚普Ⅰ回线路电流Ia_21,22-220kV砚普Ⅰ回线路电流Ib_22,23-220kV砚普Ⅰ回线路电流Ic_23,24-220kV砚普Ⅰ回线路电流3Io_24
28.68278694152832,55.22750473022461,-84.12883758544922,-0.28480157256126404,-0.07065204530954361,-0.28295376896858215,0.38863563537597656,-0.03528313338756561
24.05038833618164,58.8038444519043,-82.98982238769531,-0.15822309255599976,-0.035326022654771805,-0.3183229863643646,0.38863563537597656,-0.03528313338756561
19.29107666015625,62.095340728759766,-81.56605529785156,-0.2531569302082062,-0.035326022654771805,-0.3183229863643646,0.3533051013946533,-0.03528313338756561
14.119292259216309,65.35518646240234,-79.76261138916016,-0.37973541021347046,0.0,-0.3183229863643646,0.31797459721565247,0.0
8.852319717407227,68.83657836914062,-77.70606231689453,0.06328923255205154,0.07065204530954361,-0.3183229863643646,0.31797459721565247,-0.03528313338756561
3.4584333896636963,71.8748779296875,-75.26983642578125,0.2531569302082062,0.07065204530954361,-0.3536922037601471,0.31797459721565247,0.0
-2.1575546264648438,75.07142639160156,-72.89688873291016,0.06328923255205154,0.07065204530954361,-0.3183229863643646,0.31797459721565247,0.0
-7.773542881011963,78.01478576660156,-70.3341064453125,0.0,0.10597806423902512,-0.3536922037601471,0.2826440930366516,0.0
-13.389531135559082,80.42011260986328,-66.88542938232422,0.37973541021347046,0.10597806423902512,-0.38906142115592957,0.2826440930366516,0.0
-18.942060470581055,82.22410583496094,-62.962158203125,0.5696031451225281,0.17663010954856873,-0.38906142115592957,0.24731357395648956,-0.03528313338756561
-24.653234481811523,83.6799545288086,-58.84905242919922,0.37973541021347046,0.14130409061908722,-0.38906142115592957,0.24731357395648956,0.0
-29.729835510253906,84.66107940673828,-54.704307556152344,0.4430246651172638,0.21195612847805023,-0.38906142115592957,0.24731357395648956,-0.03528313338756561
-34.61606216430664,85.07251739501953,-50.21152877807617,0.5063138604164124,0.21195612847805023,-0.38906142115592957,0.2119830697774887,0.0
-39.502288818359375,85.3257064819336,-45.68711471557617,0.3164461851119995,0.21195612847805023,-0.38906142115592957,0.17665255069732666,0.0
-43.944313049316406,85.3257064819336,-41.225975036621094,0.28480157256126404,0.21195612847805023,-0.38906142115592957,0.17665255069732666,0.0
-48.227691650390625,84.88262176513672,-36.48008346557617,0.3164461851119995,0.21195612847805023,-0.38906142115592957,0.17665255069732666,0.0
-52.479347229003906,84.31293487548828,-31.79747200012207,0.1265784651041031,0.28260818123817444,-0.38906142115592957,0.1413220465183258,-0.03528313338756561
-56.31852340698242,83.52171325683594,-27.241416931152344,0.03164461627602577,0.28260818123817444,-0.38906142115592957,0.10599153488874435,-0.03528313338756561
-59.808685302734375,82.16080474853516,-22.274049758911133,0.09493385255336761,0.35326021909713745,-0.3536922037601471,0.0706610232591629,0.0
-63.3305778503418,80.54670715332031,-17.21176528930664,0.06328923255205154,0.31793421506881714,-0.3183229863643646,0.03533051162958145,0.0
-66.75727844238281,78.86930847167969,-12.149481773376465,0.0,0.31793421506881714,-0.3183229863643646,0.03533051162958145,-0.03528313338756561
-69.89842987060547,76.8437728881836,-6.897362232208252,0.1265784651041031,0.35326021909713745,-0.3183229863643646,0.0,-0.03528313338756561
-72.94438934326172,74.31185150146484,-1.3604888916015625,0.1265784651041031,0.35326021909713745,-0.3183229863643646,-0.03533051162958145,-0.03528313338756561
-75.86343383789062,71.9698257446289,3.8599915504455566,0.0,0.35326021909713745,-0.3183229863643646,-0.0706610232591629,0.0
-78.43345642089844,68.99481964111328,9.301946640014648,-0.18986770510673523,0.38858625292778015,-0.3183229863643646,-0.0706610232591629,-0.03528313338756561
-80.52755737304688,65.32353973388672,14.87045955657959,-0.5063138604164124,0.38858625292778015,-0.2475845366716385,-0.10599153488874435,0.0
-82.20918273925781,61.33576202392578,20.28077507019043,-0.9809831380844116,0.38858625292778015,-0.21221531927585602,-0.10599153488874435,0.0
-83.54178619384766,57.22139358520508,25.691091537475586,-1.1075615882873535,0.38858625292778015,-0.21221531927585602,-0.17665255069732666,0.0
-84.49365234375,52.91712951660156,31.038129806518555,-0.8860493302345276,0.35326021909713745,-0.17684610188007355,-0.17665255069732666,0.0
-84.87439727783203,48.328025817871094,36.03713607788086,-0.7594708204269409,0.38858625292778015,-0.17684610188007355,-0.17665255069732666,-0.03528313338756561
-85.09649658203125,43.89716339111328,40.719749450683594,-0.7278262376785278,0.38858625292778015,-0.14147688448429108,-0.17665255069732666,0.0
-84.84266662597656,39.27640914916992,45.27580261230469,-0.41138002276420593,0.38858625292778015,-0.17684610188007355,-0.2119830697774887,0.0
-84.43019104003906,34.813899993896484,49.515464782714844,-0.09493385255336761,0.38858625292778015,-0.14147688448429108,-0.24731357395648956,-0.03528313338756561
-83.92253112792969,30.256444931030273,53.533653259277344,-0.09493385255336761,0.38858625292778015,-0.10610765963792801,-0.24731357395648956,0.0
-82.9389419555664,25.445796966552734,57.42528533935547,-0.03164461627602577,0.38858625292778015,-0.07073844224214554,-0.24731357395648956,0.0
-81.60633087158203,20.476903915405273,61.032161712646484,-0.1265784651041031,0.35326021909713745,-0.03536922112107277,-0.31797459721565247,0.0
-80.11508178710938,15.53965950012207,64.29100799560547,-0.4430246651172638,0.35326021909713745,0.0,-0.31797459721565247,0.0
-78.24308776855469,10.127679824829102,67.83460998535156,-0.47466927766799927,0.35326021909713745,0.0,-0.31797459721565247,0.0
-76.05380249023438,4.715701103210449,71.12509155273438,-0.3164461851119995,0.31793421506881714,0.03536922112107277,-0.31797459721565247,-0.03528313338756561
-73.73760223388672,-0.6329799890518188,74.22573852539062,-0.18986770510673523,0.31793421506881714,0.07073844224214554,-0.3533051013946533,0.0
-71.10411834716797,-6.076608180999756,77.29475402832031,0.2531569302082062,0.31793421506881714,0.07073844224214554,-0.3533051013946533,0.0
-67.61396026611328,-11.71013069152832,79.63605499267578,0.6012477278709412,0.28260818123817444,0.10610765963792801,-0.38863563537597656,-0.03528313338756561
-63.67959213256836,-17.027162551879883,81.12310028076172,0.6645369529724121,0.28260818123817444,0.14147688448429108,-0.38863563537597656,0.0
-59.523128509521484,-22.66068458557129,82.67342376708984,0.7911154627799988,0.21195612847805023,0.17684610188007355,-0.38863563537597656,0.0
-55.2080192565918,-28.16761016845703,84.00227355957031,1.1075615882873535,0.21195612847805023,0.17684610188007355,-0.3533051013946533,0.0
-50.765995025634766,-33.04155731201172,84.57178497314453,1.234140157699585,0.21195612847805023,0.21221531927585602,-0.38863563537597656,-0.03528313338756561
-46.228782653808594,-37.97880172729492,84.82489776611328,1.0126277208328247,0.17663010954856873,0.2475845366716385,-0.38863563537597656,0.0
-41.818485260009766,-42.7578010559082,85.07801055908203,0.7594708204269409,0.14130409061908722,0.2475845366716385,-0.38863563537597656,0.0
-37.376461029052734,-47.125362396240234,84.88817596435547,0.5379585027694702,0.14130409061908722,0.2475845366716385,-0.38863563537597656,0.0
-32.87097930908203,-51.23973083496094,84.38195037841797,0.37973541021347046,0.14130409061908722,0.2475845366716385,-0.38863563537597656,-0.03528313338756561
-28.428956985473633,-55.2591552734375,83.87571716308594,0.28480157256126404,0.07065204530954361,0.2475845366716385,-0.38863563537597656,0.0
-23.637914657592773,-58.740543365478516,82.64178466796875,0.37973541021347046,0.07065204530954361,0.3183229863643646,-0.38863563537597656,0.0
-18.81514549255371,-62.063690185546875,81.15473937988281,0.3164461851119995,0.035326022654771805,0.3183229863643646,-0.31797459721565247,-0.03528313338756561
-13.928919792175293,-65.45013427734375,79.69933319091797,0.4430246651172638,0.0,0.3183229863643646,-0.3533051013946533,-0.03528313338756561
-8.598489761352539,-68.80492401123047,77.64278411865234,0.2531569302082062,0.0,0.3536922037601471,-0.31797459721565247,0.0
-3.172874689102173,-72.00148010253906,75.20655822753906,0.0,-0.035326022654771805,0.3536922037601471,-0.31797459721565247,-0.03528313338756561
2.2844696044921875,-75.26132202148438,72.99180603027344,-0.03164461627602577,-0.035326022654771805,0.38906142115592957,-0.31797459721565247,-0.03528313338756561
7.837000370025635,-78.10973358154297,70.17591094970703,-0.18986770510673523,-0.10597806423902512,0.38906142115592957,-0.2826440930366516,-0.03528313338756561
13.452988624572754,-80.3568115234375,66.72723388671875,-0.41138002276420593,-0.10597806423902512,0.38906142115592957,-0.2826440930366516,0.0
18.942060470581055,-82.19245147705078,62.930519104003906,-0.632892370223999,-0.10597806423902512,0.38906142115592957,-0.24731357395648956,-0.03528313338756561
24.621505737304688,-83.74325561523438,58.817413330078125,-0.5379585027694702,-0.10597806423902512,0.42443063855171204,-0.24731357395648956,-0.03528313338756561
29.951936721801758,-84.72437286376953,54.546112060546875,-0.5063138604164124,-0.14130409061908722,0.38906142115592957,-0.2119830697774887,0.0
34.806434631347656,-85.19911193847656,50.148250579833984,-0.47466927766799927,-0.17663010954856873,0.38906142115592957,-0.17665255069732666,0.0
