1-220kVⅠ段母线电压Ua_1,2-220kVⅠ段母线电压Ub_2,3-220kVⅠ段母线电压Uc_3,4-220kVⅠ段母线电压3Uo_4,21-220kV云普临时线路电流Ia_21,22-220kV云普临时线路电流Ib_22,23-220kV云普临时线路电流Ic_23,24-220kV云普临时线路电流3Io_24
84.56326293945312,-34.17008972167969,-50.022945404052734,0.5705043077468872,-0.2807250916957855,0.05036122351884842,0.22290709614753723,-0.007208549417555332
83.57811737060547,-29.225252151489258,-54.112274169921875,0.4437255859375,-0.27352702617645264,0.028777841478586197,0.2372881919145584,-0.007208549417555332
82.27519226074219,-24.090229034423828,-58.01140213012695,0.2852521538734436,-0.26632893085479736,0.014388920739293098,0.2444787472486496,0.0
81.29004669189453,-18.79671859741211,-62.195831298828125,0.5071149468421936,-0.2591308653354645,0.0,0.2516692876815796,0.0
79.70111083984375,-13.281323432922363,-65.9998550415039,0.7289777398109436,-0.24473470449447632,-0.021583382040262222,0.2588598430156708,-0.007208549417555332
77.57193756103516,-7.924417495727539,-69.32837677001953,0.5705043077468872,-0.23033854365348816,-0.043166764080524445,0.26605039834976196,-0.007208549417555332
75.47454071044922,-2.8210926055908203,-72.53009796142578,0.2535574734210968,-0.22314046323299408,-0.057555682957172394,0.28043150901794434,-0.007208549417555332
72.86868286132812,2.4724183082580566,-75.25631713867188,0.22186279296875,-0.20874430239200592,-0.08633352816104889,0.2948126196861267,-0.007208549417555332
70.00859069824219,7.956115245819092,-77.8557357788086,0.2535574734210968,-0.19434814155101776,-0.10072244703769684,0.2948126196861267,0.0
66.60826873779297,12.900951385498047,-79.56755065917969,-0.1584734171628952,-0.1799519807100296,-0.11511136591434479,0.2948126196861267,-0.007208549417555332
63.04904556274414,17.877485275268555,-81.2476577758789,-0.5071149468421936,-0.15835775434970856,-0.12950028479099274,0.2948126196861267,-0.007208549417555332
59.39448928833008,23.234392166137695,-82.99117279052734,-0.66558837890625,-0.15115967392921448,-0.15108366310596466,0.2948126196861267,0.0
55.453922271728516,28.337717056274414,-84.10067749023438,-0.6021990180015564,-0.12956543266773224,-0.1654725819826126,0.2948126196861267,0.0
51.06845474243164,33.282554626464844,-84.70298767089844,-0.5388096570968628,-0.12236735224723816,-0.18705597519874573,0.2948126196861267,-0.007208549417555332
46.651206970214844,38.19569396972656,-84.98828887939453,-0.2535574734210968,-0.10077311098575592,-0.1942504346370697,0.2948126196861267,-0.007208549417555332
42.04328918457031,42.569969177246094,-84.76638793945312,-0.3169468343257904,-0.07917887717485428,-0.21583381295204163,0.2948126196861267,0.0
37.3718147277832,47.261226654052734,-84.82978820800781,-0.190168097615242,-0.05758463591337204,-0.21583381295204163,0.2876220643520355,0.007208549417555332
32.668556213378906,51.82569122314453,-84.51278686523438,-0.0316946841776371,-0.04318847879767418,-0.23022273182868958,0.27324095368385315,0.007208549417555332
27.64751434326172,55.978084564208984,-83.53007507324219,0.1584734171628952,-0.02879231795668602,-0.24461165070533752,0.27324095368385315,0.0
22.467578887939453,59.81350326538086,-82.26206970214844,0.0,-0.007198079489171505,-0.2518061101436615,0.26605039834976196,0.0
17.065189361572266,63.77571105957031,-80.99405670166016,-0.3169468343257904,0.007198079489171505,-0.26619502902030945,0.2516692876815796,0.0
11.440350532531738,67.51603698730469,-79.25054931640625,-0.5388096570968628,0.02879231795668602,-0.26619502902030945,0.2444787472486496,0.0
6.069741725921631,70.84429168701172,-77.12663269042969,-0.3486415147781372,0.05038655549287796,-0.2805839478969574,0.23009765148162842,0.0
0.9533625841140747,73.6653823852539,-74.68571472167969,-0.095084048807621,0.0719807967543602,-0.28777840733528137,0.22290709614753723,0.0
-4.385468006134033,76.51817321777344,-71.9594955444336,0.2535574734210968,0.09357503056526184,-0.28777840733528137,0.20133544504642487,0.007208549417555332
-9.533625602722168,78.86380004882812,-69.07477569580078,0.4437255859375,0.10797119140625,-0.29497286677360535,0.19414488971233368,0.0
-14.363996505737305,80.3218994140625,-65.58775329589844,0.6021990180015564,0.12956543266773224,-0.3021673262119293,0.1797637790441513,0.0
-19.480375289916992,82.06526947021484,-62.0056266784668,0.887451171875,0.12956543266773224,-0.29497286677360535,0.15819212794303894,0.0
-24.81920623779297,83.68184661865234,-58.32840347290039,0.8557564616203308,0.15115967392921448,-0.29497286677360535,0.15100157260894775,0.0
-29.74491310119629,84.41089630126953,-54.270774841308594,0.6021990180015564,0.17275391519069672,-0.29497286677360535,0.13662047684192657,0.007208549417555332
-34.797733306884766,84.85466003417969,-49.83274459838867,0.2535574734210968,0.18715006113052368,-0.3021673262119293,0.11504882574081421,0.0
-39.56454849243164,85.13993835449219,-45.363014221191406,0.2852521538734436,0.20154622197151184,-0.3021673262119293,0.10066772252321243,0.007208549417555332
-43.98179244995117,84.63278198242188,-40.67137908935547,-0.1267787367105484,0.2159423828125,-0.28777840733528137,0.07190551608800888,0.0
-48.7803840637207,84.72787475585938,-35.91634750366211,-0.0316946841776371,0.22314046323299408,-0.2805839478969574,0.0647149607539177,0.007208549417555332
-53.102294921875,84.28410339355469,-31.0028133392334,0.22186279296875,0.23753662407398224,-0.26619502902030945,0.04314330965280533,0.0
-56.85218811035156,83.11128997802734,-26.02587890625,0.2852521538734436,0.24473470449447632,-0.2733894884586334,0.021571654826402664,-0.007208549417555332
-60.792755126953125,81.81168365478516,-20.827043533325195,0.2535574734210968,0.2519327700138092,-0.26619502902030945,0.007190551608800888,0.0
-64.8922119140625,80.4169921875,-15.469706535339355,0.0633893683552742,0.2591308653354645,-0.2518061101436615,-0.007190551608800888,0.0
-68.5149917602539,78.38833618164062,-9.922168731689453,-0.22186279296875,0.26632893085479736,-0.23741719126701355,-0.028762206435203552,0.007208549417555332
-71.62931060791016,76.42308044433594,-4.691632270812988,0.0316946841776371,0.27352702617645264,-0.2230282723903656,-0.050333861261606216,0.0
-74.4576187133789,73.9189682006836,0.4755032956600189,-0.095084048807621,0.2879231870174408,-0.21583381295204163,-0.07190551608800888,0.0
-77.12702941894531,71.0027847290039,5.801140308380127,-0.5705043077468872,0.2951212525367737,-0.20144489407539368,-0.09347716718912125,0.007208549417555332
-79.0973129272461,67.67452239990234,10.841474533081055,-0.982535183429718,0.2951212525367737,-0.18705597519874573,-0.10066772252321243,0.0
-80.55913543701172,64.28287506103516,15.78670883178711,-0.887451171875,0.2951212525367737,-0.17266705632209778,-0.11504882574081421,0.0
-82.30696868896484,60.82782745361328,21.017244338989258,-0.7923671007156372,0.2951212525367737,-0.15108366310596466,-0.13662047684192657,0.007208549417555332
-83.73701477050781,56.897315979003906,26.24778175354004,-1.0142298936843872,0.2951212525367737,-0.1366947442293167,-0.15100157260894775,0.007208549417555332
-84.59503936767578,52.68152618408203,31.25641632080078,-1.1410086154937744,0.2951212525367737,-0.12230582535266876,-0.16538268327713013,0.0
-85.00816345214844,48.275550842285156,36.10654830932617,-1.0776193141937256,0.2951212525367737,-0.10791690647602081,-0.1869543343782425,0.0
-84.9446029663086,43.67938995361328,40.766483306884766,-0.8557564616203308,0.2879231870174408,-0.08633352816104889,-0.20133544504642487,0.0
-84.59503936767578,38.86134338378906,45.267913818359375,-0.760672390460968,0.2807250916957855,-0.06475014239549637,-0.21571654081344604,0.007208549417555332
-84.65859985351562,34.07499694824219,50.08634567260742,-0.7289777398109436,0.2807250916957855,-0.05036122351884842,-0.23009765148162842,0.007208549417555332
-83.67345428466797,29.130159378051758,54.14397430419922,-0.66558837890625,0.27352702617645264,-0.028777841478586197,-0.23009765148162842,0.0
-82.30696868896484,23.995136260986328,57.91630172729492,-0.6338936686515808,0.26632893085479736,-0.021583382040262222,-0.2444787472486496,0.007208549417555332
-81.35360717773438,18.79671859741211,62.195831298828125,-0.6972830295562744,0.2519327700138092,0.0,-0.2516692876815796,0.0
-79.8600082397461,13.408114433288574,66.03155517578125,-0.66558837890625,0.24473470449447632,0.014388920739293098,-0.2588598430156708,0.007208549417555332
-77.73082733154297,7.924417495727539,69.39177703857422,-0.66558837890625,0.23753662407398224,0.043166764080524445,-0.26605039834976196,0.0
-75.66520690917969,2.9161856174468994,72.4666976928711,-0.3169468343257904,0.2159423828125,0.06475014239549637,-0.27324095368385315,0.0
-73.02757263183594,-2.4090230464935303,75.25631713867188,-0.22186279296875,0.20874430239200592,0.07913906127214432,-0.2876220643520355,0.007208549417555332
-70.04036712646484,-7.9878129959106445,77.88743591308594,-0.22186279296875,0.19434814155101776,0.09352798759937286,-0.2876220643520355,-0.007208549417555332
-66.67182159423828,-12.837556838989258,79.59925079345703,0.3169468343257904,0.1799519807100296,0.11511136591434479,-0.2948126196861267,0.0
-63.04904556274414,-17.782392501831055,81.2476577758789,0.7289777398109436,0.16555583477020264,0.12950028479099274,-0.2876220643520355,0.0
-59.362709045410156,-23.170997619628906,82.95947265625,0.7923671007156372,0.15115967392921448,0.14388920366764069,-0.2948126196861267,0.0
-55.42214584350586,-28.242624282836914,84.06897735595703,0.760672390460968,0.13676351308822632,0.15827812254428864,-0.2948126196861267,0.0
