110kVⅡ母电压_A相_5,110kVⅡ母电压_B相_6,110kVⅡ母电压_C相_7,110kVⅡ母电压_3U0_8,紫姚南线_A相_25,紫姚南线_B相_26,紫姚南线_C相_27,紫姚南线_3I0_28
-84.63690948486328,37.0236701965332,46.40837478637695,-1.6340092420578003,-0.6066736578941345,0.2902514636516571,0.44073110818862915,-0.04640069231390953
-81.17618560791016,16.040822982788086,62.49909591674805,-3.6726300716400146,-0.5118808746337891,0.15917015075683594,0.6376535296440125,-0.21344318985939026
-26.99983787536621,3.3327534198760986,35.61909866333008,20.199466705322266,-10.578871726989746,1.0299245119094849,13.334460258483887,-3.795576572418213
-26.729633331298828,-13.455602645874023,38.34230422973633,-3.5325722694396973,-17.384992599487305,-1.3763536214828491,23.293107986450195,-4.6029486656188965
-14.009154319763184,-22.021089553833008,34.19019317626953,-3.330266237258911,-20.825969696044922,-6.460435390472412,32.7078742980957,-5.466001510620117
-8.760917663574219,-24.575162887573242,28.72307586669922,-7.952178001403809,-22.323694229125977,-13.463922500610352,42.02886962890625,-6.217692852020264
-2.0265467166900635,-31.07455062866211,27.64621925354004,-9.352757453918457,-20.133981704711914,-22.246368408203125,49.352508544921875,-6.922983169555664
6.599267959594727,-31.67673110961914,21.526775360107422,-6.069177150726318,-15.811431884765625,-31.70294952392578,55.11952209472656,-7.470511436462402
12.762048721313477,-32.86032485961914,17.643878936767578,-4.139490127563477,-9.431879997253418,-41.34678649902344,58.767276763916016,-7.758195877075195
19.2885684967041,-31.06416893005371,11.193095207214355,-0.9959675073623657,-0.9858446717262268,-50.41012191772461,59.4705696105957,-7.748915672302246
27.592214584350586,-29.610631942749023,4.266008377075195,3.9527461528778076,7.479148864746094,-58.1720085144043,58.06398010253906,-6.987944602966309
30.29427719116211,-25.260400772094727,-3.23056960105896,3.112398386001587,16.97738265991211,-64.16429901123047,53.65666961669922,-6.069210529327393
33.53675079345703,-20.121109008789062,-11.006715774536133,4.310671806335449,27.00645637512207,-67.73158264160156,46.304901123046875,-5.085515975952148
33.152225494384766,-13.704780578613281,-17.426437377929688,3.501448154449463,36.466773986816406,-68.50870513916016,36.768226623535156,-4.138941764831543
30.1591739654541,-6.167150974273682,-22.6036319732666,2.42767071723938,44.9033317565918,-66.38331604003906,25.42174530029297,-3.31300950050354
26.1788272857666,0.5398852825164795,-26.06199836730957,1.1515874862670898,51.45351028442383,-61.27114486694336,13.287574768066406,-2.8118820190429688
19.434064865112305,8.648547172546387,-27.563385009765625,0.9337195158004761,55.349491119384766,-53.284549713134766,1.0783846378326416,-2.487077236175537
12.315169334411621,15.241376876831055,-26.97318458557129,0.9959675073623657,56.2026252746582,-43.21001434326172,-10.136816024780273,-2.2550737857818604
3.6269991397857666,20.526023864746094,-23.431983947753906,1.3227694034576416,53.671661376953125,-31.50632667541504,-19.52345085144043,-2.0694708824157715
-4.624683856964111,23.931453704833984,-18.4411678314209,1.4939512014389038,48.13576126098633,-19.23149871826172,-26.575149536132812,-1.846747636795044
-11.535727500915527,25.156578063964844,-13.015467643737793,1.1049014329910278,40.163692474365234,-7.040938377380371,-31.085609436035156,-1.6425845623016357
-17.417909622192383,24.98007583618164,-6.8442511558532715,1.3227694034576416,30.409517288208008,4.1196980476379395,-32.89542007446289,-1.4013009071350098
-21.782779693603516,23.266979217529297,-0.8801230788230896,1.1671494245529175,19.489391326904297,13.641818046569824,-31.95769500732422,-1.0393755435943604
-24.7238712310791,19.114015579223633,5.76739501953125,0.37348780035972595,8.294366836547852,20.973007202148438,-28.497486114501953,-0.7888118028640747
-28.288515090942383,14.42116641998291,12.777316093444824,-1.7896291017532349,-2.6447179317474365,25.804290771484375,-22.486663818359375,-0.853772759437561
-29.255022048950195,8.804283142089844,19.549087524414062,-1.3383313417434692,-12.645354270935059,27.9577693939209,-14.39409065246582,-1.1971378326416016
-26.89591407775879,1.858451247215271,24.560611724853516,-0.6691656708717346,-21.59379005432129,27.339813232421875,-4.660497188568115,-1.4291414022445679
-23.528728485107422,-5.326175689697266,28.26748275756836,-0.8870335817337036,-28.722206115722656,24.05341911315918,5.860785961151123,-1.605463981628418
-18.20774269104004,-13.175277709960938,30.13127326965332,-1.9608110189437866,-33.386009216308594,18.06113052368164,16.757160186767578,-1.8653078079223633
-10.984922409057617,-19.248987197875977,28.94051742553711,-2.1008689403533936,-35.19655227661133,9.915364265441895,27.10027503967285,-2.292194128036499
-2.826772928237915,-24.658222198486328,26.196605682373047,-2.0853068828582764,-33.88841247558594,0.11235540360212326,36.01804733276367,-2.6912403106689453
5.435302257537842,-28.790420532226562,21.744216918945312,-2.723348617553711,-29.622737884521484,-10.411600112915039,42.816558837890625,-3.173807382583618
13.447957038879395,-30.472370147705078,15.904341697692871,-1.805191159248352,-22.6459903717041,-21.038549423217773,46.961307525634766,-3.5357327461242676
19.745840072631836,-29.371835708618164,9.018672943115234,-1.0270915031433105,-13.669116020202637,-31.038179397583008,48.23661422729492,-3.693495273590088
24.921329498291016,-27.01502799987793,2.1330041885375977,0.12449593842029572,-3.279829502105713,-39.68018341064453,46.52057647705078,-3.563573122024536
29.462871551513672,-22.76862335205078,-5.1564860343933105,2.738910675048828,7.109457015991211,-46.14061737060547,41.99135971069336,-2.8397223949432373
30.730762481689453,-17.473594665527344,-11.76258659362793,2.645538806915283,17.347074508666992,-50.11050796508789,34.78962707519531,-1.8096270561218262
29.837003707885742,-11.306443214416504,-17.167577743530273,2.443232774734497,26.750516891479492,-51.32769012451172,25.45925521850586,-0.6774501204490662
27.60260581970215,-4.464436054229736,-22.137683868408203,1.6340092420578003,34.8742561340332,-49.623634338378906,14.591012954711914,0.3990459740161896
24.13149642944336,2.1283938884735107,-25.471797943115234,1.4005793333053589,41.168495178222656,-45.12005615234375,3.2820403575897217,0.9558542966842651
19.184642791748047,9.427227973937988,-27.58409309387207,1.8518770933151245,45.054996490478516,-37.86376953125,-7.558069705963135,0.696010410785675
12.616552352905273,15.490554809570312,-27.273462295532227,1.4628273248672485,46.3062629699707,-28.585086822509766,-17.24477767944336,-0.1206418052315712
4.271337032318115,20.76481819152832,-24.52954864501953,0.9648435115814209,44.7706184387207,-17.761516571044922,-25.8343448638916,-0.8723330497741699
-4.001131057739258,24.4298095703125,-19.95290756225586,0.8403475880622864,40.410152435302734,-6.21699857711792,-32.660987854003906,-1.2992193698883057
-11.878682136535645,26.83852767944336,-14.36153793334961,1.120463490486145,33.34809112548828,5.037267208099365,-37.04954528808594,-1.2064180374145508
-18.872865676879883,27.04617691040039,-7.558704376220703,1.120463490486145,24.162673950195312,15.083712577819824,-38.606170654296875,-0.593928873538971
-24.339345932006836,25.00084114074707,-0.4659475088119507,0.451297789812088,13.365778923034668,23.781892776489258,-37.22771453857422,-0.037120554596185684
-27.218082427978516,20.224933624267578,6.5336198806762695,-0.684727668762207,2.0854406356811523,30.48576545715332,-33.064212799072266,0.20416304469108582
-28.98481559753418,14.81569766998291,13.119010925292969,-1.75850510597229,-8.701974868774414,34.68973159790039,-26.462621688842773,0.11136166006326675
-28.039093017578125,8.555105209350586,18.720735549926758,-1.0893394947052002,-18.513025283813477,36.22525405883789,-18.023090362548828,-0.12992194294929504
-25.492919921875,1.5885086059570312,23.266313552856445,-0.9337195158004761,-26.8927059173584,34.83017349243164,-8.205101013183594,-0.25056374073028564
-21.67885398864746,-5.04585075378418,26.165542602539062,-0.7936615943908691,-33.300697326660156,30.869646072387695,2.1942782402038574,-0.33408498764038086
-16.80474853515625,-12.261625289916992,28.339963912963867,-1.1049014329910278,-37.32938766479492,24.474750518798828,12.734315872192383,-0.49184733629226685
-10.236659049987793,-17.899272918701172,27.439132690429688,-1.1049014329910278,-38.81763458251953,16.19790267944336,22.655454635620117,-0.6217693090438843
-2.9203059673309326,-23.069713592529297,25.192230224609375,-1.2916454076766968,-37.50949478149414,6.376168727874756,31.32004165649414,-0.7888118028640747
4.874104976654053,-27.129234313964844,21.009056091308594,-2.038620948791504,-33.53767776489258,-4.035431385040283,38.052913665771484,-1.0115350484848022
12.689300537109375,-29.46527671813965,15.707609176635742,-1.75850510597229,-26.96854019165039,-14.465757369995117,42.31956481933594,-1.2992193698883057
19.340530395507812,-28.780038833618164,8.946192741394043,-0.7469756007194519,-18.2855224609375,-24.32494354248047,43.64175796508789,-1.3363399505615234
24.890151977539062,-26.568584442138672,1.667056679725647,0.015561992302536964,-7.953112602233887,-32.957584381103516,41.70066452026367,-0.9280138611793518
28.267728805541992,-22.22873878479004,-5.487826347351074,1.0270915031433105,2.919616937637329,-39.52101135253906,36.29936599731445,0.23200346529483795
30.221529006958008,-17.037532806396484,-12.249242782592773,1.7429431676864624,13.593281745910645,-43.537715911865234,26.987749099731445,2.923243761062622
29.03677749633789,-10.569293022155762,-17.633525848388672,1.4939512014389038,23.394853591918945,-44.633182525634766,14.947349548339844,6.301214218139648
26.459426879882812,-3.914168357849121,-22.189456939697266,0.606917679309845,31.70817756652832,-42.56397247314453,3.7977893352508545,7.108586311340332
22.09455680847168,2.761720895767212,-24.550256729125977,0.5446697473526001,37.92658233642578,-37.08664321899414,-4.998078346252441,4.296704292297363
17.27241325378418,10.008642196655273,-26.91105842590332,0.684727668762207,41.813087463378906,-27.470895767211914,-13.006257057189941,-1.1136165857315063
10.444510459899902,15.874703407287598,-26.310503005981445,0.07780995965003967,43.04539108276367,-15.336512565612793,-20.855022430419922,-6.579618453979492
4.593505859375,20.629846572875977,-24.860889434814453,0.7469756007194519,41.7277717590332,-4.278868198394775,-28.319318771362305,-8.806851387023926
-2.6085293292999268,24.20139503479004,-21.102245330810547,0.9337195158004761,37.85074996948242,4.653386116027832,-34.780250549316406,-7.470511436462402
-10.57961368560791,27.62759017944336,-16.080366134643555,1.7896291017532349,31.480674743652344,12.649345397949219,-39.384483337402344,-4.621509075164795
-17.625761032104492,27.970211029052734,-9.453557968139648,1.618447184562683,22.930368423461914,20.458045959472656,-41.381839752197266,-1.9766695499420166
-23.76775550842285,26.319406509399414,-2.174421787261963,0.7936615943908691,12.55056095123291,28.12630271911621,-40.462867736816406,-0.33408498764038086
-27.644176483154297,22.270267486572266,5.2600297927856445,-0.12449593842029572,1.2607437372207642,34.745906829833984,-36.61819076538086,0.2969644367694855
-72.19702911376953,25.945640563964844,20.35672950744629,-44.476173400878906,-0.5877150893211365,37.84504318237305,-31.019969940185547,-6.412575721740723
-74.795166015625,22.97627067565918,30.19339942932129,-37.00641632080078,-0.5877150893211365,38.74388885498047,-22.8336238861084,-15.405030250549316
-66.7721176147461,14.317342758178711,34.045230865478516,-31.559720993041992,-0.5971943736076355,36.68403625488281,-13.071897506713867,-22.98690414428711
-56.70174026489258,7.444187164306641,36.07469177246094,-22.62713623046875,-0.6066736578941345,31.890207290649414,-2.3912007808685303,-28.82411003112793
-40.33347702026367,-12.759981155395508,74.71727752685547,37.61333465576172,-0.6066736578941345,25.8604679107666,-0.30007225275039673,-24.982133865356445
-27.997522354125977,-25.717227935791016,73.45404052734375,34.59431076049805,-0.6161529421806335,17.209102630615234,-0.3375812768936157,-16.295923233032227
1.0600398778915405,-37.0236701965332,60.76991271972656,43.3245849609375,-0.5971943736076355,6.844316482543945,-0.3563357889652252,-6.032090187072754
