220kVI母电压_Ua_1,220kVI母电压_Ub_2,220kVI母电压_Uc_3,220kVI母电压_3U0_4,220kV龙嵩II回线_Ia_9,220kV龙嵩II回线_Ib_10,220kV龙嵩II回线_Ic_11,220kV龙嵩II回线_3I0_12
65.92841339111328,14.752781867980957,-80.75899505615234,-0.2567720115184784,-0.07780899852514267,-0.08645399659872055,0.19018599390983582,-1.9999999949504854e-06
62.41140365600586,20.00495719909668,-82.49415588378906,-0.31902000308036804,-0.07780899852514267,-0.06051899865269661,0.1988310068845749,-1.9999999949504854e-06
58.59871292114258,25.031482696533203,-83.8791732788086,-0.3968299925327301,0.008640999905765057,-0.07780899852514267,0.18154099583625793,0.017287999391555786
54.607059478759766,30.011323928833008,-84.75843048095703,-0.31123900413513184,-3.999999989900971e-06,-0.11238899827003479,0.17289599776268005,0.00864300038665533
50.15633010864258,34.83554458618164,-85.27197265625,-0.3968299925327301,-3.999999989900971e-06,-0.11238899827003479,0.19018599390983582,0.017287999391555786
45.526634216308594,39.46523666381836,-85.25640869140625,-0.30345800518989563,0.008640999905765057,-0.1556140035390854,0.17289599776268005,0.017287999391555786
40.624603271484375,44.094932556152344,-84.80511474609375,-0.248990997672081,-0.008648999966681004,-0.09509900212287903,0.12102600187063217,0.00864300038665533
35.777042388916016,48.55344772338867,-84.4938735961914,-0.02334200032055378,0.03457599878311157,-0.1901939958333969,0.1556060016155243,0.017287999391555786
30.88279151916504,53.08976745605469,-83.92585754394531,0.05446799844503403,0.02593100070953369,-0.12967899441719055,0.1988310068845749,-1.9999999949504854e-06
25.66952133178711,57.36153793334961,-83.02326202392578,0.08559200167655945,0.04322100058197975,-0.1556140035390854,0.12967100739479065,-0.034582000225782394
20.471813201904297,61.30650329589844,-81.71605682373047,0.10115399956703186,0.04322100058197975,-0.12967899441719055,0.16425099968910217,0.017287999391555786
15.102924346923828,65.1269760131836,-80.33103942871094,0.023344000801444054,0.06051100045442581,-0.13832400739192963,0.1123809963464737,-1.9999999949504854e-06
9.874092102050781,68.67510986328125,-78.72037506103516,-0.05446600168943405,0.06051100045442581,-0.13832400739192963,0.10373599827289581,0.017287999391555786
4.559669017791748,71.95869445800781,-76.65840911865234,-0.07002799957990646,0.06915599852800369,-0.1556140035390854,0.04322100058197975,-0.034582000225782394
-0.793658971786499,74.89212799072266,-74.15292358398438,0.007782000117003918,0.10373599827289581,-0.18154899775981903,0.12967100739479065,-0.017292000353336334
-7.1429548263549805,62.092384338378906,-54.35028076171875,2.108652114868164,0.31121599674224854,2.5070459842681885,-2.593503952026367,-0.10374200344085693
-12.978705406188965,45.18427276611328,-32.19777297973633,-0.21008600294589996,0.2939260005950928,4.227400779724121,-4.365728855133057,-0.08645199984312057
-17.592838287353516,47.81425094604492,-32.3533935546875,-3.229114055633545,0.5619210004806519,5.178350925445557,-5.541449069976807,-0.08645199984312057
-22.59602165222168,46.29695510864258,-25.30380630493164,-3.003464937210083,0.6397259831428528,6.535615921020508,-6.87277889251709,-0.21612699329853058
-29.482206344604492,45.62778854370117,-22.533771514892578,-10.14642333984375,0.6656609773635864,8.07442569732666,-8.325139045715332,-0.23341700434684753
-31.878753662109375,32.75801467895508,-3.4703209400177,-4.715284824371338,0.8385609984397888,9.613236427307129,-9.96768856048584,-0.2507070004940033
-36.37617111206055,43.262367248535156,-4.3106689453125,3.369174003601074,0.9941710233688354,11.0828857421875,-11.558368682861328,-0.36309200525283813
-40.67128372192383,54.86383819580078,-9.376099586486816,7.9210591316223145,1.028751015663147,12.56118106842041,-13.002083778381348,-0.49276700615882874
-47.64305877685547,58.092952728271484,-8.31788444519043,3.4781079292297363,1.09791100025177,13.762836456298828,-14.385284423828125,-0.44954198598861694
-51.75920867919922,64.90132904052734,-18.05191421508789,-8.014429092407227,1.227586030960083,14.929910659790039,-15.621519088745117,-0.4581870138645172
-55.93760681152344,61.06529235839844,-7.119609832763672,-3.781564950942993,1.1843609809875488,16.062406539916992,-16.615694046020508,-0.5619270205497742
-59.44683837890625,62.5125617980957,-1.8907779455184937,1.7507259845733643,1.365906000137329,17.047935485839844,-17.756834030151367,-0.5014119744300842
-62.06125259399414,60.08488845825195,5.820192813873291,6.427106857299805,1.4004859924316406,17.981595993041992,-18.768299102783203,-0.5965070128440857
-66.08403015136719,53.634437561035156,14.729437828063965,3.485888957977295,1.3918410539627075,18.73371124267578,-19.38209342956543,-0.6137970089912415
-70.2624282836914,55.097267150878906,10.86228084564209,-7.33748197555542,1.4869359731674194,19.217830657958984,-19.944019317626953,-0.6397320032119751
-72.7834701538086,47.145084381103516,19.43694305419922,-10.504348754882812,1.4869359731674194,19.684661865234375,-20.480009078979492,-0.6656669974327087
-77.44429016113281,47.4329833984375,23.607559204101562,-10.901180267333984,1.4610010385513306,20.212005615234375,-20.964128494262695,-0.6570219993591309
-78.61144256591797,41.51164245605469,34.78107452392578,-3.9760899543762207,1.582031011581421,20.687480926513672,-21.37908935546875,-0.6397320032119751
-79.60740661621094,44.110496520996094,39.34074020385742,6.162552833557129,1.582031011581421,21.0159912109375,-21.811338424682617,-0.6829569935798645
-82.0817642211914,49.88399887084961,37.86235046386719,9.485039710998535,1.5647410154342651,21.309921264648438,-22.070688247680664,-0.6916019916534424
-83.0777359008789,48.72462844848633,37.75341796875,5.975809097290039,1.5647410154342651,21.3012752532959,-22.01881980895996,-0.717536985874176
-83.72355651855469,53.54884719848633,29.419965744018555,-1.0737769603729248,1.6425460577011108,21.128376007080078,-21.871854782104492,-0.7002469897270203
-83.96476745605469,50.817718505859375,32.09663009643555,-1.766286015510559,1.4782910346984863,21.033281326293945,-21.80269432067871,-0.6397320032119751
-85.80108642578125,48.436729431152344,35.839290618896484,-2.8789689540863037,1.5128710269927979,20.843090057373047,-21.58656883239746,-0.6656669974327087
-84.8206787109375,41.77619552612305,41.71394729614258,-2.5132620334625244,1.5301610231399536,20.566450119018555,-21.387733459472656,-0.6397320032119751
-84.57168579101562,34.127471923828125,48.57678985595703,-3.5325729846954346,1.426421046257019,20.367616653442383,-21.059223175048828,-0.6656669974327087
-84.50165557861328,29.023136138916016,51.67362594604492,-6.6216301918029785,1.365906000137329,19.8143367767334,-20.4886531829834,-0.570572018623352
-82.2218246459961,24.043296813964844,55.07392120361328,-5.4311370849609375,1.4437110424041748,19.08815574645996,-19.822988510131836,-0.5273470282554626
-81.10913848876953,25.451656341552734,54.69265365600586,-1.7896289825439453,1.296746015548706,18.439781188964844,-19.03629493713379,-0.5965070128440857
-79.6696548461914,24.160011291503906,57.112545013427734,2.7466940879821777,1.3053909540176392,17.696311950683594,-18.2841796875,-0.5014119744300842
-77.32757568359375,23.218509674072266,57.5638427734375,5.586759090423584,1.2794560194015503,16.92690658569336,-17.6098690032959,-0.4581870138645172
-76.41719818115234,25.521686553955078,54.5759391784668,6.434887886047363,1.1152009963989258,16.235305786132812,-16.779949188232422,-0.5532820224761963
-73.9661865234375,23.2496337890625,54.36585235595703,6.287048816680908,1.03739595413208,15.370805740356445,-15.872223854064941,-0.44089698791503906
-71.79528045654297,23.327444076538086,50.41310501098633,3.1824300289154053,0.9941710233688354,14.419856071472168,-14.903984069824219,-0.36309200525283813
-67.95146942138672,17.11042594909668,50.39754104614258,-0.6536030173301697,0.8731409907341003,13.391100883483887,-13.780134201049805,-0.371737003326416
-64.3410873413086,11.072368621826172,51.090049743652344,-3.9994330406188965,0.8039810061454773,12.215380668640137,-12.526609420776367,-0.2852869927883148
-60.49727249145508,5.236618995666504,51.72031021118164,-6.1003031730651855,0.7175310254096985,10.987791061401367,-11.342244148254395,-0.23341700434684753
-57.09697341918945,-0.9259330034255981,54.93386459350586,-5.695691108703613,0.5878559947013855,9.846651077270508,-10.123298645019531,-0.19883699715137482
-53.86785888671875,-3.874932050704956,54.926082611083984,-4.956495761871338,0.47547098994255066,8.67957592010498,-8.990803718566895,-0.13832199573516846
-48.60012435913086,-8.76140022277832,57.19035339355469,-0.4123919904232025,0.38037601113319397,7.503856182098389,-7.685409069061279,-0.13832199573516846
-43.309043884277344,-8.496846199035645,54.78602600097656,4.909811973571777,0.276636004447937,6.137946128845215,-6.310853958129883,-0.10374200344085693
-38.46147918701172,-8.885895729064941,52.14048767089844,8.06889820098877,0.16425099968910217,4.8757758140563965,-4.927653789520264,-0.017292000353336334
-34.45426559448242,-11.321349143981934,50.19523620605469,7.664286136627197,0.05186599865555763,3.483931064605713,-3.4580039978027344,0.017287999391555786
-29.933504104614258,-12.138354301452637,45.31654739379883,5.586759090423584,-0.07780899852514267,2.09208607673645,-1.9278390407562256,0.060513000935316086
-24.961444854736328,-16.42568588256836,43.6903190612793,3.9605300426483154,-0.22477400302886963,0.6137909889221191,-0.5187039971351624,0.12102799862623215
-19.38246726989746,-19.903791427612305,39.97100067138672,0.9492830038070679,-0.25070899724960327,-0.7607640027999878,0.9509459733963013,0.12967300415039062
-13.546717643737793,-25.218215942382812,37.86235046386719,-1.9141249656677246,-0.371739000082016,-2.1353189945220947,2.515691041946411,0.16425299644470215
-8.512411117553711,-31.37298583984375,36.97531509399414,-5.010962963104248,-0.48412400484085083,-3.5790340900421143,3.9161810874938965,0.21612299978733063
-3.3302650451660156,-35.29460906982422,35.10009765625,-6.232580184936523,-0.6397340297698975,-5.065974235534668,5.429056167602539,0.3112179934978485
