1-220kV母线电压Ua_1,2-220kV母线电压Ub_2,3-220kV母线电压Uc_3,4-220kV母线电压3Uo_4,5-220kV腾冲变线路电流Ia_5,6-220kV腾冲变线路电流Ib_6,7-220kV腾冲变线路电流Ic_7,8-220kV腾冲变线路电流3Io_8
0.6675077080726624,-74.44261932373047,73.78286743164062,0.0,-0.028238855302333832,-0.19748885929584503,0.2189389020204544,0.0
5.530778408050537,-76.69269561767578,71.02552032470703,-0.28522825241088867,-0.007059713825583458,-0.20454204082489014,0.20481380820274353,-0.007030300796031952
10.711910247802734,-78.9744644165039,68.04631042480469,-0.41199636459350586,0.007059713825583458,-0.20454204082489014,0.20481380820274353,0.0
6.230072021484375,10.711624145507812,-27.09808921813965,-24.561321258544922,0.021179141476750374,-0.24686108529567719,0.23306399583816528,0.007030300796031952
18.97629165649414,-4.500149726867676,-12.3605318069458,5.958101272583008,0.04235828295350075,-0.3244459927082062,0.30368945002555847,0.021090902388095856
33.47074508666992,-23.197956085205078,-3.3595292568206787,13.120499610900879,0.056477710604667664,-0.38087138533592224,0.3460647165775299,0.021090902388095856
33.629676818847656,-4.56353235244751,-29.126483917236328,0.34861230850219727,0.06353742629289627,-0.4372967779636383,0.38843998312950134,0.007030300796031952
40.972259521484375,-30.391857147216797,-11.282947540283203,-1.3627572059631348,0.0847165659070015,-0.49372217059135437,0.42375272512435913,0.007030300796031952
33.31181335449219,-17.556922912597656,-27.795351028442383,-20.44135856628418,0.10589570552110672,-0.550147533416748,0.46612799167633057,0.021090902388095856
43.674076080322266,-21.67677879333496,-28.936323165893555,-13.183883666992188,0.13413456082344055,-0.6065729260444641,0.508503258228302,0.03515150398015976
51.65238571166992,-28.80729866027832,-24.56259536743164,-3.422739028930664,0.15531370043754578,-0.6559451818466187,0.5296908617019653,0.03515150398015976
49.80879211425781,-19.83868980407715,-27.351638793945312,4.785496234893799,0.176492840051651,-0.6982641816139221,0.5720661878585815,0.04218180477619171
61.31535339355469,-34.606788635253906,-25.22816276550293,2.8522825241088867,0.19061227142810822,-0.7476364374160767,0.5932537913322449,0.028121203184127808
62.61858367919922,-30.42354965209961,-33.84884262084961,-2.883974552154541,0.20473170280456543,-0.7758491039276123,0.614441454410553,0.03515150398015976
65.19325256347656,-37.427303314208984,-25.323244094848633,4.595344066619873,0.21885113418102264,-0.8111149668693542,0.6356290578842163,0.03515150398015976
73.48942565917969,-32.578548431396484,-42.84984588623047,-3.5495071411132812,0.24003027379512787,-0.8393276929855347,0.6497541666030884,0.04218180477619171
71.48690032958984,-43.00495529174805,-28.936323165893555,-1.172605037689209,0.2612094283103943,-0.8604872226715088,0.6568167209625244,0.04218180477619171
79.43341827392578,-37.934364318847656,-41.582096099853516,-0.2535362243652344,0.2612094283103943,-0.8675403594970703,0.6638792753219604,0.04921210557222366
75.68266296386719,-39.29708480834961,-37.747161865234375,-2.3135180473327637,0.2682691216468811,-0.8816467523574829,0.6709417700767517,0.04921210557222366
80.25985717773438,-41.452083587646484,-38.4127311706543,0.6338405609130859,0.2682691216468811,-0.8886998891830444,0.6780043244361877,0.04218180477619171
83.72454071044922,-41.42039489746094,-40.72636795043945,2.6304383277893066,0.2682691216468811,-0.8957530856132507,0.6780043244361877,0.04218180477619171
80.67308044433594,-40.40627670288086,-39.617088317871094,0.9824528694152832,0.2612094283103943,-0.8957530856132507,0.6709417700767517,0.04218180477619171
83.9470443725586,-41.83237838745117,-44.18098068237305,-3.7713513374328613,0.2612094283103943,-0.8886998891830444,0.6709417700767517,0.04218180477619171
82.07166290283203,-44.68458557128906,-37.810550689697266,-0.6972246170043945,0.2612094283103943,-0.8816467523574829,0.6709417700767517,0.04921210557222366
83.0252456665039,-37.427303314208984,-45.29025650024414,0.31692028045654297,0.2612094283103943,-0.8675403594970703,0.6568167209625244,0.04921210557222366
84.6463394165039,-44.652896881103516,-39.04660415649414,1.5846014022827148,0.2612094283103943,-0.8604872226715088,0.6426916122436523,0.04218180477619171
80.57772064208984,-37.07870101928711,-39.8072509765625,6.2433295249938965,0.2682691216468811,-0.8463808298110962,0.614441454410553,0.03515150398015976
83.78811645507812,-42.1492919921875,-40.47282028198242,1.7430615425109863,0.2682691216468811,-0.8181681632995605,0.5861912369728088,0.03515150398015976
84.26490783691406,-41.388702392578125,-43.67388153076172,-1.6162934303283691,0.2682691216468811,-0.7970086336135864,0.5579410791397095,0.028121203184127808
82.86631774902344,-43.22679138183594,-40.97991943359375,-2.3769021034240723,0.2612094283103943,-0.7617427706718445,0.5367534160614014,0.021090902388095856
80.48236083984375,-38.75833511352539,-39.77555847167969,3.422739028930664,0.24708998203277588,-0.7264769077301025,0.515565812587738,0.03515150398015976
78.38447570800781,-37.14208221435547,-39.01491165161133,3.7079672813415527,0.24708998203277588,-0.6982641816139221,0.48025307059288025,0.028121203184127808
76.63624572753906,-39.5189208984375,-36.28925323486328,1.2676811218261719,0.24708998203277588,-0.6559451818466187,0.4378778040409088,0.021090902388095856
74.98336791992188,-34.194801330566406,-37.62038803100586,5.546104907989502,0.24003027379512787,-0.6136261224746704,0.402565062046051,0.021090902388095856
70.78760528564453,-36.793479919433594,-34.64118194580078,-1.3627572059631348,0.23297056555747986,-0.5642539262771606,0.3601897954940796,0.021090902388095856
72.24976348876953,-33.90958023071289,-35.908931732177734,4.05657958984375,0.21885113418102264,-0.5148816704750061,0.3107519745826721,0.021090902388095856
65.54290008544922,-33.497596740722656,-31.503509521484375,0.7923007011413574,0.20473170280456543,-0.46550947427749634,0.26131418347358704,0.014060601592063904
62.968231201171875,-28.553768157958984,-31.37673568725586,5.229184627532959,0.19061227142810822,-0.40203091502189636,0.2189389020204544,0.007030300796031952
58.45460510253906,-29.567886352539062,-27.795351028442383,1.6796774864196777,0.1835525631904602,-0.3456055223941803,0.16950108110904694,0.0
54.44955825805664,-25.796634674072266,-26.907928466796875,2.757206439971924,0.16237342357635498,-0.275073766708374,0.11300072073936462,-0.007030300796031952
52.54239273071289,-24.497295379638672,-25.481712341308594,4.405191898345947,0.14119428396224976,-0.21159520745277405,0.05650036036968231,-0.007030300796031952
44.850162506103516,-22.21552848815918,-21.741859436035156,1.4261412620544434,0.12001513689756393,-0.14106348156929016,0.0,-0.007030300796031952
43.03835678100586,-19.236557006835938,-20.981210708618164,4.785496234893799,0.10589570552110672,-0.07053174078464508,-0.05650036036968231,-0.007030300796031952
37.38043212890625,-18.475967407226562,-18.192167282104492,1.0458369255065918,0.0847165659070015,-0.007053173612803221,-0.10593818128108978,-0.021090902388095856
31.37286376953125,-13.880743980407715,-15.751754760742188,2.757206439971924,0.07765685021877289,0.056425388902425766,-0.15537598729133606,-0.021090902388095856
27.52674674987793,-13.120155334472656,-12.170370101928711,3.7079672813415527,0.06353742629289627,0.10579760372638702,-0.1977512687444687,-0.021090902388095856
22.40918731689453,-8.081254959106445,-10.99770450592041,5.672873020172119,0.04235828295350075,0.15516982972621918,-0.22600144147872925,-0.03515150398015976
17.482345581054688,-7.257284164428711,-7.162769794464111,5.16580057144165,0.028238855302333832,0.19748885929584503,-0.26131418347358704,-0.03515150398015976
12.11049747467041,-4.405076503753662,-6.4338154792785645,1.933213710784912,0.014119427651166916,0.23275473713874817,-0.30368945002555847,-0.03515150398015976
5.371848106384277,-0.7922798991203308,-2.155169725418091,4.088271617889404,0.007059713825583458,0.30328646302223206,-0.3601897954940796,-0.04921210557222366
0.6039355397224426,0.4753679633140564,-1.1409721374511719,-0.34861230850219727,-0.007059713825583458,0.3667650520801544,-0.4166901707649231,-0.04218180477619171
-3.8143298625946045,4.278311729431152,2.6622684001922607,5.260876655578613,-0.021179141476750374,0.4443499445915222,-0.48025307059288025,-0.04921210557222366
-8.041878700256348,5.989635944366455,4.658969879150391,4.246731758117676,-0.04235828295350075,0.5148816704750061,-0.5296908617019653,-0.04921210557222366
-13.572657585144043,9.222138404846191,7.035995006561279,4.5319600105285645,-0.056477710604667664,0.5783602595329285,-0.5861912369728088,-0.056242406368255615
-20.724525451660156,11.377140045166016,10.934316635131836,2.5353622436523438,-0.0847165659070015,0.641838788986206,-0.6285665035247803,-0.06327270716428757
-24.7613582611084,14.102582931518555,11.694965362548828,1.5846014022827148,-0.10589570552110672,0.7053173780441284,-0.6709417700767517,-0.06327270716428757
-31.27750587463379,17.049863815307617,16.38562774658203,3.5495071411132812,-0.12707485258579254,0.7758491039276123,-0.7133170366287231,-0.06327270716428757
-35.822914123535156,19.45839500427246,17.526599884033203,1.806445598602295,-0.14825399219989777,0.8322744965553284,-0.7556923627853394,-0.06327270716428757
-40.0186767578125,21.67677879333496,20.759355545043945,4.119963645935059,-0.16237342357635498,0.8886998891830444,-0.7910050749778748,-0.07030300796031952
-46.97983169555664,24.845897674560547,23.168073654174805,1.5529093742370605,-0.19061227142810822,0.9310189485549927,-0.8192552328109741,-0.07733330875635147
-50.190223693847656,26.11354637145996,25.101388931274414,1.7430615425109863,-0.20473170280456543,0.9803911447525024,-0.8545679450035095,-0.08436360955238342
-54.64027404785156,28.585458755493164,27.351638793945312,2.250133991241455,-0.21885113418102264,1.0227102041244507,-0.8828181624412537,-0.07733330875635147
-59.12211227416992,30.645387649536133,29.18987274169922,1.172605037689209,-0.24708998203277588,1.0579761266708374,-0.904005765914917,-0.07733330875635147
-62.14179229736328,31.944726943969727,31.281654357910156,1.8381376266479492,-0.2541497051715851,1.086188793182373,-0.9251934289932251,-0.07733330875635147
-66.75077056884766,34.00465393066406,32.549400329589844,-0.5070724487304688,-0.2682691216468811,1.1214545965194702,-0.9393185377120972,-0.07733330875635147
-67.54542541503906,34.44832992553711,33.78545379638672,1.2042970657348633,-0.2753288447856903,1.1426141262054443,-0.9534435868263245,-0.07733330875635147
-70.46974182128906,36.06458282470703,34.736263275146484,0.47538042068481445,-0.28944826126098633,1.1637736558914185,-0.9675686955451965,-0.08436360955238342
-72.4722671508789,37.07870101928711,36.54280471801758,1.9965977668762207,-0.28944826126098633,1.177880048751831,-0.9746312499046326,-0.07733330875635147
-74.72908020019531,38.40972900390625,37.17667770385742,1.4261412620544434,-0.29650798439979553,1.191986322402954,-0.9816938042640686,-0.08436360955238342
-77.17660522460938,38.79002380371094,38.1591796875,-0.47538042068481445,-0.30356770753860474,1.191986322402954,-0.9887562990188599,-0.07733330875635147
-78.03483581542969,39.233699798583984,38.4127311706543,-0.7289166450500488,-0.28944826126098633,1.191986322402954,-0.9816938042640686,-0.07733330875635147
-80.41878509521484,40.279510498046875,39.458621978759766,-1.2042970657348633,-0.28944826126098633,1.191986322402954,-0.9816938042640686,-0.08436360955238342
-80.60950469970703,40.62811279296875,40.0608024597168,0.1267681121826172,-0.28944826126098633,1.177880048751831,-0.9816938042640686,-0.08436360955238342
-81.40415954589844,40.94502639770508,40.2509651184082,-0.31692028045654297,-0.2753288447856903,1.17082679271698,-0.9746312499046326,-0.07733330875635147
-83.12060546875,41.452083587646484,41.13838577270508,-0.9190688133239746,-0.2753288447856903,1.156720519065857,-0.9605061411857605,-0.07733330875635147
-83.72454071044922,41.8957633972168,41.20177459716797,-1.1409130096435547,-0.2823885679244995,1.1426141262054443,-0.9393185377120972,-0.07733330875635147
-83.43846893310547,41.230247497558594,41.043304443359375,-1.9965977668762207,-0.2823885679244995,1.1214545965194702,-0.9181308746337891,-0.07030300796031952
-84.04240417480469,41.927452087402344,41.29685592651367,-1.4261412620544434,-0.2753288447856903,1.0932419300079346,-0.896943211555481,-0.056242406368255615
-83.05703735351562,40.97671890258789,40.821449279785156,-2.0916738510131836,-0.2753288447856903,1.079135537147522,-0.8686930537223816,-0.06327270716428757
-82.23059844970703,40.818260192871094,40.47282028198242,-1.6162934303283691,-0.2753288447856903,1.0509228706359863,-0.8404428958892822,-0.06327270716428757
-80.73664855957031,39.645687103271484,39.458621978759766,-2.8522825241088867,-0.2682691216468811,1.0156570672988892,-0.8121926784515381,-0.056242406368255615
